Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Vangelis Pavlidis,gr GRE,FW,24.0,34,34,2995.0,33.3,29.0,4.0,33.0,28.0,1.0,1.0,2.0,0.0,23.8,23.0,6.2,29.2,70.0,79.0,253.0,0.87,0.12,0.99,0.84,0.96,0.71,0.19,0.9,0.69,0.88,Matches
Yukinari Sugawara,jp JPN,DF,23.0,30,30,2557.0,28.4,4.0,7.0,11.0,4.0,0.0,0.0,1.0,0.0,2.0,2.0,6.0,7.9,64.0,154.0,132.0,0.14,0.25,0.39,0.14,0.39,0.07,0.21,0.28,0.07,0.28,Matches
Mathew Ryan,au AUS,GK,31.0,29,29,2610.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Dani de Wit,nl NED,MF,25.0,32,29,2513.0,27.9,10.0,3.0,13.0,9.0,1.0,1.0,7.0,1.0,5.8,5.0,2.5,7.5,16.0,76.0,107.0,0.36,0.11,0.47,0.32,0.43,0.21,0.09,0.3,0.18,0.27,Matches
Riechedly Bazoer,nl NED,DF,26.0,30,29,2427.0,27.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.3,0.3,1.0,1.3,39.0,167.0,3.0,0.0,0.04,0.04,0.0,0.04,0.01,0.04,0.05,0.01,0.05,Matches
David Møller Wolfe,no NOR,DF,21.0,34,29,2374.0,26.4,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,2.1,2.1,2.8,4.9,68.0,83.0,137.0,0.04,0.08,0.11,0.04,0.11,0.08,0.11,0.19,0.08,0.19,Matches
Sven Mijnans,nl NED,"MF,FW",23.0,30,29,2367.0,26.3,4.0,5.0,9.0,4.0,0.0,0.0,2.0,0.0,4.1,4.1,3.3,7.4,20.0,128.0,116.0,0.15,0.19,0.34,0.15,0.34,0.16,0.12,0.28,0.16,0.28,Matches
Jordy Clasie,nl NED,MF,32.0,28,28,2468.0,27.4,2.0,3.0,5.0,2.0,0.0,0.0,4.0,0.0,0.9,0.9,2.2,3.1,28.0,211.0,41.0,0.07,0.11,0.18,0.07,0.18,0.03,0.08,0.11,0.03,0.11,Matches
Ruben van Bommel,nl NED,FW,18.0,29,21,1548.0,17.2,6.0,1.0,7.0,6.0,0.0,0.0,2.0,0.0,3.7,3.7,2.7,6.4,53.0,66.0,176.0,0.35,0.06,0.41,0.35,0.41,0.22,0.16,0.37,0.22,0.37,Matches
Alexandre Penetra,pt POR,DF,21.0,25,19,1756.0,19.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9,2.0,8.0,66.0,7.0,0.0,0.05,0.05,0.0,0.05,0.05,0.05,0.1,0.05,0.1,Matches
Myron van Brederode,nl NED,FW,20.0,29,13,1311.0,14.6,2.0,4.0,6.0,2.0,0.0,0.0,1.0,0.0,1.7,1.7,3.2,4.9,64.0,82.0,146.0,0.14,0.27,0.41,0.14,0.41,0.11,0.22,0.34,0.11,0.34,Matches
Wouter Goes,nl NED,DF,19.0,15,13,1138.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.4,0.5,20.0,58.0,6.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.04,0.02,0.04,Matches
Kristijan Belic,rs SRB,MF,22.0,14,13,921.0,10.2,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.9,0.9,0.4,1.2,13.0,64.0,17.0,0.0,0.1,0.1,0.0,0.1,0.09,0.04,0.12,0.09,0.12,Matches
Mayckel Lahdo,se SWE,FW,20.0,15,10,769.0,8.5,3.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,1.2,1.2,1.1,2.3,39.0,21.0,105.0,0.35,0.47,0.82,0.35,0.82,0.14,0.12,0.27,0.14,0.27,Matches
Bruno Martins Indi,nl NED,DF,31.0,14,7,759.0,8.4,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,0.9,0.9,2.1,3.0,22.0,68.0,5.0,0.12,0.24,0.36,0.12,0.36,0.11,0.25,0.36,0.11,0.36,Matches
Tiago Dantas,pt POR,MF,22.0,20,6,693.0,7.7,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.4,1.4,0.8,2.2,13.0,64.0,14.0,0.13,0.13,0.26,0.13,0.26,0.18,0.11,0.29,0.18,0.29,Matches
Ernest Poku,nl NED,FW,19.0,21,5,663.0,7.4,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,2.2,2.2,1.5,3.7,39.0,9.0,76.0,0.14,0.41,0.54,0.14,0.54,0.3,0.2,0.5,0.3,0.5,Matches
Ibrahim Sadiq,gh GHA,"FW,MF",23.0,16,5,658.0,7.3,2.0,3.0,5.0,2.0,0.0,0.0,3.0,0.0,1.7,1.7,0.9,2.6,12.0,20.0,56.0,0.27,0.41,0.68,0.27,0.68,0.23,0.13,0.35,0.23,0.35,Matches
Jens Odgaard,dk DEN,"FW,MF",24.0,17,4,444.0,4.9,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.1,2.1,1.2,3.3,14.0,19.0,43.0,0.2,0.41,0.61,0.2,0.61,0.43,0.24,0.68,0.43,0.68,Matches
Mees de Wit,nl NED,DF,25.0,10,4,412.0,4.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,0.4,0.7,6.0,31.0,9.0,0.22,0.0,0.22,0.22,0.22,0.06,0.09,0.15,0.06,0.15,Matches
Rome-Jayden Owusu-Oduro,nl NED,GK,19.0,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Denso Kasius,nl NED,DF,20.0,16,3,453.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4,0.4,0.5,0.9,20.0,20.0,40.0,0.0,0.2,0.2,0.0,0.2,0.08,0.09,0.18,0.08,0.18,Matches
Djordje Mihailovic,us USA,MF,24.0,8,3,277.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.7,0.9,3.0,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.06,0.24,0.3,0.06,0.3,Matches
Jayden Addai,nl NED,FW,17.0,8,2,297.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.1,0.4,11.0,8.0,29.0,0.0,0.0,0.0,0.0,0.0,0.07,0.04,0.11,0.07,0.11,Matches
Pantelis Hatzidiakos,gr GRE,DF,26.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.3,0.4,2.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.16,0.2,0.04,0.2,Matches
Kenzo Goudmijn,nl NED,MF,21.0,8,1,245.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,6.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.07,0.01,0.07,Matches
Hobie Verhulst,nl NED,GK,30.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Dave Kwakman,nl NED,MF,18.0,3,1,76.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches
Maxim Dekker,nl NED,DF,19.0,5,0,81.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lequincio Zeefuik,nl NED,"MF,FW",18.0,6,0,59.0,0.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.5,2.0,3.0,5.0,0.0,1.53,1.53,0.0,1.53,0.25,0.51,0.76,0.25,0.76,Matches
Finn Stam,nl NED,DF,20.0,1,0,35.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mexx Meerdink,nl NED,"FW,MF",20.0,2,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches
