Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Jørgen Strand Larsen,no NOR,FW,23.0,31.8,423,618,68.4,5082,766,286,370,77.3,85,132,64.4,15,23,65.2,3,2.5,2.1,0.5,24,21,15,3,25,Matches
Óscar Mingueza,es ESP,"DF,MF",24.0,33.3,1478,1967,75.1,24165,11712,778,875,88.9,536,699,76.7,125,277,45.1,2,3.9,6.2,-1.9,48,169,55,17,170,Matches
Unai Núñez,es ESP,DF,26.0,31.1,1303,1635,79.7,26581,10797,410,472,86.9,712,807,88.2,168,314,53.5,0,0.8,1.0,-0.8,10,97,2,0,106,Matches
Iago Aspas,es ESP,FW,35.0,30.1,949,1305,72.7,15355,4670,475,583,81.5,320,408,78.4,98,202,48.5,10,10.1,9.3,-0.1,90,99,55,6,161,Matches
Fran Beltrán,es ESP,MF,24.0,27.0,1180,1364,86.5,18451,5360,602,662,90.9,473,525,90.1,64,104,61.5,0,1.1,1.7,-1.1,18,120,15,2,134,Matches
Vicente Guaita,es ESP,GK,36.0,26.7,555,804,69.0,16190,12066,104,105,99.0,257,260,98.8,194,437,44.4,0,0.0,0.0,0.0,0,9,0,0,0,Matches
Carl Starfelt,se SWE,DF,28.0,24.6,907,1035,87.6,16597,6106,334,368,90.8,508,551,92.2,56,93,60.2,0,0.2,0.1,-0.2,2,31,1,0,38,Matches
Jonathan Bamba,ci CIV,"MF,FW",27.0,22.0,590,769,76.7,7575,2148,397,455,87.3,138,190,72.6,20,36,55.6,2,4.7,3.7,-2.7,38,38,33,10,80,Matches
Luca de la Torre,us USA,MF,25.0,21.7,620,764,81.2,7881,2176,396,440,90.0,176,205,85.9,14,27,51.9,4,1.4,1.5,2.6,17,58,7,0,93,Matches
Manu Sánchez,es ESP,"DF,MF",22.0,19.7,656,866,75.8,10322,4222,357,411,86.9,244,307,79.5,39,84,46.4,5,2.7,3.0,2.3,20,51,25,14,74,Matches
Carlos Dominguez,es ESP,DF,22.0,17.6,681,864,78.8,12595,4749,257,302,85.1,353,398,88.7,63,134,47.0,0,0.1,0.3,-0.1,3,72,3,0,63,Matches
Renato Tapia,pe PER,"MF,DF",28.0,14.9,541,715,75.7,9909,3901,249,283,88.0,200,247,81.0,77,141,54.6,0,0.6,0.7,-0.6,7,64,11,2,61,Matches
Iván Villar,es ESP,GK,26.0,11.3,213,324,65.7,5988,4510,44,44,100.0,100,100,100.0,69,176,39.2,0,0.1,0.0,-0.1,1,4,0,0,0,Matches
Javier Manquillo,es ESP,"DF,MF",29.0,8.3,357,436,81.9,5551,2183,179,198,90.4,160,193,82.9,11,26,42.3,1,0.2,0.4,0.8,1,22,4,0,25,Matches
Kevin Vázquez,es ESP,DF,30.0,7.8,287,379,75.7,4674,1967,148,171,86.5,120,146,82.2,17,36,47.2,0,0.2,0.4,-0.2,3,23,7,3,28,Matches
Jailson Siqueira,br BRA,"DF,MF",27.0,10.0,406,488,83.2,6877,2995,179,197,90.9,186,213,87.3,29,51,56.9,1,0.5,0.4,0.5,2,48,4,1,38,Matches
Mihailo Ristić,rs SRB,"DF,MF",27.0,9.0,371,513,72.3,5752,2352,205,233,88.0,137,172,79.7,21,71,29.6,0,0.1,0.5,-0.1,6,31,3,3,30,Matches
Hugo Álvarez,es ESP,"MF,DF",20.0,8.5,380,455,83.5,5179,1437,241,263,91.6,117,134,87.3,8,27,29.6,1,1.5,1.8,-0.5,19,19,15,3,34,Matches
Hugo Sotelo,es ESP,MF,19.0,8.0,516,589,87.6,8503,2430,282,296,95.3,172,192,89.6,51,78,65.4,1,1.6,1.1,-0.6,15,53,6,1,55,Matches
Anastasios Douvikas,gr GRE,FW,23.0,10.1,105,166,63.3,1387,216,63,91,69.2,29,45,64.4,4,7,57.1,1,1.3,0.6,-0.3,8,7,6,1,13,Matches
Carles Pérez,es ESP,"MF,DF",25.0,8.6,201,259,77.6,3028,575,110,129,85.3,70,81,86.4,12,27,44.4,1,1.3,0.8,-0.3,10,10,9,2,18,Matches
Carlos Dotor,es ESP,MF,22.0,7.9,289,350,82.6,4289,997,167,185,90.3,94,115,81.7,15,24,62.5,0,0.1,0.3,-0.1,1,26,3,1,30,Matches
