Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Jørgen Strand Larsen,no NOR,FW,23.0,31.8,997,19,69,472,471,165,997,74,29,39.2,39,52.7,620,2546,975,33,24,26,115,50,783,183,Matches
Óscar Mingueza,es ESP,"DF,MF",24.0,33.3,2287,72,598,1012,701,43,2287,78,36,46.2,34,43.6,1313,6460,3490,74,76,9,31,26,1498,134,Matches
Unai Núñez,es ESP,DF,26.0,31.1,2025,278,1049,886,102,39,2025,12,10,83.3,2,16.7,1086,5296,2799,10,10,2,31,5,1131,2,Matches
Iago Aspas,es ESP,FW,35.0,30.1,1546,11,99,650,816,137,1541,47,29,61.7,12,25.5,995,5117,2527,84,61,25,52,36,1146,202,Matches
Fran Beltrán,es ESP,MF,24.0,27.0,1593,50,326,985,297,12,1593,24,12,50.0,12,50.0,937,4446,2041,28,33,2,28,20,1060,30,Matches
Vicente Guaita,es ESP,GK,36.0,26.7,874,776,873,1,0,0,874,0,0,0.0,0,0.0,445,2241,1346,0,0,0,2,0,331,0,Matches
Carl Starfelt,se SWE,DF,28.0,24.6,1333,262,847,459,32,17,1333,1,0,0.0,1,100.0,614,2485,1142,5,2,1,6,1,698,1,Matches
Jonathan Bamba,ci CIV,"MF,FW",27.0,22.0,1037,12,119,457,487,91,1037,106,42,39.6,53,50.0,754,4987,2946,107,48,31,49,24,805,169,Matches
Luca de la Torre,us USA,MF,25.0,21.7,971,21,141,465,381,63,971,32,11,34.4,19,59.4,606,3777,2012,58,40,12,38,28,679,88,Matches
Manu Sánchez,es ESP,"DF,MF",22.0,19.7,1104,63,332,473,310,23,1104,28,11,39.3,16,57.1,508,2954,1490,41,25,5,32,11,527,67,Matches
Carlos Dominguez,es ESP,DF,22.0,17.6,1068,110,498,515,63,10,1068,2,2,100.0,0,0.0,592,2792,1490,11,11,1,17,2,629,3,Matches
Renato Tapia,pe PER,"MF,DF",28.0,14.9,949,68,318,503,140,13,949,39,27,69.2,9,23.1,477,2342,1057,9,13,0,20,10,529,14,Matches
Iván Villar,es ESP,GK,26.0,11.3,348,314,348,0,0,0,348,0,0,0.0,0,0.0,173,844,550,0,0,0,0,0,118,0,Matches
Javier Manquillo,es ESP,"DF,MF",29.0,8.3,510,29,177,244,93,8,510,8,4,50.0,4,50.0,256,977,459,5,6,2,16,4,294,16,Matches
Kevin Vázquez,es ESP,DF,30.0,7.8,461,27,140,253,70,3,461,9,3,33.3,4,44.4,212,906,358,6,6,0,6,1,245,20,Matches
Jailson Siqueira,br BRA,"DF,MF",27.0,10.0,607,49,238,330,49,6,607,10,6,60.0,4,40.0,377,2080,1358,16,12,1,9,9,383,8,Matches
Mihailo Ristić,rs SRB,"DF,MF",27.0,9.0,624,31,161,266,203,8,624,23,7,30.4,11,47.8,326,1911,1006,24,22,3,16,8,330,42,Matches
Hugo Álvarez,es ESP,"MF,DF",20.0,8.5,536,16,96,188,263,32,536,29,16,55.2,11,37.9,320,1875,1108,36,15,16,15,13,359,80,Matches
Hugo Sotelo,es ESP,MF,19.0,8.0,655,9,89,377,195,8,655,14,9,64.3,5,35.7,420,1832,826,16,15,2,11,12,492,13,Matches
Anastasios Douvikas,gr GRE,FW,23.0,10.1,292,10,25,123,145,49,292,22,9,40.9,11,50.0,172,842,319,10,6,6,38,20,218,53,Matches
Carles Pérez,es ESP,"MF,DF",25.0,8.6,393,9,55,147,200,25,393,37,14,37.8,18,48.6,264,1791,882,34,20,8,20,17,287,66,Matches
Carlos Dotor,es ESP,MF,22.0,7.9,414,14,89,237,93,8,414,3,3,100.0,0,0.0,203,883,348,3,6,0,13,9,282,12,Matches
Franco Cervi,ar ARG,"MF,DF",29.0,6.1,366,5,94,160,116,14,366,6,0,0.0,5,83.3,195,1041,532,16,11,1,9,3,207,36,Matches
Williot Swedberg,se SWE,"FW,MF",19.0,4.9,175,1,22,68,87,23,175,14,7,50.0,5,35.7,107,561,273,7,6,4,10,10,119,26,Matches
Joseph Aidoo,gh GHA,DF,27.0,4.5,240,34,132,107,6,2,240,2,2,100.0,0,0.0,133,630,322,2,0,0,1,2,137,0,Matches
Damián Rodríguez,es ESP,MF,20.0,2.9,227,6,42,132,54,1,227,0,0,0.0,0,0.0,145,548,239,2,4,1,1,2,174,4,Matches
Tadeo Allende,ar ARG,"MF,FW",24.0,3.7,143,3,19,66,60,11,143,8,3,37.5,4,50.0,85,558,223,9,4,1,8,8,101,25,Matches
Miguel Rodríguez,es ESP,MF,20.0,3.3,170,1,16,61,97,6,170,17,3,17.6,11,64.7,115,803,430,14,12,3,4,4,117,35,Matches
Yoel Lago,es ESP,DF,19.0,1.0,93,14,66,26,1,1,93,0,0,0.0,0,0.0,76,324,137,0,0,0,0,0,77,0,Matches
Javier Rueda Garcia,es ESP,"MF,DF",21.0,0.2,17,0,6,8,3,0,17,0,0,0.0,0,0.0,8,22,4,0,1,0,1,0,10,2,Matches
Gabriel Veiga,es ESP,FW,21.0,0.2,7,0,0,4,3,0,7,1,0,0.0,1,100.0,6,23,4,0,0,0,1,1,7,1,Matches
Squad Total,0,0,26.7,38.0,22062,2314,7084,9675,5538,818,22057,646,295,45.7,291,45.0,12540,63894,32693,660,489,162,600,336,13773,1332,0
Opponent Total,0,0,27.1,38.0,25210,2323,7202,12448,5778,865,25201,726,354,48.8,308,42.4,14322,73397,36692,651,474,161,604,319,16825,1517,0
