Player,Nation,Pos,Age,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Matches
Jørgen Strand Larsen,no NOR,FW,23.0,31.8,61,1.92,43,0,5,9,4,0,8,0.25,5,0,0,1,2,0,Matches
Óscar Mingueza,es ESP,"DF,MF",24.0,33.3,106,3.18,83,14,2,1,5,1,11,0.33,10,0,0,0,1,0,Matches
Unai Núñez,es ESP,DF,26.0,31.1,26,0.84,19,1,1,2,1,2,1,0.03,0,0,0,1,0,0,Matches
Iago Aspas,es ESP,FW,35.0,30.1,172,5.72,120,30,7,8,7,0,20,0.67,14,2,2,1,1,0,Matches
Fran Beltrán,es ESP,MF,24.0,27.0,49,1.82,41,3,1,2,2,0,3,0.11,3,0,0,0,0,0,Matches
Vicente Guaita,es ESP,GK,36.0,26.7,7,0.26,4,3,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
Carl Starfelt,se SWE,DF,28.0,24.6,6,0.24,6,0,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
Jonathan Bamba,ci CIV,"MF,FW",27.0,22.0,79,3.58,65,0,6,2,6,0,4,0.18,4,0,0,0,0,0,Matches
Luca de la Torre,us USA,MF,25.0,21.7,43,1.98,37,0,2,2,2,0,5,0.23,5,0,0,0,0,0,Matches
Manu Sánchez,es ESP,"DF,MF",22.0,19.7,41,2.08,35,0,4,2,0,0,6,0.3,6,0,0,0,0,0,Matches
Carlos Dominguez,es ESP,DF,22.0,17.6,13,0.74,12,1,0,0,0,0,1,0.06,1,0,0,0,0,0,Matches
Renato Tapia,pe PER,"MF,DF",28.0,14.9,27,1.82,22,0,1,2,1,1,0,0.0,0,0,0,0,0,0,Matches
Iván Villar,es ESP,GK,26.0,11.3,2,0.18,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Javier Manquillo,es ESP,"DF,MF",29.0,8.3,7,0.85,6,1,0,0,0,0,1,0.12,1,0,0,0,0,0,Matches
Kevin Vázquez,es ESP,DF,30.0,7.8,8,1.03,6,1,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Jailson Siqueira,br BRA,"DF,MF",27.0,10.0,8,0.8,8,0,0,0,0,0,1,0.1,1,0,0,0,0,0,Matches
Mihailo Ristić,rs SRB,"DF,MF",27.0,9.0,20,2.23,11,4,2,0,2,1,0,0.0,0,0,0,0,0,0,Matches
Hugo Álvarez,es ESP,"MF,DF",20.0,8.5,31,3.66,25,2,4,0,0,0,2,0.24,1,0,1,0,0,0,Matches
Hugo Sotelo,es ESP,MF,19.0,8.0,31,3.86,24,4,2,0,0,1,1,0.12,1,0,0,0,0,0,Matches
Anastasios Douvikas,gr GRE,FW,23.0,10.1,20,1.99,11,0,3,4,2,0,2,0.2,2,0,0,0,0,0,Matches
Carles Pérez,es ESP,"MF,DF",25.0,8.6,29,3.38,20,0,5,0,4,0,3,0.35,2,0,1,0,0,0,Matches
Carlos Dotor,es ESP,MF,22.0,7.9,9,1.14,7,1,0,0,1,0,1,0.13,0,0,0,0,1,0,Matches
Franco Cervi,ar ARG,"MF,DF",29.0,6.1,18,2.98,13,0,0,3,1,1,3,0.5,2,0,0,1,0,0,Matches
Williot Swedberg,se SWE,"FW,MF",19.0,4.9,11,2.26,5,0,3,2,1,0,2,0.41,0,0,1,0,1,0,Matches
Joseph Aidoo,gh GHA,DF,27.0,4.5,6,1.33,4,0,1,1,0,0,1,0.22,0,0,0,1,0,0,Matches
Damián Rodríguez,es ESP,MF,20.0,2.9,8,2.79,7,1,0,0,0,0,3,1.05,3,0,0,0,0,0,Matches
Tadeo Allende,ar ARG,"MF,FW",24.0,3.7,9,2.41,4,0,1,3,1,0,0,0.0,0,0,0,0,0,0,Matches
Miguel Rodríguez,es ESP,MF,20.0,3.3,6,1.8,4,0,0,0,2,0,0,0.0,0,0,0,0,0,0,Matches
Yoel Lago,es ESP,DF,19.0,1.0,2,2.0,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Javier Rueda Garcia,es ESP,"MF,DF",21.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gabriel Veiga,es ESP,FW,21.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,0,0,26.7,38.0,855,22.5,645,67,50,43,42,8,81,2.13,63,2,5,5,6,0,0
Opponent Total,0,0,27.1,38.0,844,22.21,584,95,57,58,37,13,92,2.42,59,4,9,12,6,2,0
