Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Jørgen Strand Larsen,no NOR,FW,23.0,37,2863.0,77.0,83.7,31.8,36,79.0,10,1,27.0,0,1.11,36.0,35.0,1.0,0.03,1.97,40.6,37.5,3.1,0.1,1.22,Matches
Óscar Mingueza,es ESP,"DF,MF",24.0,38,2998.0,79.0,87.7,33.3,33,86.0,26,5,30.0,0,1.08,41.0,48.0,-7.0,-0.21,0.64,46.5,48.2,-1.7,-0.05,0.39,Matches
Unai Núñez,es ESP,DF,26.0,34,2801.0,82.0,81.9,31.1,31,88.0,27,3,22.0,4,0.97,36.0,49.0,-13.0,-0.42,-0.71,40.5,48.8,-8.3,-0.27,-0.91,Matches
Iago Aspas,es ESP,FW,35.0,35,2707.0,77.0,79.2,30.1,31,83.0,18,4,31.0,1,1.0,39.0,44.0,-5.0,-0.17,0.59,43.3,41.6,1.7,0.06,0.75,Matches
Fran Beltrán,es ESP,MF,24.0,33,2428.0,74.0,71.0,27.0,28,83.0,17,5,19.0,5,1.18,38.0,41.0,-3.0,-0.11,0.61,37.0,38.6,-1.7,-0.06,0.14,Matches
Vicente Guaita,es ESP,GK,36.0,27,2403.0,89.0,70.3,26.7,26,90.0,26,1,63.0,6,1.15,32.0,39.0,-7.0,-0.26,0.09,35.4,39.0,-3.6,-0.13,-0.12,Matches
Carl Starfelt,se SWE,DF,28.0,27,2216.0,82.0,64.8,24.6,26,84.0,20,1,23.0,7,1.0,27.0,38.0,-11.0,-0.45,-0.45,31.3,35.0,-3.7,-0.15,-0.15,Matches
Jonathan Bamba,ci CIV,"MF,FW",27.0,27,1981.0,73.0,57.9,22.0,24,79.0,9,3,26.0,3,1.07,23.0,28.0,-5.0,-0.23,0.15,29.5,29.0,0.5,0.02,0.3,Matches
Luca de la Torre,us USA,MF,25.0,31,1956.0,63.0,57.2,21.7,22,81.0,10,9,20.0,2,1.03,19.0,31.0,-12.0,-0.55,-0.61,25.6,30.0,-4.4,-0.2,-0.24,Matches
Manu Sánchez,es ESP,"DF,MF",22.0,26,1775.0,68.0,51.9,19.7,20,82.0,13,6,24.0,11,0.92,18.0,28.0,-10.0,-0.51,-0.45,22.1,29.1,-7.1,-0.36,-0.54,Matches
Carlos Dominguez,es ESP,DF,22.0,22,1584.0,72.0,46.3,17.6,18,84.0,12,4,18.0,15,1.27,24.0,29.0,-5.0,-0.28,0.01,22.3,26.4,-4.2,-0.24,-0.25,Matches
Renato Tapia,pe PER,"MF,DF",28.0,21,1337.0,64.0,39.1,14.9,15,81.0,10,6,19.0,9,1.1,14.0,15.0,-1.0,-0.07,0.36,15.5,18.3,-2.8,-0.19,-0.15,Matches
Iván Villar,es ESP,GK,26.0,12,1014.0,85.0,29.6,11.3,12,85.0,11,0,0.0,22,1.0,15.0,19.0,-4.0,-0.36,-0.09,15.4,15.6,-0.2,-0.02,0.12,Matches
Javier Manquillo,es ESP,"DF,MF",29.0,12,744.0,62.0,21.8,8.3,10,73.0,4,2,8.0,3,1.83,13.0,12.0,1.0,0.12,0.52,10.1,11.7,-1.5,-0.19,-0.11,Matches
