Player,Nation,Pos,Age,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,Matches
Jørgen Strand Larsen,no NOR,FW,23.0,31.8,5,0,0,65,48,21,18,5,11,1,0,0,88,73,82,47.1,Matches
Óscar Mingueza,es ESP,"DF,MF",24.0,33.3,4,0,0,21,44,1,148,17,38,0,1,0,164,16,18,47.1,Matches
Unai Núñez,es ESP,DF,26.0,31.1,4,0,0,37,24,0,1,52,28,1,0,0,206,89,57,61.0,Matches
Iago Aspas,es ESP,FW,35.0,30.1,6,1,0,19,59,12,149,10,6,1,0,0,99,7,30,18.9,Matches
Fran Beltrán,es ESP,MF,24.0,27.0,2,0,0,28,16,2,19,18,32,0,2,0,160,13,33,28.3,Matches
Vicente Guaita,es ESP,GK,36.0,26.7,2,0,0,1,5,0,0,0,1,0,1,1,21,11,1,91.7,Matches
Carl Starfelt,se SWE,DF,28.0,24.6,4,0,0,15,10,0,1,34,30,0,1,0,129,72,35,67.3,Matches
Jonathan Bamba,ci CIV,"MF,FW",27.0,22.0,0,0,0,15,65,7,50,18,9,0,0,0,101,7,22,24.1,Matches
Luca de la Torre,us USA,MF,25.0,21.7,4,1,1,40,19,4,17,12,21,0,0,0,107,14,37,27.5,Matches
Manu Sánchez,es ESP,"DF,MF",22.0,19.7,3,0,0,21,5,0,57,19,28,0,0,0,95,9,21,30.0,Matches
Carlos Dominguez,es ESP,DF,22.0,17.6,2,0,0,15,8,0,3,22,21,0,0,2,71,36,30,54.5,Matches
Renato Tapia,pe PER,"MF,DF",28.0,14.9,5,1,1,24,27,1,9,21,29,0,0,0,112,43,33,56.6,Matches
Iván Villar,es ESP,GK,26.0,11.3,0,2,0,2,2,0,0,0,0,0,2,0,19,1,0,100.0,Matches
Javier Manquillo,es ESP,"DF,MF",29.0,8.3,3,0,0,14,4,0,5,3,11,0,0,0,30,13,10,56.5,Matches
Kevin Vázquez,es ESP,DF,30.0,7.8,3,0,0,11,10,0,8,5,13,0,1,0,29,10,8,55.6,Matches
Jailson Siqueira,br BRA,"DF,MF",27.0,10.0,1,0,0,13,13,0,4,12,18,0,0,0,61,17,25,40.5,Matches
Mihailo Ristić,rs SRB,"DF,MF",27.0,9.0,2,0,0,12,14,0,39,10,9,0,0,0,67,9,7,56.3,Matches
Hugo Álvarez,es ESP,"MF,DF",20.0,8.5,1,0,0,9,9,1,22,5,9,0,0,0,47,5,6,45.5,Matches
Hugo Sotelo,es ESP,MF,19.0,8.0,1,0,0,16,3,0,29,2,17,0,0,0,52,2,7,22.2,Matches
Anastasios Douvikas,gr GRE,FW,23.0,10.1,2,0,0,18,30,6,2,2,7,0,0,0,22,35,28,55.6,Matches
Carles Pérez,es ESP,"MF,DF",25.0,8.6,3,0,0,15,12,1,17,5,5,0,0,0,45,4,13,23.5,Matches
Carlos Dotor,es ESP,MF,22.0,7.9,2,0,0,14,10,0,9,4,7,0,0,0,49,5,8,38.5,Matches
Franco Cervi,ar ARG,"MF,DF",29.0,6.1,2,0,0,6,19,2,18,9,18,0,0,0,54,6,8,42.9,Matches
Williot Swedberg,se SWE,"FW,MF",19.0,4.9,1,0,0,6,11,2,5,0,4,1,0,0,18,5,5,50.0,Matches
Joseph Aidoo,gh GHA,DF,27.0,4.5,0,0,0,4,0,0,0,4,3,0,0,0,22,14,9,60.9,Matches
Damián Rodríguez,es ESP,MF,20.0,2.9,1,0,0,4,1,0,9,1,3,0,0,0,8,0,2,0.0,Matches
Tadeo Allende,ar ARG,"MF,FW",24.0,3.7,1,0,0,2,3,3,10,3,1,0,0,0,19,5,4,55.6,Matches
Miguel Rodríguez,es ESP,MF,20.0,3.3,2,0,0,15,11,0,11,4,3,0,0,0,9,1,8,11.1,Matches
Yoel Lago,es ESP,DF,19.0,1.0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0.0,Matches
Javier Rueda Garcia,es ESP,"MF,DF",21.0,0.2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0.0,Matches
Gabriel Veiga,es ESP,FW,21.0,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,Matches
Squad Total,0,0,26.7,38.0,66,5,2,463,485,63,661,297,382,4,8,3,1908,522,548,48.8,0
Opponent Total,0,0,27.1,38.0,89,4,1,496,445,53,746,335,382,7,5,1,1879,548,522,51.2,0
