Player,Nation,Pos,Age,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,Performance W,Performance D,Performance L,Performance CS,Performance CS%,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Matches
Mory Diaw,sn SEN,GK,30.0,30,30,2700,30.0,54,1.8,188,134,74.5,4,8,18,5,16.7,8,6,1,1,14.3,Matches
Massamba Ndiaye,sn SEN,GK,21.0,4,4,360,4.0,6,1.5,24,18,79.2,1,2,1,0,0.0,1,1,0,0,0.0,Matches
Squad Total,0,0,26.8,34,34,3060,34.0,60,1.76,212,152,75.0,5,10,19,5,14.7,9,7,1,1,12.5,0
Opponent Total,0,0,25.7,34,34,3057,34.0,26,0.77,127,100,84.3,19,10,5,16,47.1,8,6,1,1,14.3,0
