D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-08-13,15:00,Ligue 1,Matchweek 1,Sun,Home,L,2,4,Monaco,1.8,2.5,55,10453.0,Maxime Gonalons,3-4-3,François Letexier,Match Report,0
2023-08-20,15:00,Ligue 1,Matchweek 2,Sun,Away,L,0,2,Reims,0.4,2.4,54,12887.0,Maxime Gonalons,3-4-3,Romain Lissorgue,Match Report,0
2023-08-27,15:00,Ligue 1,Matchweek 3,Sun,Home,L,0,1,Metz,0.7,1.1,71,9146.0,Maxime Gonalons,3-4-3,Gaël Angoula,Match Report,0
2023-09-03,13:00,Ligue 1,Matchweek 4,Sun,Away,D,2,2,Toulouse,1.8,0.6,63,28285.0,Florent Ogier,3-4-3,Florent Batta,Match Report,0
2023-09-17,15:00,Ligue 1,Matchweek 5,Sun,Home,L,0,1,Nantes,1.3,0.6,52,9775.0,Maxime Gonalons,3-4-3,Thomas Léonard,Match Report,0
2023-09-24,15:00,Ligue 1,Matchweek 6,Sun,Away,L,1,2,Le Havre,0.9,1.3,68,18500.0,Maxime Gonalons,3-5-2,Mathieu Vernice,Match Report,0
2023-09-30,17:00,Ligue 1,Matchweek 7,Sat,Home,D,0,0,Paris S-G,1.0,3.0,33,10757.0,Maxime Gonalons,3-5-2,Marc Bollengier,Match Report,0
2023-10-22,20:45,Ligue 1,Matchweek 9,Sun,Away,W,2,1,Lyon,1.0,1.7,37,43000.0,Florent Ogier,3-5-2,Willy Delajod,Match Report,0
2023-10-27,21:00,Ligue 1,Matchweek 10,Fri,Home,L,0,1,Nice,0.5,2.2,45,10800.0,Maxime Gonalons,3-5-2,Jérémie Pignard,Match Report,0
2023-11-05,15:00,Ligue 1,Matchweek 11,Sun,Away,D,0,0,Strasbourg,0.9,1.0,61,25039.0,Florent Ogier,3-4-3,Jeremy Stinat,Match Report,0
2023-11-12,15:00,Ligue 1,Matchweek 12,Sun,Home,W,1,0,Lorient,1.5,0.5,55,9798.0,Yohann Magnin,3-5-2,Romain Lissorgue,Match Report,0
2023-11-25,17:00,Ligue 1,Matchweek 13,Sat,Home,L,0,3,Lens,1.9,2.2,48,10455.0,Yohann Magnin,3-4-3,Benoît Millot,Match Report,0
2023-11-29,19:00,Ligue 1,Matchweek 8,Wed,Away,D,1,1,Montpellier,0.4,2.4,37,0.0,Florent Ogier,3-4-3,Mathieu Vernice,Match Report,0
2023-12-03,15:00,Ligue 1,Matchweek 14,Sun,Away,L,0,3,Brest,0.8,1.4,43,14324.0,Maxime Gonalons,3-4-3,Marc Bollengier,Match Report,0
2023-12-10,15:00,Ligue 1,Matchweek 15,Sun,Home,D,0,0,Lille,1.3,1.0,47,8789.0,Mory Diaw,3-4-3,Florent Batta,Match Report,0
2023-12-17,17:05,Ligue 1,Matchweek 16,Sun,Away,L,1,2,Marseille,0.2,2.4,45,63753.0,Maxime Gonalons,3-4-3,Gaël Angoula,Match Report,0
2023-12-20,21:00,Ligue 1,Matchweek 17,Wed,Home,L,1,3,Rennes,0.6,2.5,44,8840.0,Mory Diaw,3-4-3,Eric Wattellier,Match Report,0
2024-01-05,20:45,Coupe de France,Round of 64,Fri,Away,D,1 (3),1 (1),Metz,0.0,0.0,67,14787.0,Florent Ogier,3-4-3,Jérémie Pignard,Match Report,Clermont Foot won on penalty kicks following normal time
2024-01-14,15:00,Ligue 1,Matchweek 18,Sun,Away,W,2,1,Nantes,1.0,1.9,48,20866.0,Florent Ogier,3-4-3,Romain Lissorgue,Match Report,0
2024-01-21,17:30,Coupe de France,Round of 32,Sun,Home,L,1,3,Strasbourg,0.0,0.0,49,8128.0,Florent Ogier,3-4-3,Mathieu Vernice,Match Report,0
2024-01-28,15:00,Ligue 1,Matchweek 19,Sun,Home,D,1,1,Strasbourg,1.5,1.0,53,9047.0,Florent Ogier,3-4-3,Benoît Millot,Match Report,0
2024-02-04,15:00,Ligue 1,Matchweek 20,Sun,Away,L,0,4,Lille,0.4,2.9,40,38597.0,Yohann Magnin,3-4-3,Bastien Dechepy,Match Report,0
2024-02-11,15:00,Ligue 1,Matchweek 21,Sun,Home,D,1,1,Brest,1.2,1.5,46,8893.0,Maxime Gonalons,4-2-3-1,Stéphanie Frappart,Match Report,0
2024-02-18,15:00,Ligue 1,Matchweek 22,Sun,Away,L,1,3,Rennes,0.8,3.7,47,27501.0,Maxime Gonalons,4-2-3-1,Romain Lissorgue,Match Report,0
2024-02-25,15:00,Ligue 1,Matchweek 23,Sun,Away,D,0,0,Nice,2.0,1.6,42,22081.0,Florent Ogier,4-2-3-1,Hakim Ben El Hadj Salem,Match Report,0
2024-03-02,21:00,Ligue 1,Matchweek 24,Sat,Home,L,1,5,Marseille,0.7,2.4,44,10583.0,Florent Ogier,4-2-3-1,Thomas Léonard,Match Report,0
2024-03-10,15:00,Ligue 1,Matchweek 25,Sun,Away,L,0,1,Metz,0.8,1.7,66,22673.0,Neto Borges,4-2-3-1,Gaël Angoula,Match Report,0
2024-03-17,15:00,Ligue 1,Matchweek 26,Sun,Home,W,2,1,Le Havre,1.1,1.2,40,9638.0,Neto Borges,4-2-3-1,Marc Bollengier,Match Report,0
2024-03-31,15:00,Ligue 1,Matchweek 27,Sun,Home,L,0,3,Toulouse,0.8,1.8,55,10499.0,Yohann Magnin,3-4-3,Pierre Gaillouste,Match Report,0
2024-04-06,21:00,Ligue 1,Matchweek 28,Sat,Away,D,1,1,Paris S-G,0.3,2.7,27,47607.0,Yohann Magnin,3-4-3,Gaël Angoula,Match Report,0
2024-04-14,15:00,Ligue 1,Matchweek 29,Sun,Home,D,1,1,Montpellier,1.5,1.4,50,10174.0,Yohann Magnin,4-3-3,Thomas Léonard,Match Report,0
2024-04-20,21:00,Ligue 1,Matchweek 30,Sat,Away,L,0,1,Lens,0.7,1.9,53,37495.0,Yohann Magnin,3-4-3,Benoît Bastien,Match Report,0
2024-04-28,15:00,Ligue 1,Matchweek 31,Sun,Home,W,4,1,Reims,2.9,0.9,50,8713.0,Yohann Magnin,4-2-3-1,Florent Batta,Match Report,0
