Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Andy Pelmard,fr FRA,DF,23.0,33.2,0,2,1,50.0,0.06,0.03,0.0,0.0,9.1,0,0,0,0.3,0.3,0.17,-0.3,-0.3,Matches
Mory Diaw,sn SEN,GK,30.0,30.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Muhammed Cham,at AUT,"MF,FW",22.0,28.4,8,69,26,37.7,2.43,0.92,0.06,0.15,22.0,10,4,5,9.4,5.5,0.08,-1.4,-1.5,Matches
Neto Borges,br BRA,DF,26.0,28.0,0,16,2,12.5,0.57,0.07,0.0,0.0,19.6,0,0,0,0.5,0.5,0.03,-0.5,-0.5,Matches
Johan Gastien,fr FRA,MF,35.0,25.1,0,12,5,41.7,0.48,0.2,0.0,0.0,26.8,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
Jim Allevinah,ga GAB,"MF,DF",28.0,20.7,2,37,11,29.7,1.79,0.53,0.05,0.18,14.8,0,0,0,2.6,2.6,0.07,-0.6,-0.6,Matches
Maximiliano Caufriez,be BEL,DF,26.0,18.4,0,6,1,16.7,0.33,0.05,0.0,0.0,17.9,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
Yohann Magnin,fr FRA,MF,26.0,18.7,1,14,5,35.7,0.75,0.27,0.07,0.2,14.2,0,0,0,1.6,1.6,0.12,-0.6,-0.6,Matches
Shamar Nicholson,jm JAM,FW,26.0,16.5,4,38,17,44.7,2.3,1.03,0.08,0.18,15.9,1,1,2,5.9,4.4,0.12,-1.9,-1.4,Matches
Maxime Gonalons,fr FRA,MF,34.0,14.4,1,13,3,23.1,0.9,0.21,0.08,0.33,24.5,0,0,0,0.4,0.4,0.03,0.6,0.6,Matches
Mehdi Zeffane,dz ALG,"DF,MF",31.0,13.7,0,19,1,5.3,1.39,0.07,0.0,0.0,19.3,1,0,0,1.4,1.4,0.08,-1.4,-1.4,Matches
Elba Rashani,xk KVX,"MF,FW",30.0,13.1,2,17,5,29.4,1.3,0.38,0.12,0.4,16.8,0,0,0,2.1,2.1,0.13,-0.1,-0.1,Matches
Chrislain Matsima,fr FRA,DF,21.0,13.1,1,5,2,40.0,0.38,0.15,0.2,0.5,24.0,0,0,0,0.2,0.2,0.03,0.8,0.8,Matches
Alidu Seidu,gh GHA,DF,23.0,12.6,0,6,1,16.7,0.48,0.08,0.0,0.0,36.3,0,0,0,0.1,0.1,0.01,-0.1,-0.1,Matches
Habib Keita,ml MLI,MF,21.0,14.2,1,20,5,25.0,1.41,0.35,0.05,0.2,25.2,0,0,0,0.7,0.7,0.03,0.3,0.3,Matches
Cheick Konaté,ml MLI,DF,19.0,11.9,1,14,4,28.6,1.18,0.34,0.07,0.25,20.3,0,0,0,0.5,0.5,0.04,0.5,0.5,Matches
Alan Virginius,fr FRA,FW,20.0,10.4,0,10,6,60.0,0.96,0.58,0.0,0.0,15.0,0,0,0,1.3,1.3,0.13,-1.3,-1.3,Matches
Grejohn Kyei,fr FRA,FW,27.0,11.4,2,30,7,23.3,2.63,0.61,0.03,0.14,14.6,0,1,1,4.9,4.1,0.14,-2.9,-3.1,Matches
Bilal Boutobba,fr FRA,"FW,MF",24.0,10.3,1,25,9,36.0,2.43,0.87,0.04,0.11,17.5,0,0,0,2.0,2.0,0.08,-1.0,-1.0,Matches
Florent Ogier,fr FRA,DF,34.0,10.5,1,7,2,28.6,0.67,0.19,0.14,0.5,12.2,0,0,0,0.6,0.6,0.09,0.4,0.4,Matches
Massamba Ndiaye,sn SEN,GK,21.0,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Jérémy Jacquet,fr FRA,DF,18.0,2.8,0,1,0,0.0,0.36,0.0,0.0,0.0,7.8,0,0,0,0.2,0.2,0.21,-0.2,-0.2,Matches
Yoël Armougom,fr FRA,"DF,MF",25.0,2.6,0,2,0,0.0,0.77,0.0,0.0,0.0,28.1,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Mateusz Wieteska,pl POL,DF,26.0,1.9,1,3,2,66.7,1.55,1.03,0.33,0.5,10.1,0,0,0,0.1,0.1,0.03,0.9,0.9,Matches
Jérémie Bela,ao ANG,"MF,FW",30.0,2.3,0,6,2,33.3,2.66,0.89,0.0,0.0,22.6,1,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Komnen Andrić,rs SRB,FW,28.0,1.9,0,2,0,0.0,1.07,0.0,0.0,0.0,19.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Ilhan Fakili,fr FRA,"MF,FW",17.0,1.0,0,4,2,50.0,3.83,1.91,0.0,0.0,22.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Aïman Maurer,ma MAR,"MF,FW",18.0,0.6,0,3,1,33.3,4.82,1.61,0.0,0.0,18.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Mohamed Bouchenna,fr FRA,"MF,FW",17.0,0.3,0,1,0,0.0,3.1,0.0,0.0,0.0,26.3,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Joshua M'Bahia,ci CIV,MF,18.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Abdellah Baallal,ma MAR,MF,18.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,26.8,34.0,26,382,120,31.4,11.24,3.53,0.05,0.17,19.0,13,6,8,36.0,29.8,0.08,-10.0,-9.8,0
Opponent Total,0,0,25.7,34.0,59,530,204,38.5,15.59,6.0,0.1,0.25,17.5,13,7,9,63.7,56.9,0.11,-4.7,-4.9,0
