Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Mehdi Zeffane,dz ALG,"DF,MF",31.0,23,1231.0,54.0,40.2,13.7,15,74.0,3,8,15.0,10,0.74,11.0,28.0,-17.0,-1.24,-0.41,14.7,24.0,-9.3,-0.68,0.22,Matches
Elba Rashani,xk KVX,"MF,FW",30.0,24,1175.0,49.0,38.4,13.1,14,70.0,3,10,20.0,0,0.83,9.0,22.0,-13.0,-1.0,0.01,13.5,22.6,-9.1,-0.7,0.19,Matches
Chrislain Matsima,fr FRA,DF,21.0,14,1180.0,84.0,38.6,13.1,13,90.0,13,1,10.0,0,0.71,8.0,27.0,-19.0,-1.45,-0.73,12.5,27.4,-15.0,-1.14,-0.53,Matches
Alidu Seidu,gh GHA,DF,23.0,14,1131.0,81.0,37.0,12.6,13,86.0,12,1,7.0,0,0.64,8.0,19.0,-11.0,-0.88,0.2,12.5,21.5,-9.0,-0.71,0.16,Matches
Habib Keita,ml MLI,MF,21.0,27,1278.0,47.0,41.8,14.2,12,82.0,4,15,20.0,7,0.85,12.0,18.0,-6.0,-0.42,0.99,15.3,25.4,-10.0,-0.71,0.18,Matches
Cheick Konaté,ml MLI,DF,19.0,19,1068.0,56.0,34.9,11.9,12,81.0,5,7,14.0,2,0.68,8.0,18.0,-10.0,-0.84,0.24,10.9,22.6,-11.7,-0.98,-0.26,Matches
Alan Virginius,fr FRA,FW,20.0,14,934.0,67.0,30.5,10.4,12,73.0,0,2,30.0,0,0.93,10.0,19.0,-9.0,-0.87,0.19,12.0,19.1,-7.1,-0.68,0.18,Matches
Grejohn Kyei,fr FRA,FW,27.0,26,1026.0,39.0,33.5,11.4,10,75.0,1,16,17.0,5,0.58,9.0,19.0,-10.0,-0.88,0.18,13.9,16.0,-2.1,-0.18,0.95,Matches
Bilal Boutobba,fr FRA,"FW,MF",24.0,27,926.0,34.0,30.3,10.3,10,75.0,1,17,10.0,6,0.74,6.0,20.0,-14.0,-1.36,-0.52,12.3,19.5,-7.2,-0.7,0.16,Matches
Florent Ogier,fr FRA,DF,34.0,14,943.0,67.0,30.8,10.5,9,89.0,8,5,29.0,17,0.79,9.0,17.0,-8.0,-0.76,0.34,11.4,18.7,-7.3,-0.69,0.17,Matches
Massamba Ndiaye,sn SEN,GK,21.0,4,360.0,90.0,11.8,4.0,4,90.0,4,0,0.0,30,1.25,4.0,6.0,-2.0,-0.5,0.57,3.6,7.5,-3.8,-0.95,-0.16,Matches
Jérémy Jacquet,fr FRA,DF,18.0,6,253.0,42.0,8.3,2.8,2,90.0,2,4,18.0,7,1.17,1.0,8.0,-7.0,-2.49,-1.62,2.5,7.7,-5.2,-1.84,-1.12,Matches
Yoël Armougom,fr FRA,"DF,MF",25.0,5,234.0,47.0,7.6,2.6,2,90.0,2,3,18.0,19,0.8,2.0,6.0,-4.0,-1.54,-0.58,2.2,6.3,-4.1,-1.58,-0.83,Matches
Mateusz Wieteska,pl POL,DF,26.0,2,174.0,87.0,5.7,1.9,2,87.0,1,0,0.0,0,0.0,2.0,6.0,-4.0,-2.07,-1.13,2.0,4.8,-2.8,-1.45,-0.68,Matches
Jérémie Bela,ao ANG,"MF,FW",30.0,12,203.0,17.0,6.6,2.3,1,61.0,0,11,13.0,9,0.25,1.0,8.0,-7.0,-3.1,-2.25,3.8,7.3,-3.4,-1.51,-0.75,Matches
Komnen Andrić,rs SRB,FW,28.0,7,169.0,24.0,5.5,1.9,1,67.0,0,6,17.0,6,0.29,1.0,5.0,-4.0,-2.13,-1.2,2.2,5.3,-3.1,-1.63,-0.87,Matches
Ilhan Fakili,fr FRA,"MF,FW",17.0,3,94.0,31.0,3.1,1.0,1,58.0,0,2,18.0,0,0.0,0.0,4.0,-4.0,-3.83,-2.92,1.2,4.0,-2.8,-2.64,-1.88,Matches
Aïman Maurer,ma MAR,"MF,FW",18.0,5,56.0,11.0,1.8,0.6,0,0.0,0,5,11.0,5,0.8,0.0,3.0,-3.0,-4.82,-3.89,1.3,1.7,-0.5,-0.75,0.06,Matches
Mohamed Bouchenna,fr FRA,"MF,FW",17.0,2,29.0,15.0,0.9,0.3,0,0.0,0,2,15.0,1,0.0,0.0,2.0,-2.0,-6.21,-5.26,0.3,2.2,-1.9,-5.88,-5.12,Matches
Joshua M'Bahia,ci CIV,MF,18.0,1,14.0,14.0,0.5,0.2,0,0.0,0,1,14.0,2,0.0,0.0,1.0,-1.0,-6.43,-5.45,0.3,0.4,-0.1,-0.4,0.42,Matches
Abdellah Baallal,ma MAR,MF,18.0,1,4.0,4.0,0.1,0.0,0,0.0,0,1,4.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.66,0.15,Matches
Stan Berkani,dz ALG,MF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Théo Borne,fr FRA,GK,21.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Théo Ramousse,fr FRA,GK,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mohamed Sylla,fr FRA,DF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,26.8,34,3060.0,90.0,100.0,34.0,374,82.0,213,156,17.0,150,0.74,26.0,60.0,-34.0,-1.0,0.0,36.0,63.7,-27.6,-0.81,0.0,0
Opponent Total,0,0,25.7,34,3060.0,90.0,100.0,34.0,374,82.0,223,148,21.0,157,1.97,60.0,26.0,34.0,1.0,0.0,63.7,36.0,27.6,0.81,0.0,0
