Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Mory Diaw,sn SEN,GK,30.0,30.0,54,6,0,5,1,57.1,0.28,4.1,0.14,206,558,36.9,1065,129,42.8,36.7,176,58.0,44.5,439,39,8.9,46,1.53,14.4,Matches
Massamba Ndiaye,sn SEN,GK,21.0,4.0,6,1,0,1,0,7.8,0.29,1.8,0.45,20,55,36.4,148,28,29.7,30.9,24,45.8,35.1,75,7,9.3,3,0.75,10.1,Matches
Squad Total,0,0,26.8,34.0,60,7,0,6,1,64.9,0.28,5.9,0.17,226,613,36.9,1138,157,43.7,0.0,275,42.2,34.5,514,46,8.9,49,1.44,0.0,0
Opponent Total,0,0,25.7,34.0,26,6,0,4,0,35.8,0.24,9.8,0.29,123,348,35.3,876,181,29.2,31.1,221,41.6,35.7,450,31,6.9,42,1.24,14.3,0
