Player,Nation,Pos,Age,90s,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,Matches
Andy Pelmard,fr FRA,DF,23.0,33.2,1666,1551,107,52,2,2,6,42,0,0,0,0,1412,8,16,Matches
Mory Diaw,sn SEN,GK,30.0,30.0,1245,952,289,113,1,7,0,0,0,0,0,0,848,4,1,Matches
Muhammed Cham,at AUT,"MF,FW",22.0,28.4,1327,1154,162,67,14,6,118,9,71,28,36,1,1055,11,31,Matches
Neto Borges,br BRA,DF,26.0,28.0,1422,1213,209,9,3,3,79,195,1,0,0,0,1148,0,27,Matches
Johan Gastien,fr FRA,MF,35.0,25.1,1706,1599,103,59,10,12,39,11,33,12,13,0,1408,4,21,Matches
Jim Allevinah,ga GAB,"MF,DF",28.0,20.7,743,675,65,2,1,0,47,57,1,0,0,0,589,3,17,Matches
Maximiliano Caufriez,be BEL,DF,26.0,18.4,892,799,91,31,2,4,4,14,0,0,0,0,780,2,5,Matches
Yohann Magnin,fr FRA,MF,26.0,18.7,836,810,25,13,1,4,14,9,3,3,0,0,698,1,12,Matches
Shamar Nicholson,jm JAM,FW,26.0,16.5,386,353,33,0,1,5,6,0,0,0,0,0,272,0,13,Matches
Maxime Gonalons,fr FRA,MF,34.0,14.4,772,756,15,15,4,13,1,0,0,0,0,0,666,1,13,Matches
Mehdi Zeffane,dz ALG,"DF,MF",31.0,13.7,666,574,90,12,3,2,42,74,4,1,0,0,500,2,11,Matches
Elba Rashani,xk KVX,"MF,FW",30.0,13.1,392,382,9,3,1,0,28,3,3,0,0,0,294,1,20,Matches
Chrislain Matsima,fr FRA,DF,21.0,13.1,655,635,19,13,0,1,0,3,0,0,0,0,569,1,10,Matches
Alidu Seidu,gh GHA,DF,23.0,12.6,756,687,65,10,0,2,4,55,0,0,0,0,623,4,7,Matches
Habib Keita,ml MLI,MF,21.0,14.2,675,663,11,10,1,8,4,1,0,0,0,0,591,1,6,Matches
Cheick Konaté,ml MLI,DF,19.0,11.9,484,419,65,5,0,6,43,60,0,0,0,0,319,0,21,Matches
Alan Virginius,fr FRA,FW,20.0,10.4,209,182,25,1,2,0,22,0,15,13,1,1,136,2,8,Matches
Grejohn Kyei,fr FRA,FW,27.0,11.4,265,235,27,0,0,2,2,0,0,0,0,0,198,3,8,Matches
Bilal Boutobba,fr FRA,"FW,MF",24.0,10.3,395,367,27,11,5,0,57,4,12,10,2,0,273,1,16,Matches
Florent Ogier,fr FRA,DF,34.0,10.5,512,488,24,15,0,1,0,0,0,0,0,0,425,0,0,Matches
Massamba Ndiaye,sn SEN,GK,21.0,4.0,174,140,32,8,0,0,0,0,0,0,0,0,129,2,1,Matches
Jérémy Jacquet,fr FRA,DF,18.0,2.8,123,98,25,1,0,0,1,24,0,0,0,0,94,0,3,Matches
Yoël Armougom,fr FRA,"DF,MF",25.0,2.6,131,114,17,1,0,0,14,16,0,0,0,0,97,0,3,Matches
Mateusz Wieteska,pl POL,DF,26.0,1.9,114,107,7,6,0,0,0,0,0,0,0,0,89,0,2,Matches
Jérémie Bela,ao ANG,"MF,FW",30.0,2.3,100,94,6,1,0,0,14,2,3,2,0,0,70,0,5,Matches
Komnen Andrić,rs SRB,FW,28.0,1.9,59,54,5,0,0,0,1,0,0,0,0,0,45,0,0,Matches
Ilhan Fakili,fr FRA,"MF,FW",17.0,1.0,23,22,1,0,0,0,1,0,1,1,0,0,18,0,0,Matches
Aïman Maurer,ma MAR,"MF,FW",18.0,0.6,29,25,4,0,0,0,4,1,3,3,0,0,21,0,0,Matches
Mohamed Bouchenna,fr FRA,"MF,FW",17.0,0.3,8,8,0,0,0,0,0,0,0,0,0,0,8,0,0,Matches
Joshua M'Bahia,ci CIV,MF,18.0,0.2,15,14,1,0,0,0,0,1,0,0,0,0,12,0,0,Matches
Abdellah Baallal,ma MAR,MF,18.0,0.0,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
Squad Total,0,0,26.8,34.0,16784,15174,1559,458,51,78,551,581,150,73,52,2,13390,51,277,0
Opponent Total,0,0,25.7,34.0,17611,16060,1510,420,53,92,642,638,173,61,60,1,14270,41,295,0
