Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Andy Pelmard,fr FRA,DF,23.0,34,33,2989.0,33.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.6,1.0,39.0,120.0,7.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,Matches
Mory Diaw,sn SEN,GK,30.0,30,30,2700.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Muhammed Cham,at AUT,"MF,FW",22.0,33,29,2554.0,28.4,8.0,4.0,12.0,4.0,4.0,5.0,4.0,0.0,9.4,5.5,3.1,8.7,71.0,161.0,142.0,0.28,0.14,0.42,0.14,0.28,0.33,0.11,0.44,0.19,0.31,Matches
Neto Borges,br BRA,DF,26.0,28,28,2516.0,28.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.5,0.5,2.8,3.4,58.0,88.0,165.0,0.0,0.04,0.04,0.0,0.04,0.02,0.1,0.12,0.02,0.12,Matches
Johan Gastien,fr FRA,MF,35.0,28,28,2260.0,25.1,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.3,0.3,2.4,2.7,21.0,168.0,21.0,0.0,0.0,0.0,0.0,0.0,0.01,0.1,0.11,0.01,0.11,Matches
Jim Allevinah,ga GAB,"MF,DF",28.0,29,22,1861.0,20.7,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,2.6,2.6,1.2,3.8,87.0,52.0,120.0,0.1,0.05,0.15,0.1,0.15,0.12,0.06,0.18,0.12,0.18,Matches
Maximiliano Caufriez,be BEL,DF,26.0,20,20,1659.0,18.4,0.0,1.0,1.0,0.0,0.0,0.0,6.0,3.0,0.4,0.4,0.2,0.6,24.0,61.0,11.0,0.0,0.05,0.05,0.0,0.05,0.02,0.01,0.03,0.02,0.03,Matches
Yohann Magnin,fr FRA,MF,26.0,31,17,1687.0,18.7,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.6,1.6,0.7,2.3,14.0,71.0,47.0,0.05,0.0,0.05,0.05,0.05,0.09,0.04,0.12,0.09,0.12,Matches
Shamar Nicholson,jm JAM,FW,26.0,26,17,1484.0,16.5,4.0,3.0,7.0,3.0,1.0,2.0,2.0,0.0,5.9,4.4,1.1,5.4,18.0,33.0,110.0,0.24,0.18,0.42,0.18,0.36,0.36,0.07,0.43,0.26,0.33,Matches
Maxime Gonalons,fr FRA,MF,34.0,21,17,1296.0,14.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.4,0.4,0.2,0.6,8.0,81.0,10.0,0.07,0.0,0.07,0.07,0.07,0.03,0.01,0.04,0.03,0.04,Matches
Mehdi Zeffane,dz ALG,"DF,MF",31.0,23,15,1231.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.4,1.4,0.4,1.8,14.0,53.0,48.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03,0.13,0.1,0.13,Matches
Elba Rashani,xk KVX,"MF,FW",30.0,24,14,1175.0,13.1,2.0,0.0,2.0,2.0,0.0,0.0,4.0,2.0,2.1,2.1,1.2,3.3,19.0,22.0,102.0,0.15,0.0,0.15,0.15,0.15,0.16,0.09,0.26,0.16,0.26,Matches
Chrislain Matsima,fr FRA,DF,21.0,14,13,1180.0,13.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.2,13.0,45.0,1.0,0.08,0.0,0.08,0.08,0.08,0.01,0.0,0.01,0.01,0.01,Matches
Alidu Seidu,gh GHA,DF,23.0,14,13,1131.0,12.6,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.1,0.1,0.7,0.7,16.0,33.0,3.0,0.0,0.08,0.08,0.0,0.08,0.01,0.05,0.06,0.01,0.06,Matches
Habib Keita,ml MLI,MF,21.0,27,12,1278.0,14.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.7,0.7,0.6,1.3,9.0,53.0,23.0,0.07,0.0,0.07,0.07,0.07,0.05,0.05,0.09,0.05,0.09,Matches
