Player,Nation,Pos,Age,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Matches
Andy Pelmard,fr FRA,DF,23.0,33.2,21,0.63,18,1,2,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Mory Diaw,sn SEN,GK,30.0,30.0,7,0.23,6,1,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
Muhammed Cham,at AUT,"MF,FW",22.0,28.4,119,4.2,71,27,3,8,10,0,9,0.32,4,3,0,2,0,0,Matches
Neto Borges,br BRA,DF,26.0,28.0,50,1.79,37,5,2,2,3,1,3,0.11,1,0,0,0,2,0,Matches
Johan Gastien,fr FRA,MF,35.0,25.1,63,2.51,47,11,0,1,2,2,4,0.16,4,0,0,0,0,0,Matches
Jim Allevinah,ga GAB,"MF,DF",28.0,20.7,58,2.8,37,2,6,6,6,1,3,0.15,3,0,0,0,0,0,Matches
Maximiliano Caufriez,be BEL,DF,26.0,18.4,14,0.76,13,1,0,0,0,0,2,0.11,2,0,0,0,0,0,Matches
Yohann Magnin,fr FRA,MF,26.0,18.7,28,1.5,23,2,0,1,1,1,2,0.11,1,0,0,1,0,0,Matches
Shamar Nicholson,jm JAM,FW,26.0,16.5,44,2.67,30,0,3,6,4,1,5,0.3,5,0,0,0,0,0,Matches
Maxime Gonalons,fr FRA,MF,34.0,14.4,19,1.32,18,0,0,0,0,1,2,0.14,2,0,0,0,0,0,Matches
Mehdi Zeffane,dz ALG,"DF,MF",31.0,13.7,24,1.76,18,2,0,3,1,0,3,0.22,1,1,0,0,1,0,Matches
Elba Rashani,xk KVX,"MF,FW",30.0,13.1,29,2.22,22,0,1,2,3,1,2,0.15,1,0,0,0,1,0,Matches
Chrislain Matsima,fr FRA,DF,21.0,13.1,6,0.46,5,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Alidu Seidu,gh GHA,DF,23.0,12.6,13,1.03,7,2,1,0,3,0,1,0.08,1,0,0,0,0,0,Matches
Habib Keita,ml MLI,MF,21.0,14.2,28,1.97,24,0,1,2,1,0,1,0.07,1,0,0,0,0,0,Matches
Cheick Konaté,ml MLI,DF,19.0,11.9,29,2.44,25,0,3,1,0,0,2,0.17,2,0,0,0,0,0,Matches
Alan Virginius,fr FRA,FW,20.0,10.4,21,2.02,15,2,1,2,1,0,3,0.29,2,0,0,0,1,0,Matches
Grejohn Kyei,fr FRA,FW,27.0,11.4,21,1.84,18,0,1,1,1,0,2,0.18,2,0,0,0,0,0,Matches
Bilal Boutobba,fr FRA,"FW,MF",24.0,10.3,34,3.3,21,2,4,3,3,1,1,0.1,1,0,0,0,0,0,Matches
Florent Ogier,fr FRA,DF,34.0,10.5,9,0.86,5,0,0,4,0,0,2,0.19,1,0,0,1,0,0,Matches
Massamba Ndiaye,sn SEN,GK,21.0,4.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jérémy Jacquet,fr FRA,DF,18.0,2.8,5,1.79,5,0,0,0,0,0,1,0.36,1,0,0,0,0,0,Matches
Yoël Armougom,fr FRA,"DF,MF",25.0,2.6,8,3.08,7,0,0,1,0,0,1,0.38,1,0,0,0,0,0,Matches
Mateusz Wieteska,pl POL,DF,26.0,1.9,1,0.51,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jérémie Bela,ao ANG,"MF,FW",30.0,2.3,7,3.07,6,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Komnen Andrić,rs SRB,FW,28.0,1.9,6,3.2,5,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Ilhan Fakili,fr FRA,"MF,FW",17.0,1.0,2,1.91,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Aïman Maurer,ma MAR,"MF,FW",18.0,0.6,1,1.61,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Mohamed Bouchenna,fr FRA,"MF,FW",17.0,0.3,2,6.21,0,0,2,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Joshua M'Bahia,ci CIV,MF,18.0,0.2,3,19.29,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Abdellah Baallal,ma MAR,MF,18.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,0,0,26.8,34.0,672,19.76,490,59,30,44,40,9,50,1.47,37,4,0,4,5,0,0
Opponent Total,0,0,25.7,34.0,940,27.65,715,59,51,59,35,21,102,3.0,78,1,6,11,5,1,0
