Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Arthur Desmas,fr FRA,GK,29.0,33,33,2970.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
Gautier Lloris,fr FRA,DF,28.0,31,31,2778.0,30.9,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.1,2.1,0.2,2.3,13.0,105.0,5.0,0.06,0.0,0.06,0.06,0.06,0.07,0.01,0.07,0.07,0.07,Matches
Arouna Sangante,sn SEN,DF,21.0,30,30,2687.0,29.9,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.9,0.9,1.2,2.1,20.0,107.0,27.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.07,0.03,0.07,Matches
Christopher Operi,ci CIV,DF,26.0,28,28,2445.0,27.2,3.0,4.0,7.0,3.0,0.0,0.0,6.0,0.0,1.2,1.2,4.0,5.1,31.0,82.0,111.0,0.11,0.15,0.26,0.11,0.26,0.04,0.15,0.19,0.04,0.19,Matches
Abdoulaye Touré,gn GUI,MF,29.0,30,27,2284.0,25.4,2.0,0.0,2.0,0.0,2.0,2.0,4.0,0.0,3.0,1.4,0.9,2.3,22.0,148.0,25.0,0.08,0.0,0.08,0.0,0.0,0.12,0.04,0.15,0.05,0.09,Matches
Josué Casimir,fr FRA,"FW,DF",21.0,30,25,2016.0,22.4,0.0,5.0,5.0,0.0,0.0,0.0,6.0,0.0,1.9,1.9,4.3,6.3,59.0,62.0,138.0,0.0,0.22,0.22,0.0,0.22,0.09,0.19,0.28,0.09,0.28,Matches
Daler Kuzyaev,ru RUS,MF,30.0,30,24,2090.0,23.2,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,1.8,1.8,1.3,3.2,23.0,119.0,97.0,0.09,0.09,0.17,0.09,0.17,0.08,0.06,0.14,0.08,0.14,Matches
Etienne Youte Kinkoue,fr FRA,DF,21.0,22,22,1941.0,21.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.1,0.4,12.0,31.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
Yassine Kechta,ma MAR,MF,21.0,32,21,1849.0,20.5,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,1.6,1.6,2.2,3.8,41.0,122.0,67.0,0.1,0.05,0.15,0.1,0.15,0.08,0.11,0.19,0.08,0.19,Matches
Emmanuel Sabbi,us USA,"FW,MF",25.0,30,18,1584.0,17.6,5.0,1.0,6.0,3.0,2.0,2.0,5.0,0.0,4.1,2.5,1.4,4.0,38.0,36.0,101.0,0.28,0.06,0.34,0.17,0.23,0.23,0.08,0.32,0.14,0.23,Matches
Yoann Salmier,gf GUF,DF,30.0,20,18,1568.0,17.4,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.1,1.1,0.7,1.8,8.0,48.0,8.0,0.06,0.06,0.11,0.06,0.11,0.06,0.04,0.1,0.06,0.1,Matches
