D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2024-01-21,17:30,Coupe de France,Round of 32,Sun,Away,W,1,0,Châteauroux,0.0,0.0,60,3313,Gautier Lloris,4-1-4-1,Nicolas Rainville,Match Report,0.0
2024-01-28,15:00,Ligue 1,Matchweek 19,Sun,Away,D,3,3,Lorient,1.7,1.0,57,14500,Arouna Sangante,4-4-2,Jeremy Stinat,Match Report,0.0
2024-02-04,13:00,Ligue 1,Matchweek 20,Sun,Away,D,1,1,Monaco,0.1,1.4,39,9047,Arouna Sangante,4-3-3,Jérôme Brisard,Match Report,0.0
2024-02-07,20:30,Coupe de France,Round of 16,Wed,Away,L,1,3,Strasbourg,0.0,0.0,50,19563,Josué Casimir,4-4-2,Clément Turpin,Match Report,0.0
2024-02-11,13:00,Ligue 1,Matchweek 21,Sun,Home,L,0,1,Rennes,1.1,0.9,49,22702,Arouna Sangante,4-4-2,Benoît Millot,Match Report,0.0
2024-02-17,17:00,Ligue 1,Matchweek 22,Sat,Away,L,0,3,Lille,0.6,3.8,39,40317,Arouna Sangante,4-2-3-1,Jérémie Pignard,Match Report,0.0
2024-02-25,15:00,Ligue 1,Matchweek 23,Sun,Home,L,1,2,Reims,1.7,3.2,50,22046,Arouna Sangante,4-4-2,Florent Batta,Match Report,0.0
2024-03-03,15:00,Ligue 1,Matchweek 24,Sun,Away,L,0,1,Brest,0.6,1.0,40,14718,Arouna Sangante,3-4-3,Pierre Gaillouste,Match Report,0.0
2024-03-10,15:00,Ligue 1,Matchweek 25,Sun,Home,W,1,0,Toulouse,1.0,0.3,49,21462,Arouna Sangante,4-2-3-1,Romain Lissorgue,Match Report,0.0
2024-03-17,15:00,Ligue 1,Matchweek 26,Sun,Away,L,1,2,Clermont Foot,1.2,1.1,60,9638,Arouna Sangante,4-2-3-1,Marc Bollengier,Match Report,0.0
2024-03-31,15:00,Ligue 1,Matchweek 27,Sun,Home,L,0,2,Montpellier,0.8,1.6,52,20556,Arouna Sangante,4-2-3-1,Mathieu Vernice,Match Report,0.0
2024-04-06,17:00,Ligue 1,Matchweek 28,Sat,Away,D,1,1,Lens,1.9,0.9,43,38223,Arouna Sangante,3-4-3,François Letexier,Match Report,0.0
2024-04-14,13:00,Ligue 1,Matchweek 29,Sun,Home,L,0,1,Nantes,1.4,0.8,45,23021,Arouna Sangante,5-3-2,Hakim Ben El Hadj Salem,Match Report,0.0
2024-04-21,15:00,Ligue 1,Matchweek 30,Sun,Home,L,0,1,Metz,0.7,1.3,64,21250,Arouna Sangante,4-2-3-1,Marc Bollengier,Match Report,0.0
2024-04-27,21:00,Ligue 1,Matchweek 31,Sat,Away,D,3,3,Paris S-G,1.0,2.6,23,46000,Arouna Sangante,3-4-3,Willy Delajod,Match Report,0.0
2024-05-04,15:00,Ligue 1,Matchweek 32,Sat,Home,W,3,1,Strasbourg,1.8,1.0,39,22293,Christopher Operi,4-2-3-1,Jérôme Brisard,Match Report,0.0
2024-05-10,21:00,Ligue 1,Matchweek 33,Fri,Away,L,0,1,Nice,0.5,1.8,42,24529,Arouna Sangante,4-4-2,Benoît Bastien,Match Report,0.0
2024-05-19,21:00,Ligue 1,Matchweek 34,Sun,Home,L,1,2,Marseille,1.8,1.5,44,24050,Arouna Sangante,4-2-3-1,Jeremy Stinat,Match Report,0.0
