Player,Nation,Pos,Age,90s,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,Matches
Arthur Desmas,fr FRA,GK,29.0,33.0,945,617,324,102,0,0,0,0,0,0,0,0,611,4,2,Matches
Gautier Lloris,fr FRA,DF,28.0,30.9,1398,1369,27,18,2,3,3,8,0,0,0,0,1194,2,14,Matches
Arouna Sangante,sn SEN,DF,21.0,29.9,1521,1315,202,61,0,13,15,139,0,0,0,0,1233,4,29,Matches
Christopher Operi,ci CIV,DF,26.0,27.2,1570,1191,371,93,0,9,190,223,55,23,26,0,1147,8,32,Matches
Abdoulaye Touré,gn GUI,MF,29.0,25.4,1238,1219,14,9,1,6,4,3,0,0,0,0,1031,5,19,Matches
Josué Casimir,fr FRA,"FW,DF",21.0,22.4,781,675,103,5,1,1,52,88,2,0,0,0,572,3,26,Matches
Daler Kuzyaev,ru RUS,MF,30.0,23.2,1050,1010,36,19,4,0,27,1,15,2,7,0,824,4,27,Matches
Etienne Youte Kinkoue,fr FRA,DF,21.0,21.6,962,892,70,45,0,4,0,2,0,0,0,0,833,0,2,Matches
Yassine Kechta,ma MAR,MF,21.0,20.5,960,931,27,15,4,5,19,7,4,2,0,0,778,2,20,Matches
Emmanuel Sabbi,us USA,"FW,MF",25.0,17.6,368,353,12,5,2,1,20,5,1,1,0,0,258,3,24,Matches
Yoann Salmier,gf GUF,DF,30.0,17.4,767,679,86,25,1,2,9,59,0,0,0,0,612,2,9,Matches
Loïc Nego,hu HUN,"DF,MF",32.0,17.3,639,552,85,3,0,0,44,81,1,0,0,0,481,2,17,Matches
Mohamed Lamine Bayo,gn GUI,FW,25.0,15.4,310,283,26,0,3,2,8,0,0,0,0,0,201,1,14,Matches
André Ayew,gh GHA,FW,33.0,12.3,266,244,19,0,0,0,4,1,0,0,0,0,197,3,10,Matches
Oussama Targhalline,ma MAR,MF,21.0,11.4,704,689,13,9,2,2,8,3,1,0,0,0,600,2,15,Matches
Nabil Alioui,fr FRA,"MF,FW",24.0,11.2,358,289,66,17,6,1,54,1,36,23,13,0,228,3,14,Matches
Antoine Joujou,fr FRA,"FW,MF",20.0,8.7,260,256,3,1,0,0,18,1,0,0,0,0,184,1,8,Matches
Rassoul Ndiaye,sn SEN,"MF,FW",21.0,5.8,263,260,3,3,0,1,8,0,0,0,0,0,209,0,7,Matches
Samuel Grandsir,fr FRA,"MF,FW",26.0,6.7,292,269,23,6,2,2,44,5,12,3,8,0,209,0,20,Matches
Oualid El Hajjam,ma MAR,"DF,MF",32.0,4.4,234,203,29,2,0,0,10,27,0,0,0,0,176,2,4,Matches
Issa Soumaré,sn SEN,"FW,MF",22.0,2.6,62,58,3,0,0,0,2,1,0,0,0,0,33,1,6,Matches
Andy Logbo,fr FRA,FW,19.0,2.8,40,38,2,0,0,0,1,0,0,0,0,0,31,0,0,Matches
Steve Ngoura,fr FRA,"FW,MF",18.0,2.5,50,48,2,0,0,1,1,0,0,0,0,0,33,0,2,Matches
Mathieu Gorgelin,fr FRA,GK,32.0,1.0,19,16,3,1,0,0,0,0,0,0,0,0,12,0,0,Matches
Nolan Mbemba,cg CGO,MF,28.0,0.2,34,33,1,0,0,1,2,0,1,0,1,0,28,0,0,Matches
Simon Ebonog,cm CMR,MF,18.0,0.2,21,21,0,0,0,0,0,0,0,0,0,0,17,0,0,Matches
Alois Confais,fr FRA,"MF,FW",26.0,0.1,9,7,2,2,0,0,1,0,0,0,0,0,7,0,0,Matches
Squad Total,0,0,26.2,34.0,15121,13517,1552,441,28,54,544,655,128,54,55,0,11739,52,321,0
Opponent Total,0,0,26.0,34.0,19043,17347,1625,465,48,87,607,695,156,52,69,0,15710,71,279,0
