Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Arthur Desmas,fr FRA,GK,29.0,33.0,1020,830,1014,6,0,0,1020,0,0,0.0,0,0.0,644,3883,2466,0,0,0,1,0,376,0,Matches
Gautier Lloris,fr FRA,DF,28.0,30.9,1733,266,915,752,75,34,1733,10,4,40.0,5,50.0,1187,5795,2971,13,14,0,9,2,1077,5,Matches
Arouna Sangante,sn SEN,DF,21.0,29.9,1827,193,760,863,224,35,1827,17,11,64.7,4,23.5,1163,6282,2969,20,23,2,19,15,1045,27,Matches
Christopher Operi,ci CIV,DF,26.0,27.2,1864,93,589,763,527,15,1864,55,29,52.7,21,38.2,1105,5656,2139,31,49,2,30,23,998,111,Matches
Abdoulaye Touré,gn GUI,MF,29.0,25.4,1504,77,385,946,194,17,1502,42,29,69.0,12,28.6,1107,5683,2425,22,37,2,37,28,1006,25,Matches
Josué Casimir,fr FRA,"FW,DF",21.0,22.4,1022,30,219,437,391,49,1022,64,23,35.9,37,57.8,675,4753,1870,59,35,22,43,25,618,138,Matches
Daler Kuzyaev,ru RUS,MF,30.0,23.2,1246,43,252,602,398,51,1246,23,12,52.2,8,34.8,925,4289,1656,23,32,6,31,15,853,97,Matches
Etienne Youte Kinkoue,fr FRA,DF,21.0,21.6,1172,228,658,491,31,13,1172,2,1,50.0,1,50.0,793,4033,1886,12,2,0,8,2,727,3,Matches
Yassine Kechta,ma MAR,MF,21.0,20.5,1180,32,226,667,305,27,1180,35,10,28.6,22,62.9,904,4854,2233,41,42,7,24,19,838,67,Matches
Emmanuel Sabbi,us USA,"FW,MF",25.0,17.6,630,17,106,260,272,61,628,60,20,33.3,37,61.7,438,2526,1057,38,16,16,44,22,402,101,Matches
Yoann Salmier,gf GUF,DF,30.0,17.4,926,101,413,432,88,19,926,8,5,62.5,3,37.5,575,3006,1489,8,16,0,10,4,511,8,Matches
Loïc Nego,hu HUN,"DF,MF",32.0,17.3,784,27,149,367,281,30,784,33,13,39.4,18,54.5,537,2909,1344,30,36,4,15,9,480,102,Matches
Mohamed Lamine Bayo,gn GUI,FW,25.0,15.4,479,11,31,205,245,77,477,39,17,43.6,20,51.3,325,1611,585,18,16,14,35,24,346,115,Matches
André Ayew,gh GHA,FW,33.0,12.3,389,12,45,181,168,49,389,28,16,57.1,10,35.7,255,1466,501,14,10,5,25,20,273,65,Matches
Oussama Targhalline,ma MAR,MF,21.0,11.4,813,30,197,497,135,3,813,16,7,43.8,7,43.8,630,3975,1794,27,32,0,7,5,591,15,Matches
Nabil Alioui,fr FRA,"MF,FW",24.0,11.2,485,6,50,224,221,33,485,38,15,39.5,21,55.3,340,1958,846,22,20,7,23,17,328,72,Matches
Antoine Joujou,fr FRA,"FW,MF",20.0,8.7,399,10,53,128,228,41,399,53,19,35.8,31,58.5,299,2262,1090,35,21,16,24,26,278,82,Matches
Rassoul Ndiaye,sn SEN,"MF,FW",21.0,5.8,328,13,81,188,65,2,328,14,8,57.1,6,42.9,233,1243,502,7,8,0,8,6,207,16,Matches
Samuel Grandsir,fr FRA,"MF,FW",26.0,6.7,374,2,39,141,197,24,373,24,7,29.2,16,66.7,285,1909,743,22,23,8,12,10,274,68,Matches
Oualid El Hajjam,ma MAR,"DF,MF",32.0,4.4,289,9,96,133,64,10,289,5,4,80.0,1,20.0,191,1013,460,7,5,0,8,1,169,27,Matches
Issa Soumaré,sn SEN,"FW,MF",22.0,2.6,98,4,8,49,43,6,98,11,3,27.3,4,36.4,63,406,143,4,5,1,11,2,71,18,Matches
Andy Logbo,fr FRA,FW,19.0,2.8,79,4,9,36,35,12,79,5,4,80.0,1,20.0,55,290,57,1,0,1,16,7,46,7,Matches
Steve Ngoura,fr FRA,"FW,MF",18.0,2.5,83,3,6,37,41,12,83,4,3,75.0,1,25.0,62,305,100,3,3,1,12,2,59,19,Matches
Mathieu Gorgelin,fr FRA,GK,32.0,1.0,21,15,21,0,0,0,21,0,0,0.0,0,0.0,16,66,38,0,0,0,0,0,13,0,Matches
Nolan Mbemba,cg CGO,MF,28.0,0.2,40,0,4,26,10,0,40,0,0,0.0,0,0.0,31,193,93,0,1,0,1,0,31,1,Matches
Simon Ebonog,cm CMR,MF,18.0,0.2,24,2,5,18,1,0,24,0,0,0.0,0,0.0,16,71,20,0,0,0,0,0,17,0,Matches
Alois Confais,fr FRA,"MF,FW",26.0,0.1,11,0,1,9,1,0,11,0,0,0.0,0,0.0,6,35,12,0,0,0,0,0,4,0,Matches
Squad Total,0,0,26.2,34.0,18820,2058,6332,8458,4240,620,18813,586,260,44.4,286,48.8,12860,70472,31489,457,446,114,453,284,11638,1189,0
Opponent Total,0,0,26.0,34.0,22612,2049,6446,11167,5229,734,22608,608,289,47.5,283,46.5,16774,93031,43084,617,611,146,504,277,15571,1515,0
