Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Arthur Desmas,fr FRA,GK,29.0,33,2970.0,90.0,97.1,33.0,33,90.0,33,0,0.0,0,0.97,33.0,43.0,-10.0,-0.3,0.7,35.6,47.3,-11.7,-0.36,1.15,Matches
Gautier Lloris,fr FRA,DF,28.0,31,2778.0,90.0,90.8,30.9,31,90.0,29,0,0.0,2,1.03,33.0,41.0,-8.0,-0.26,0.7,33.8,46.3,-12.4,-0.4,-0.14,Matches
Arouna Sangante,sn SEN,DF,21.0,30,2687.0,90.0,87.8,29.9,30,90.0,27,0,0.0,1,0.87,29.0,39.0,-10.0,-0.33,-0.09,33.3,44.1,-10.8,-0.36,0.23,Matches
Christopher Operi,ci CIV,DF,26.0,28,2445.0,87.0,79.9,27.2,28,87.0,26,0,0.0,0,0.93,30.0,39.0,-9.0,-0.33,-0.04,29.9,41.0,-11.1,-0.41,-0.09,Matches
Abdoulaye Touré,gn GUI,MF,29.0,30,2284.0,76.0,74.6,25.4,27,83.0,15,3,12.0,0,0.9,19.0,34.0,-15.0,-0.59,-1.05,24.7,40.4,-15.7,-0.62,-0.9,Matches
Josué Casimir,fr FRA,"FW,DF",21.0,30,2016.0,67.0,65.9,22.4,25,75.0,6,5,30.0,0,0.9,20.0,29.0,-9.0,-0.4,-0.23,23.7,31.3,-7.6,-0.34,0.14,Matches
Daler Kuzyaev,ru RUS,MF,30.0,30,2090.0,70.0,68.3,23.2,24,84.0,8,6,13.0,0,1.07,20.0,29.0,-9.0,-0.39,-0.2,23.3,29.7,-6.4,-0.28,0.35,Matches
Etienne Youte Kinkoue,fr FRA,DF,21.0,22,1941.0,88.0,63.4,21.6,22,88.0,20,0,0.0,12,0.91,20.0,29.0,-9.0,-0.42,-0.26,24.3,31.5,-7.2,-0.33,0.15,Matches
Yassine Kechta,ma MAR,MF,21.0,32,1849.0,58.0,60.4,20.5,21,78.0,4,11,20.0,1,0.97,21.0,24.0,-3.0,-0.15,0.45,22.4,30.4,-8.0,-0.39,0.0,Matches
Emmanuel Sabbi,us USA,"FW,MF",25.0,30,1584.0,53.0,51.8,17.6,18,73.0,2,12,22.0,2,0.93,19.0,21.0,-2.0,-0.11,0.44,21.2,25.1,-4.0,-0.23,0.34,Matches
Yoann Salmier,gf GUF,DF,30.0,20,1568.0,78.0,51.2,17.4,18,86.0,15,2,6.0,12,1.0,19.0,21.0,-2.0,-0.11,0.43,18.4,25.3,-7.0,-0.4,-0.02,Matches
Loïc Nego,hu HUN,"DF,MF",32.0,28,1561.0,56.0,51.0,17.3,18,74.0,5,10,23.0,3,0.89,18.0,20.0,-2.0,-0.12,0.43,19.5,25.6,-6.0,-0.35,0.08,Matches
Mohamed Lamine Bayo,gn GUI,FW,25.0,22,1389.0,63.0,45.4,15.4,16,81.0,4,6,16.0,1,0.91,14.0,17.0,-3.0,-0.19,0.24,19.2,19.1,0.1,0.01,0.72,Matches
André Ayew,gh GHA,FW,33.0,19,1104.0,58.0,36.1,12.3,12,83.0,5,7,16.0,0,0.74,13.0,20.0,-7.0,-0.57,-0.39,13.9,20.0,-6.2,-0.5,-0.17,Matches
Oussama Targhalline,ma MAR,MF,21.0,14,1025.0,73.0,33.5,11.4,12,80.0,3,2,30.0,1,1.14,19.0,15.0,4.0,0.35,1.01,13.7,14.7,-1.0,-0.09,0.46,Matches
Nabil Alioui,fr FRA,"MF,FW",24.0,18,1009.0,56.0,33.0,11.2,12,71.0,0,6,26.0,1,1.11,10.0,14.0,-4.0,-0.36,-0.05,11.9,15.2,-3.3,-0.3,0.14,Matches
Antoine Joujou,fr FRA,"FW,MF",20.0,23,779.0,34.0,25.5,8.7,6,66.0,1,17,23.0,3,0.83,8.0,11.0,-3.0,-0.35,-0.03,10.1,12.3,-2.2,-0.26,0.18,Matches
Rassoul Ndiaye,sn SEN,"MF,FW",21.0,19,526.0,28.0,17.2,5.8,6,56.0,0,13,15.0,6,1.0,8.0,11.0,-3.0,-0.51,-0.23,6.5,9.3,-2.8,-0.48,-0.11,Matches
Samuel Grandsir,fr FRA,"MF,FW",26.0,23,606.0,26.0,19.8,6.7,4,72.0,1,19,17.0,8,0.7,6.0,13.0,-7.0,-1.04,-0.89,8.1,15.3,-7.3,-1.08,-0.86,Matches
Oualid El Hajjam,ma MAR,"DF,MF",32.0,13,393.0,30.0,12.8,4.4,4,85.0,2,9,6.0,17,1.38,4.0,8.0,-4.0,-0.92,-0.68,4.1,7.2,-3.2,-0.72,-0.38,Matches
Issa Soumaré,sn SEN,"FW,MF",22.0,7,237.0,34.0,7.7,2.6,3,62.0,0,4,13.0,4,0.57,2.0,7.0,-5.0,-1.9,-1.71,2.6,4.5,-1.9,-0.73,-0.37,Matches
Andy Logbo,fr FRA,FW,19.0,10,248.0,25.0,8.1,2.8,2,54.0,0,8,18.0,2,1.2,2.0,0.0,2.0,0.73,1.14,2.9,4.8,-1.9,-0.68,-0.31,Matches
Steve Ngoura,fr FRA,"FW,MF",18.0,12,223.0,19.0,7.3,2.5,1,60.0,0,11,15.0,3,0.67,2.0,4.0,-2.0,-0.81,-0.52,2.5,4.6,-2.1,-0.86,-0.5,Matches
Mathieu Gorgelin,fr FRA,GK,32.0,1,90.0,90.0,2.9,1.0,1,90.0,1,0,0.0,29,0.0,1.0,2.0,-1.0,-1.0,-0.7,1.7,3.2,-1.5,-1.51,-1.15,Matches
Nolan Mbemba,cg CGO,MF,28.0,6,22.0,4.0,0.7,0.2,0,0.0,0,6,4.0,7,1.83,1.0,0.0,1.0,4.09,4.45,0.6,1.5,-0.9,-3.7,-3.33,Matches
Simon Ebonog,cm CMR,MF,18.0,4,20.0,5.0,0.7,0.2,0,0.0,0,4,5.0,4,0.25,0.0,1.0,-1.0,-4.5,-4.2,0.5,0.6,-0.1,-0.44,-0.05,Matches
Alois Confais,fr FRA,"MF,FW",26.0,2,7.0,4.0,0.2,0.1,0,0.0,0,2,4.0,13,1.5,2.0,0.0,2.0,25.71,26.1,1.0,0.0,1.0,12.32,12.74,Matches
Paul Argney,fr FRA,GK,17.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mokrane Bentoumi,fr FRA,FW,17.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Kandet Diawara,gn GUI,FW,23.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Yoni Gomis,fr FRA,DF,17.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mohamed Koné,ci CIV,GK,21.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Aliou Thiaré,sn SEN,DF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,26.2,34,3060.0,90.0,100.0,34.0,374,82.0,207,163,17.0,143,0.94,34.0,45.0,-11.0,-0.32,0.0,37.3,50.6,-13.3,-0.39,0.0,0
Opponent Total,0,0,26.0,34,3060.0,90.0,100.0,34.0,374,82.0,225,144,19.0,162,1.74,45.0,34.0,11.0,0.32,0.0,50.6,37.3,13.3,0.39,0.0,0
