Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Yoann Salmier,gf GUF,DF,30.0,17.4,612,767,79.8,10586,4640,271,302,89.7,274,322,85.1,50,117,42.7,1,0.7,1.0,0.3,6,43,7,1,48,Matches
Loïc Nego,hu HUN,"DF,MF",32.0,17.3,481,639,75.3,7463,3221,256,309,82.8,186,252,73.8,25,44,56.8,3,1.0,1.6,2.0,13,30,19,11,64,Matches
Mohamed Lamine Bayo,gn GUI,FW,25.0,15.4,201,310,64.8,2723,559,115,163,70.6,62,94,66.0,6,13,46.2,1,0.6,0.6,0.4,13,17,11,1,20,Matches
André Ayew,gh GHA,FW,33.0,12.3,197,266,74.1,2678,655,127,157,80.9,55,72,76.4,5,9,55.6,0,0.8,0.5,-0.8,8,26,4,1,23,Matches
Oussama Targhalline,ma MAR,MF,21.0,11.4,600,704,85.2,9591,3081,301,337,89.3,229,257,89.1,45,67,67.2,0,0.4,0.5,-0.4,8,67,10,3,70,Matches
Nabil Alioui,fr FRA,"MF,FW",24.0,11.2,228,358,63.7,3856,1464,118,151,78.1,64,92,69.6,35,83,42.2,1,2.2,2.5,-1.2,24,35,15,3,43,Matches
Antoine Joujou,fr FRA,"FW,MF",20.0,8.7,184,260,70.8,2751,659,106,137,77.4,68,87,78.2,6,11,54.5,2,0.6,0.9,1.4,9,10,11,2,22,Matches
Rassoul Ndiaye,sn SEN,"MF,FW",21.0,5.8,209,263,79.5,3458,852,84,104,80.8,100,115,87.0,13,22,59.1,0,0.3,0.6,-0.3,2,30,4,2,25,Matches
Samuel Grandsir,fr FRA,"MF,FW",26.0,6.7,209,292,71.6,3118,845,109,130,83.8,72,99,72.7,13,26,50.0,1,1.2,1.4,-0.2,14,14,16,4,35,Matches
Oualid El Hajjam,ma MAR,"DF,MF",32.0,4.4,176,234,75.2,2859,1034,97,111,87.4,56,70,80.0,17,38,44.7,0,0.9,0.3,-0.9,7,12,4,2,16,Matches
Issa Soumaré,sn SEN,"FW,MF",22.0,2.6,33,62,53.2,428,98,20,32,62.5,10,19,52.6,0,2,0.0,0,0.6,0.1,-0.6,3,1,0,0,4,Matches
Andy Logbo,fr FRA,FW,19.0,2.8,31,40,77.5,349,37,18,23,78.3,7,10,70.0,1,2,50.0,0,0.1,0.2,-0.1,3,2,0,0,2,Matches
Steve Ngoura,fr FRA,"FW,MF",18.0,2.5,33,50,66.0,569,200,15,22,68.2,16,24,66.7,2,3,66.7,1,0.1,0.2,0.9,1,5,2,0,9,Matches
Mathieu Gorgelin,fr FRA,GK,32.0,1.0,12,19,63.2,298,208,4,4,100.0,5,5,100.0,3,10,30.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Nolan Mbemba,cg CGO,MF,28.0,0.2,28,34,82.4,514,105,8,11,72.7,15,15,100.0,3,6,50.0,0,0.0,0.0,0.0,0,3,0,0,5,Matches
Simon Ebonog,cm CMR,MF,18.0,0.2,17,21,81.0,301,60,10,12,83.3,6,7,85.7,1,2,50.0,0,0.0,0.0,0.0,0,2,0,0,1,Matches
Alois Confais,fr FRA,"MF,FW",26.0,0.1,7,9,77.8,74,5,7,8,87.5,0,1,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,0,0,26.2,34.0,11739,15121,77.6,206687,77964,5123,6042,84.8,5019,5901,85.1,1150,2291,50.2,23,25.3,24.5,-2.3,290,945,209,57,1199,0
Opponent Total,0,0,26.0,34.0,15710,19043,82.5,281979,92880,6432,7367,87.3,7281,8237,88.4,1523,2525,60.3,33,35.6,37.0,-2.6,345,1168,285,75,1527,0
