Player,Nation,Pos,Age,90s,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,Matches
Barreto,br BRA,MF,28-193,7.6,281,269,11,10,2,1,1,1,0,0,0,0,240,1,12,Matches
Rodrigo Fagundes,br BRA,DF,37-102,7.0,338,319,18,18,0,7,2,0,0,0,0,0,270,1,4,Matches
Marcelo Hermes,br BRA,"DF,MF",29-140,6.7,284,213,69,13,0,2,35,41,15,9,5,0,187,2,15,Matches
Yannick Bolasie,cd COD,FW,35-027,6.6,135,131,3,0,0,0,13,2,0,0,0,0,83,1,8,Matches
Marquinhos Gabriel,br BRA,MF,33-335,5.1,186,183,2,1,1,1,9,0,0,0,0,0,156,1,4,Matches
Higor Meritão,br BRA,MF,29-363,5.1,230,228,2,2,0,0,2,0,0,0,0,0,204,0,3,Matches
Claudinho,br BRA,DF,23-270,5.0,264,217,46,9,0,2,13,34,3,2,1,0,210,1,9,Matches
Gustavo,br BRA,GK,31-102,4.7,119,62,56,10,0,1,0,0,0,0,0,0,92,1,0,Matches
Tobias Figueiredo,pt POR,DF,30-139,4.0,176,167,8,6,0,2,0,1,0,0,0,0,152,1,1,Matches
Matheusinho,br BRA,"MF,FW",26-130,3.9,139,134,4,0,1,5,10,2,1,1,0,0,107,1,3,Matches
Éder,it ITA,FW,37-218,3.6,105,91,13,1,0,0,5,0,0,0,0,0,81,1,3,Matches
Arthur,br BRA,"FW,MF",32-005,3.7,64,57,6,0,0,0,3,0,0,0,0,0,50,1,4,Matches
Ronald,br BRA,MF,27-002,3.5,133,121,10,5,0,2,4,3,2,0,2,0,108,2,7,Matches
Walisson Maia,br BRA,DF,32-304,3.4,128,124,3,3,0,1,0,0,0,0,0,0,95,1,1,Matches
Alisson,br BRA,GK,29-012,3.3,105,56,48,8,0,0,0,0,0,0,0,0,64,1,0,Matches
Jonathan,br BRA,DF,31-300,2.9,170,137,31,1,0,2,8,30,0,0,0,0,137,2,7,Matches
Fellipe Mateus,br BRA,MF,33-129,2.9,93,84,8,2,0,0,6,1,4,0,3,0,79,1,1,Matches
Newton,br BRA,MF,24-100,2.2,97,91,5,2,0,3,8,3,0,0,0,0,71,1,3,Matches
Miguel Trauco,pe PER,DF,31-300,2.2,138,108,29,5,0,1,3,23,1,0,1,0,109,1,3,Matches
Wilker Ángel,ve VEN,DF,31-094,1.8,46,44,2,2,0,0,0,0,0,0,0,0,34,0,0,Matches
Renato Kayser,br BRA,FW,28-124,0.9,15,14,1,0,0,0,0,0,0,0,0,0,10,0,0,Matches
Felipe Vizeu,br BRA,FW,27-100,0.5,18,18,0,0,1,0,0,0,0,0,0,0,13,0,1,Matches
Yerson Candelo,co COL,DF,32-117,0.3,23,16,7,1,0,0,3,6,0,0,0,0,19,0,1,Matches
Allano,br BRA,FW,29-057,0.2,10,10,0,0,0,0,0,0,0,0,0,0,7,0,0,Matches
Mateo Barcia,uy URU,"MF,FW",23-122,0.2,3,3,0,0,0,0,1,0,0,0,0,0,2,0,0,Matches
João Carlos,br BRA,FW,22-365,0.1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
Eliédson,br BRA,MF,21-095,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
Squad Total,0,0,31.0,8.0,3303,2900,382,99,5,30,126,147,26,12,12,0,2582,21,90,0
Opponent Total,0,0,28.4,8.0,4270,3902,357,101,4,38,190,141,43,17,14,1,3468,11,78,0
