Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Barreto,br BRA,MF,28-193,8,8,682.0,7.6,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.4,1.4,3.0,27.0,9.0,0.13,0.13,0.26,0.13,0.26,0.13,0.06,0.19,0.13,0.19,Matches
Rodrigo Fagundes,br BRA,DF,37-102,7,7,630.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.8,0.9,4.0,25.0,1.0,0.0,0.14,0.14,0.0,0.14,0.02,0.11,0.13,0.02,0.13,Matches
Marcelo Hermes,br BRA,"DF,MF",29-140,7,7,605.0,6.7,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,0.5,0.7,4.0,19.0,27.0,0.15,0.3,0.45,0.15,0.45,0.04,0.07,0.11,0.04,0.11,Matches
Yannick Bolasie,cd COD,FW,35-027,8,7,598.0,6.6,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,2.1,2.1,0.3,2.4,20.0,14.0,46.0,0.15,0.3,0.45,0.15,0.45,0.32,0.04,0.36,0.32,0.36,Matches
Marquinhos Gabriel,br BRA,MF,33-335,8,6,462.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.8,1.0,8.0,18.0,25.0,0.0,0.0,0.0,0.0,0.0,0.05,0.15,0.2,0.05,0.2,Matches
Higor Meritão,br BRA,MF,29-363,7,6,462.0,5.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.7,0.7,0.0,0.7,5.0,17.0,3.0,0.19,0.0,0.19,0.19,0.19,0.14,0.0,0.14,0.14,0.14,Matches
Claudinho,br BRA,DF,23-270,8,5,447.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.5,5.0,13.0,20.0,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.1,0.03,0.1,Matches
Gustavo,br BRA,GK,31-102,5,5,422.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Tobias Figueiredo,pt POR,DF,30-139,4,4,360.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.2,1.0,11.0,1.0,0.25,0.0,0.25,0.25,0.25,0.05,0.0,0.05,0.05,0.05,Matches
Matheusinho,br BRA,"MF,FW",26-130,7,4,349.0,3.9,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.5,1.5,0.2,1.8,2.0,21.0,21.0,0.77,0.0,0.77,0.77,0.77,0.4,0.06,0.46,0.4,0.46,Matches
Éder,it ITA,FW,37-218,6,4,325.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,0.5,0.9,1.3,6.0,11.0,27.0,0.0,0.0,0.0,0.0,0.0,0.13,0.24,0.37,0.13,0.37,Matches
Arthur,br BRA,"FW,MF",32-005,8,3,329.0,3.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.5,1.5,0.3,1.8,1.0,8.0,14.0,0.27,0.0,0.27,0.27,0.27,0.4,0.08,0.48,0.4,0.48,Matches
Ronald,br BRA,MF,27-002,5,3,316.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.2,0.6,8.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.1,0.07,0.16,0.1,0.16,Matches
Walisson Maia,br BRA,DF,32-304,5,3,305.0,3.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.9,0.0,3.0,1.0,0.0,0.3,0.3,0.0,0.3,0.06,0.19,0.25,0.06,0.25,Matches
Alisson,br BRA,GK,29-012,4,3,296.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jonathan,br BRA,DF,31-300,5,3,264.0,2.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,5.0,13.0,5.0,0.0,0.34,0.34,0.0,0.34,0.01,0.19,0.2,0.01,0.2,Matches
Fellipe Mateus,br BRA,MF,33-129,3,3,262.0,2.9,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.2,0.2,0.1,0.4,2.0,8.0,11.0,0.69,0.0,0.69,0.69,0.69,0.09,0.04,0.12,0.09,0.12,Matches
Newton,br BRA,MF,24-100,4,2,200.0,2.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.6,2.0,12.0,13.0,0.45,0.0,0.45,0.45,0.45,0.2,0.05,0.26,0.2,0.26,Matches
Miguel Trauco,pe PER,DF,31-300,4,2,198.0,2.2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.1,0.1,0.0,0.1,2.0,13.0,2.0,0.45,0.0,0.45,0.45,0.45,0.03,0.01,0.03,0.03,0.03,Matches
Wilker Ángel,ve VEN,DF,31-094,3,2,159.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches
Renato Kayser,br BRA,FW,28-124,1,1,85.0,0.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.1,0.5,0.0,4.0,3.0,1.06,0.0,1.06,1.06,1.06,0.48,0.07,0.56,0.48,0.56,Matches
Felipe Vizeu,br BRA,FW,27-100,2,0,47.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.16,0.33,0.49,0.16,0.49,Matches
Yerson Candelo,co COL,DF,32-117,2,0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.23,0.0,0.23,Matches
Allano,br BRA,FW,29-057,2,0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.12,Matches
Mateo Barcia,uy URU,"MF,FW",23-122,3,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
João Carlos,br BRA,FW,22-365,1,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Eliédson,br BRA,MF,21-095,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Adriano Filho,br BRA,MF,20-006,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Erick Garcia,br BRA,DF,19-016,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Léo Gonçalves,br BRA,MF,22-058,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Guilherme,br BRA,DF,21-311,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Eduardo Melo,br BRA,FW,23-038,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Kauã Moroso,br BRA,GK,20-101,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Matheus Teixeira,br BRA,GK,25-104,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,31.0,8,88,720.0,8.0,14.0,8.0,22.0,14.0,0.0,0.0,26.0,2.0,10.1,10.1,6.5,16.6,81.0,250.0,249.0,1.75,1.0,2.75,1.75,2.75,1.26,0.81,2.07,1.26,2.07,0
