Player,Nation,Pos,Age,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Matches
Barreto,br BRA,MF,28-193,7.6,16,2.11,11,0,2,2,1,0,4,0.53,2,0,0,2,0,0,Matches
Rodrigo Fagundes,br BRA,DF,37-102,7.0,4,0.57,4,0,0,0,0,0,1,0.14,1,0,0,0,0,0,Matches
Marcelo Hermes,br BRA,"DF,MF",29-140,6.7,17,2.53,4,11,0,0,2,0,3,0.45,1,1,0,0,1,0,Matches
Yannick Bolasie,cd COD,FW,35-027,6.6,20,3.02,8,0,4,4,3,1,4,0.6,2,0,1,1,0,0,Matches
Marquinhos Gabriel,br BRA,MF,33-335,5.1,17,3.31,13,0,2,2,0,0,1,0.19,1,0,0,0,0,0,Matches
Higor Meritão,br BRA,MF,29-363,5.1,1,0.19,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Claudinho,br BRA,DF,23-270,5.0,16,3.21,10,4,1,1,0,0,1,0.2,0,0,1,0,0,0,Matches
Gustavo,br BRA,GK,31-102,4.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Tobias Figueiredo,pt POR,DF,30-139,4.0,3,0.75,2,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Matheusinho,br BRA,"MF,FW",26-130,3.9,16,4.11,15,1,0,0,0,0,1,0.26,1,0,0,0,0,0,Matches
Éder,it ITA,FW,37-218,3.6,11,3.04,9,0,0,2,0,0,1,0.28,1,0,0,0,0,0,Matches
Arthur,br BRA,"FW,MF",32-005,3.7,16,4.39,6,0,0,4,6,0,0,0.0,0,0,0,0,0,0,Matches
Ronald,br BRA,MF,27-002,3.5,19,5.41,10,4,2,1,1,1,1,0.28,1,0,0,0,0,0,Matches
Walisson Maia,br BRA,DF,32-304,3.4,2,0.59,1,0,0,1,0,0,1,0.3,0,0,0,1,0,0,Matches
Alisson,br BRA,GK,29-012,3.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jonathan,br BRA,DF,31-300,2.9,8,2.74,6,1,0,1,0,0,2,0.68,1,0,0,1,0,0,Matches
Fellipe Mateus,br BRA,MF,33-129,2.9,11,3.78,3,5,0,0,3,0,0,0.0,0,0,0,0,0,0,Matches
Newton,br BRA,MF,24-100,2.2,4,1.8,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Miguel Trauco,pe PER,DF,31-300,2.2,5,2.27,3,2,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Wilker Ángel,ve VEN,DF,31-094,1.8,1,0.57,1,0,0,0,0,0,1,0.57,1,0,0,0,0,0,Matches
Renato Kayser,br BRA,FW,28-124,0.9,1,1.06,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Felipe Vizeu,br BRA,FW,27-100,0.5,3,5.74,1,0,2,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Yerson Candelo,co COL,DF,32-117,0.3,2,6.43,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Allano,br BRA,FW,29-057,0.2,2,8.57,1,0,0,0,1,0,1,4.29,0,0,0,0,1,0,Matches
Mateo Barcia,uy URU,"MF,FW",23-122,0.2,2,9.0,1,0,1,0,0,0,1,4.5,0,0,1,0,0,0,Matches
João Carlos,br BRA,FW,22-365,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Eliédson,br BRA,MF,21-095,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,0,0,31.0,8.0,197,24.62,117,28,14,19,17,2,23,2.87,12,1,3,5,2,0,0
Opponent Total,0,0,28.4,8.0,271,33.87,205,22,11,13,13,7,26,3.25,23,1,1,0,0,1,0
