D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2024-04-13,18:30,Série A,Matchweek 1,Sat,Home,D,1.0,1.0,Juventude,0.7,0.6,47.0,12804.0,Rodrigo Fagundes,4-3-1-2,Bruno Pereira Vasconcelos,Match Report,0
2024-04-17,20:00,Série A,Matchweek 2,Wed,Away,D,1.0,1.0,Atlético Mineiro,0.3,1.0,32.0,21726.0,Rodrigo Fagundes,4-3-2-1,Paulo Belence Alves dos Prazeres Filho,Match Report,0
2024-04-20,0,Série A,Matchweek 3,Sat,Home,0,0.0,0.0,Fortaleza,0.0,0.0,0.0,0.0,0,0,0,0,Match Postponed
2024-04-27,16:00,Série A,Matchweek 4,Sat,Away,W,4.0,0.0,Vasco da Gama,1.4,1.9,42.0,17124.0,Rodrigo Fagundes,4-4-2,Caio Max Augusto Vieira,Match Report,0
2024-05-05,16:00,Série A,Matchweek 5,Sun,Away,0,0.0,0.0,Grêmio,0.0,0.0,0.0,0.0,0,0,0,0,Match Postponed
2024-06-02,16:00,Série A,Matchweek 7,Sun,Home,L,1.0,2.0,Palmeiras,1.2,2.7,39.0,19027.0,Rodrigo Fagundes,4-3-3,Rafael Rodrigo Klein,Match Report,0
2024-06-09,16:00,Série A,Matchweek 6,Sun,Home,L,2.0,5.0,Cuiabá,1.8,1.5,62.0,13846.0,Rodrigo Fagundes,4-4-2,Bruno Arleu,Match Report,0
2024-06-13,20:00,Série A,Matchweek 8,Thu,Away,L,1.0,3.0,Ath Paranaense,1.4,2.6,43.0,0.0,Éder,4-4-2,Jonathan Benkenstein Pinheiro,Match Report,0
2024-06-16,18:30,Série A,Matchweek 9,Sun,Home,D,2.0,2.0,Bahia,1.9,0.8,33.0,0.0,Rodrigo Fagundes,4-3-1-2,Flavio Rodrigues de Souza,Match Report,0
2024-06-19,19:00,Série A,Matchweek 10,Wed,Away,W,2.0,1.0,Atl Goianiense,1.3,0.6,50.0,0.0,Rodrigo Fagundes,4-4-2,Alex Gomes Stefano,Match Report,0
2024-06-22,16:00,Série A,Matchweek 11,Sat,Home,0,0.0,0.0,Botafogo (RJ),0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-06-27,20:00,Série A,Matchweek 12,Thu,Away,0,0.0,0.0,São Paulo,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-06-30,18:30,Série A,Matchweek 13,Sun,Home,0,0.0,0.0,Internacional,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-07-03,20:00,Série A,Matchweek 14,Wed,Home,0,0.0,0.0,Cruzeiro,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-07-07,18:30,Série A,Matchweek 15,Sun,Away,0,0.0,0.0,Vitória,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-07-10,0,Série A,Matchweek 16,Wed,Home,0,0.0,0.0,Fluminense,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-07-17,0,Série A,Matchweek 17,Wed,Away,0,0.0,0.0,Corinthians,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-07-20,0,Série A,Matchweek 18,Sat,Away,0,0.0,0.0,Flamengo,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-07-24,0,Série A,Matchweek 19,Wed,Home,0,0.0,0.0,Red Bull Bragantino,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-07-27,0,Série A,Matchweek 20,Sat,Away,0,0.0,0.0,Juventude,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-08-03,0,Série A,Matchweek 21,Sat,Home,0,0.0,0.0,Atlético Mineiro,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-08-10,0,Série A,Matchweek 22,Sat,Away,0,0.0,0.0,Fortaleza,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-08-17,0,Série A,Matchweek 23,Sat,Home,0,0.0,0.0,Vasco da Gama,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-08-24,0,Série A,Matchweek 24,Sat,Home,0,0.0,0.0,Grêmio,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-08-31,0,Série A,Matchweek 25,Sat,Away,0,0.0,0.0,Cuiabá,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-09-14,0,Série A,Matchweek 26,Sat,Away,0,0.0,0.0,Palmeiras,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-09-21,0,Série A,Matchweek 27,Sat,Home,0,0.0,0.0,Ath Paranaense,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-09-28,0,Série A,Matchweek 28,Sat,Away,0,0.0,0.0,Bahia,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-10-04,0,Série A,Matchweek 29,Fri,Home,0,0.0,0.0,Atl Goianiense,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-10-19,0,Série A,Matchweek 30,Sat,Away,0,0.0,0.0,Botafogo (RJ),0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-10-25,0,Série A,Matchweek 31,Fri,Home,0,0.0,0.0,São Paulo,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-11-06,0,Série A,Matchweek 32,Wed,Away,0,0.0,0.0,Internacional,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-11-13,0,Série A,Matchweek 33,Wed,Away,0,0.0,0.0,Cruzeiro,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-11-20,0,Série A,Matchweek 34,Wed,Home,0,0.0,0.0,Vitória,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-11-23,0,Série A,Matchweek 35,Sat,Away,0,0.0,0.0,Fluminense,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-11-30,0,Série A,Matchweek 36,Sat,Home,0,0.0,0.0,Corinthians,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-12-04,0,Série A,Matchweek 37,Wed,Home,0,0.0,0.0,Flamengo,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
