Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Barreto,br BRA,MF,28-193,7.6,240,281,85.4,3440,1074,137,144,95.1,71,84,84.5,15,17,88.2,1,0.4,0.3,0.6,6,25,5,0,27,Matches
Rodrigo Fagundes,br BRA,DF,37-102,7.0,270,338,79.9,5651,2778,91,104,87.5,129,143,90.2,47,78,60.3,1,0.8,0.5,0.2,2,37,5,1,25,Matches
Marcelo Hermes,br BRA,"DF,MF",29-140,6.7,187,284,65.8,3106,1450,96,115,83.5,73,98,74.5,15,48,31.3,2,0.5,0.5,1.5,10,9,4,1,19,Matches
Yannick Bolasie,cd COD,FW,35-027,6.6,83,135,61.5,1153,363,46,62,74.2,24,37,64.9,3,9,33.3,2,0.3,0.4,1.7,6,5,4,1,14,Matches
Marquinhos Gabriel,br BRA,MF,33-335,5.1,156,186,83.9,2781,739,71,81,87.7,57,66,86.4,22,25,88.0,0,0.8,1.0,-0.8,8,12,6,2,18,Matches
Higor Meritão,br BRA,MF,29-363,5.1,204,230,88.7,3327,1178,105,119,88.2,77,84,91.7,16,17,94.1,0,0.0,0.2,0.0,0,25,2,1,17,Matches
Claudinho,br BRA,DF,23-270,5.0,210,264,79.5,3344,1283,121,136,89.0,69,84,82.1,16,30,53.3,0,0.4,0.3,-0.4,9,9,2,2,13,Matches
Gustavo,br BRA,GK,31-102,4.7,92,119,77.3,2545,1781,16,16,100.0,40,40,100.0,32,58,55.2,0,0.0,0.0,0.0,0,3,0,0,0,Matches
Tobias Figueiredo,pt POR,DF,30-139,4.0,152,176,86.4,3033,1200,47,50,94.0,80,91,87.9,21,28,75.0,0,0.0,0.0,0.0,1,7,0,0,11,Matches
Matheusinho,br BRA,"MF,FW",26-130,3.9,107,139,77.0,1943,709,48,55,87.3,35,50,70.0,16,20,80.0,0,0.2,0.8,-0.2,6,16,9,4,21,Matches
Éder,it ITA,FW,37-218,3.6,81,105,77.1,1271,322,42,54,77.8,27,30,90.0,7,8,87.5,0,0.9,0.4,-0.9,7,9,5,2,11,Matches
Arthur,br BRA,"FW,MF",32-005,3.7,50,64,78.1,639,139,28,36,77.8,16,18,88.9,1,1,100.0,0,0.3,0.1,-0.3,4,1,2,0,8,Matches
Ronald,br BRA,MF,27-002,3.5,108,133,81.2,1929,515,54,60,90.0,38,43,88.4,13,18,72.2,0,0.2,0.3,-0.2,7,9,0,0,9,Matches
Walisson Maia,br BRA,DF,32-304,3.4,95,128,74.2,1934,874,27,30,90.0,55,59,93.2,13,35,37.1,1,0.6,0.0,0.4,1,2,0,0,3,Matches
Alisson,br BRA,GK,29-012,3.3,64,105,61.0,1949,1477,10,10,100.0,27,28,96.4,27,66,40.9,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Jonathan,br BRA,DF,31-300,2.9,137,170,80.6,2386,909,67,74,90.5,55,62,88.7,12,21,57.1,1,0.6,0.4,0.4,5,6,3,3,13,Matches
Fellipe Mateus,br BRA,MF,33-129,2.9,79,93,84.9,1325,370,33,38,86.8,28,33,84.8,8,9,88.9,0,0.1,0.1,-0.1,4,6,0,0,8,Matches
Newton,br BRA,MF,24-100,2.2,71,97,73.2,1384,395,27,30,90.0,34,43,79.1,9,19,47.4,0,0.1,0.2,-0.1,2,9,2,2,12,Matches
Miguel Trauco,pe PER,DF,31-300,2.2,109,138,79.0,2226,1197,38,41,92.7,51,59,86.4,19,31,61.3,0,0.0,0.1,0.0,1,19,3,1,13,Matches
Wilker Ángel,ve VEN,DF,31-094,1.8,34,46,73.9,774,353,11,11,100.0,14,19,73.7,9,16,56.3,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Renato Kayser,br BRA,FW,28-124,0.9,10,15,66.7,150,77,5,8,62.5,3,3,100.0,1,1,100.0,0,0.1,0.0,-0.1,1,2,0,0,4,Matches
Felipe Vizeu,br BRA,FW,27-100,0.5,13,18,72.2,187,11,6,9,66.7,6,6,100.0,0,0,0.0,0,0.2,0.4,-0.2,1,0,1,0,1,Matches
Yerson Candelo,co COL,DF,32-117,0.3,19,23,82.6,349,146,8,8,100.0,8,10,80.0,3,5,60.0,0,0.1,0.1,-0.1,2,1,1,1,0,Matches
Allano,br BRA,FW,29-057,0.2,7,10,70.0,85,51,2,3,66.7,3,5,60.0,0,0,0.0,0,0.0,0.0,0.0,1,0,1,0,2,Matches
Mateo Barcia,uy URU,"MF,FW",23-122,0.2,2,3,66.7,18,0,2,2,100.0,0,0,0.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
João Carlos,br BRA,FW,22-365,0.1,1,2,50.0,17,0,0,0,0.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Eliédson,br BRA,MF,21-095,0.0,1,1,100.0,6,0,1,1,100.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,0,0,31.0,8.0,2582,3303,78.2,46952,19391,1139,1297,87.8,1021,1196,85.4,325,562,57.8,8,6.5,6.3,1.5,84,214,55,21,250,0
Opponent Total,0,0,28.4,8.0,3468,4270,81.2,62047,20801,1498,1686,88.8,1531,1758,87.1,356,605,58.8,14,8.2,7.9,5.8,110,329,77,26,384,0
