Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Matteo Pessina,it ITA,MF,26.0,35.8,6,22,8,36.4,0.61,0.22,0.09,0.25,20.2,0,4,5,6.3,2.4,0.11,-0.3,-0.4,Matches
Andrea Colpani,it ITA,"MF,FW",24.0,29.5,8,65,19,29.2,2.2,0.64,0.12,0.42,19.9,9,0,0,4.8,4.8,0.07,3.2,3.2,Matches
Michele Di Gregorio,it ITA,GK,26.0,31.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Pablo Marí,es ESP,DF,29.0,29.1,0,8,1,12.5,0.28,0.03,0.0,0.0,13.9,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
Roberto Gagliardini,it ITA,"MF,DF",29.0,26.2,1,36,9,25.0,1.37,0.34,0.03,0.11,17.8,1,0,0,2.9,2.9,0.08,-1.9,-1.9,Matches
Dany Mota,pt POR,"FW,MF",25.0,22.8,4,38,11,28.9,1.67,0.48,0.11,0.36,14.4,0,0,0,3.6,3.6,0.09,0.4,0.4,Matches
Luca Caldirola,it ITA,DF,32.0,23.8,1,9,2,22.2,0.38,0.08,0.11,0.5,10.8,0,0,0,0.5,0.5,0.05,0.5,0.5,Matches
Samuele Birindelli,it ITA,DF,24.0,22.4,0,25,9,36.0,1.12,0.4,0.0,0.0,18.1,0,0,0,1.1,1.1,0.04,-1.1,-1.1,Matches
Giorgos Kyriakopoulos,gr GRE,DF,27.0,19.0,0,24,2,8.3,1.26,0.11,0.0,0.0,20.8,1,0,0,1.2,1.2,0.05,-1.2,-1.2,Matches
Armando Izzo,it ITA,DF,31.0,18.3,0,5,3,60.0,0.27,0.16,0.0,0.0,12.1,0,0,0,0.7,0.7,0.14,-0.7,-0.7,Matches
Patrick Ciurria,it ITA,"DF,MF",28.0,17.8,0,28,7,25.0,1.58,0.39,0.0,0.0,22.6,0,0,0,1.5,1.5,0.05,-1.5,-1.5,Matches
Danilo D'Ambrosio,it ITA,DF,34.0,17.1,0,14,4,28.6,0.82,0.23,0.0,0.0,15.0,0,0,0,0.7,0.7,0.05,-0.7,-0.7,Matches
Andrea Carboni,it ITA,DF,22.0,16.5,1,18,4,22.2,1.09,0.24,0.06,0.25,15.4,0,0,0,1.2,1.2,0.07,-0.2,-0.2,Matches
Lorenzo Colombo,it ITA,FW,21.0,15.1,4,37,10,27.0,2.45,0.66,0.11,0.4,17.2,0,0,0,3.6,3.6,0.1,0.4,0.4,Matches
Warren Bondo,fr FRA,MF,19.0,16.4,1,17,4,23.5,1.04,0.24,0.06,0.25,20.8,0,0,0,0.9,0.9,0.06,0.1,0.1,Matches
Milan Đurić,ba BIH,FW,33.0,14.0,4,26,6,23.1,1.86,0.43,0.15,0.67,10.7,0,0,0,3.0,3.0,0.11,1.0,1.0,Matches
Valentin Carboni,ar ARG,"MF,FW",18.0,13.0,2,23,7,30.4,1.77,0.54,0.09,0.29,18.3,0,0,0,2.3,2.3,0.1,-0.3,-0.3,Matches
Pedro Pereira,pt POR,DF,25.0,9.3,0,3,0,0.0,0.32,0.0,0.0,0.0,14.9,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Jean-Daniel Akpa-Akpro,ci CIV,MF,30.0,7.8,0,7,3,42.9,0.89,0.38,0.0,0.0,26.6,0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
