Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Matteo Pessina,it ITA,MF,26.0,35.8,1903,2154,88.3,33524,7225,780,865,90.2,952,1015,93.8,143,190,75.3,3,1.1,1.5,1.9,27,190,26,5,190,Matches
Andrea Colpani,it ITA,"MF,FW",24.0,29.5,752,981,76.7,14005,3225,333,379,87.9,296,370,80.0,102,176,58.0,4,5.0,4.6,-1.0,56,55,41,9,120,Matches
Michele Di Gregorio,it ITA,GK,26.0,31.9,1054,1350,78.1,28283,18779,220,224,98.2,513,517,99.2,314,600,52.3,0,0.0,0.1,0.0,0,15,0,0,1,Matches
Pablo Marí,es ESP,DF,29.0,29.1,1581,1737,91.0,33221,11252,421,451,93.3,919,957,96.0,231,310,74.5,0,0.3,0.6,-0.3,4,92,3,1,62,Matches
Roberto Gagliardini,it ITA,"MF,DF",29.0,26.2,1339,1487,90.0,23611,5656,563,607,92.8,648,690,93.9,101,135,74.8,2,1.7,2.0,0.3,20,114,10,1,120,Matches
Dany Mota,pt POR,"FW,MF",25.0,22.8,625,836,74.8,10962,1870,316,373,84.7,222,289,76.8,75,108,69.4,3,3.0,3.1,0.0,34,29,21,11,57,Matches
Luca Caldirola,it ITA,DF,32.0,23.8,1247,1374,90.8,23794,7803,453,464,97.6,656,695,94.4,131,192,68.2,1,0.6,0.2,0.4,5,60,1,1,56,Matches
Samuele Birindelli,it ITA,DF,24.0,22.4,902,1104,81.7,15543,4505,427,466,91.6,382,446,85.7,81,138,58.7,2,2.9,2.4,-0.9,24,59,25,14,70,Matches
Giorgos Kyriakopoulos,gr GRE,DF,27.0,19.0,891,1080,82.5,15032,4779,446,472,94.5,366,434,84.3,64,120,53.3,3,1.4,2.0,1.6,21,62,20,12,70,Matches
Armando Izzo,it ITA,DF,31.0,18.3,1122,1235,90.9,21780,6523,342,361,94.7,665,705,94.3,109,151,72.2,0,0.5,1.3,-0.5,7,55,4,0,59,Matches
Patrick Ciurria,it ITA,"DF,MF",28.0,17.8,662,847,78.2,10671,3258,335,377,88.9,271,348,77.9,41,72,56.9,1,2.6,2.1,-1.6,30,46,28,10,68,Matches
Danilo D'Ambrosio,it ITA,DF,34.0,17.1,979,1095,89.4,17542,5544,360,376,95.7,531,566,93.8,74,124,59.7,0,0.2,0.4,-0.2,4,61,4,1,61,Matches
Andrea Carboni,it ITA,DF,22.0,16.5,833,976,85.3,14698,4909,352,384,91.7,411,447,91.9,65,122,53.3,0,0.5,0.4,-0.5,9,59,5,4,46,Matches
Lorenzo Colombo,it ITA,FW,21.0,15.1,185,263,70.3,2711,593,104,139,74.8,48,66,72.7,16,22,72.7,1,0.6,0.5,0.4,8,10,3,0,24,Matches
Warren Bondo,fr FRA,MF,19.0,16.4,557,621,89.7,9504,1586,239,253,94.5,271,295,91.9,34,39,87.2,1,0.3,0.2,0.7,7,40,2,1,43,Matches
Milan Đurić,ba BIH,FW,33.0,14.0,140,272,51.5,1700,251,93,156,59.6,35,86,40.7,0,3,0.0,1,0.7,0.2,0.3,5,3,2,0,8,Matches
Valentin Carboni,ar ARG,"MF,FW",18.0,13.0,436,523,83.4,6962,1487,225,260,86.5,175,193,90.7,28,38,73.7,3,1.7,1.4,1.3,23,30,8,1,57,Matches
Pedro Pereira,pt POR,DF,25.0,9.3,406,517,78.5,6526,2297,215,234,91.9,158,195,81.0,25,57,43.9,2,1.2,1.0,0.8,14,41,15,10,43,Matches
Jean-Daniel Akpa-Akpro,ci CIV,MF,30.0,7.8,220,263,83.7,3557,826,113,128,88.3,95,104,91.3,12,15,80.0,0,0.1,0.2,-0.1,1,14,0,0,10,Matches
Alessio Zerbin,it ITA,"DF,FW",24.0,7.6,218,282,77.3,4240,1162,83,94,88.3,103,121,85.1,30,52,57.7,1,0.8,1.0,0.2,12,15,12,9,20,Matches
Alessandro Sorrentino,it ITA,GK,21.0,6.1,148,193,76.7,3731,2467,35,35,100.0,73,75,97.3,40,83,48.2,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Gianluca Caprari,it ITA,"MF,FW",30.0,3.2,98,124,79.0,1784,475,49,53,92.5,31,38,81.6,17,24,70.8,0,0.7,0.7,-0.7,11,10,7,0,15,Matches
Samuele Vignato,it ITA,"MF,FW",19.0,3.8,107,128,83.6,1743,428,61,68,89.7,34,40,85.0,11,15,73.3,0,0.2,0.2,-0.2,4,9,2,0,13,Matches
Daniel Maldini,it ITA,"MF,FW",21.0,3.7,89,114,78.1,1463,391,50,57,87.7,25,31,80.6,12,20,60.0,1,1.2,0.6,-0.2,11,7,6,1,10,Matches
Pepín,gq EQG,"MF,FW",26.0,2.7,113,143,79.0,1961,462,54,61,88.5,45,53,84.9,10,18,55.6,0,0.1,0.1,-0.1,2,9,1,0,13,Matches
Mirko Marić,hr CRO,FW,28.0,3.2,66,91,72.5,793,84,45,53,84.9,15,21,71.4,1,2,50.0,0,0.5,0.2,-0.5,5,0,1,0,4,Matches
Papu Gómez,ar ARG,"MF,FW",35.0,0.5,11,19,57.9,180,96,6,6,100.0,4,4,100.0,1,7,14.3,0,0.2,0.3,-0.2,1,1,2,0,3,Matches
Giulio Donati,it ITA,DF,33.0,0.4,38,46,82.6,656,213,18,21,85.7,18,21,85.7,2,3,66.7,0,0.2,0.2,-0.2,3,0,1,1,3,Matches
Giorgio Cittadini,it ITA,DF,21.0,0.2,5,6,83.3,94,39,1,2,50.0,3,3,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Andrea Ferraris,it ITA,MF,20.0,0.1,4,4,100.0,60,9,2,2,100.0,2,2,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0,1,0,1,Matches
Davide Bettella,it ITA,MF,23.0,0.0,3,5,60.0,55,0,1,1,100.0,2,3,66.7,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,0,0,26.8,38.0,16734,19870,84.2,310386,98194,6742,7422,90.8,7969,8830,90.2,1771,2837,62.4,29,27.8,27.5,1.2,348,1087,251,92,1248,0
Opponent Total,0,0,26.6,38.0,14208,17248,82.4,249740,89430,6327,7104,89.1,6084,6943,87.6,1420,2349,60.5,31,38.7,34.5,-7.7,423,1210,321,97,1486,0
