Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Matteo Pessina,it ITA,MF,26.0,35.8,2459,89,502,1550,421,31,2454,34,14,41.2,15,44.1,1582,9264,4472,69,66,2,54,18,1773,53,Matches
Andrea Colpani,it ITA,"MF,FW",24.0,29.5,1255,23,133,501,641,83,1255,80,28,35.0,40,50.0,826,5437,2472,90,69,27,52,38,938,193,Matches
Michele Di Gregorio,it ITA,GK,26.0,31.9,1439,1210,1426,14,0,0,1439,3,3,100.0,0,0.0,879,4769,2714,0,0,0,2,1,775,0,Matches
Pablo Marí,es ESP,DF,29.0,29.1,2007,307,1087,880,44,17,2007,8,5,62.5,2,25.0,1224,5474,2795,2,8,0,8,3,1420,1,Matches
Roberto Gagliardini,it ITA,"MF,DF",29.0,26.2,1761,94,439,1034,310,42,1761,17,8,47.1,7,41.2,1045,5931,2950,38,36,2,28,14,1222,36,Matches
Dany Mota,pt POR,"FW,MF",25.0,22.8,1028,22,101,434,504,93,1028,49,16,32.7,28,57.1,696,5390,2771,112,82,32,43,30,785,152,Matches
Luca Caldirola,it ITA,DF,32.0,23.8,1546,203,809,678,61,16,1546,2,1,50.0,0,0.0,966,4882,2482,10,5,0,6,1,1146,9,Matches
Samuele Birindelli,it ITA,DF,24.0,22.4,1320,63,412,557,364,43,1320,30,12,40.0,15,50.0,766,4352,2314,63,40,11,35,9,885,122,Matches
Giorgos Kyriakopoulos,gr GRE,DF,27.0,19.0,1241,44,343,523,383,36,1241,32,18,56.3,11,34.4,765,4410,2611,64,37,13,16,10,845,94,Matches
Armando Izzo,it ITA,DF,31.0,18.3,1389,161,684,641,73,17,1389,1,0,0.0,1,100.0,870,4500,2292,15,7,0,10,2,1035,7,Matches
Patrick Ciurria,it ITA,"DF,MF",28.0,17.8,1021,39,269,411,350,31,1021,24,9,37.5,11,45.8,597,2981,1581,41,41,9,19,6,711,94,Matches
Danilo D'Ambrosio,it ITA,DF,34.0,17.1,1268,126,564,600,114,23,1268,13,7,53.8,5,38.5,787,3641,1763,12,8,1,12,5,904,25,Matches
Andrea Carboni,it ITA,DF,22.0,16.5,1148,130,504,516,132,26,1148,6,3,50.0,3,50.0,698,3200,1856,13,13,2,14,2,811,22,Matches
Lorenzo Colombo,it ITA,FW,21.0,15.1,451,18,32,239,186,65,451,23,12,52.2,11,47.8,287,1275,464,16,9,13,64,29,348,75,Matches
Warren Bondo,fr FRA,MF,19.0,16.4,750,28,174,458,125,13,750,18,13,72.2,4,22.2,492,2905,1435,31,20,5,16,19,541,13,Matches
Milan Đurić,ba BIH,FW,33.0,14.0,381,32,51,227,104,37,381,4,2,50.0,2,50.0,157,458,108,2,2,1,24,14,323,31,Matches
Valentin Carboni,ar ARG,"MF,FW",18.0,13.0,676,5,83,329,281,41,676,49,24,49.0,18,36.7,465,3385,1577,52,33,18,30,15,500,75,Matches
Pedro Pereira,pt POR,DF,25.0,9.3,600,22,164,261,179,15,600,11,5,45.5,4,36.4,361,1501,886,20,18,3,6,8,401,69,Matches
Jean-Daniel Akpa-Akpro,ci CIV,MF,30.0,7.8,348,22,111,187,58,5,348,10,3,30.0,3,30.0,189,1226,591,11,9,1,13,7,215,12,Matches
Alessio Zerbin,it ITA,"DF,FW",24.0,7.6,376,13,88,150,143,18,376,31,13,41.9,16,51.6,205,1417,675,17,19,5,15,7,224,46,Matches
Alessandro Sorrentino,it ITA,GK,21.0,6.1,205,174,203,2,0,0,205,1,1,100.0,0,0.0,99,484,301,0,0,0,0,0,102,0,Matches
Gianluca Caprari,it ITA,"MF,FW",30.0,3.2,154,1,18,65,73,11,154,8,3,37.5,5,62.5,112,686,370,11,9,5,9,9,122,16,Matches
Samuele Vignato,it ITA,"MF,FW",19.0,3.8,168,0,23,83,67,12,168,9,5,55.6,4,44.4,109,671,348,13,8,6,11,6,124,20,Matches
Daniel Maldini,it ITA,"MF,FW",21.0,3.7,159,2,21,74,71,13,159,19,9,47.4,7,36.8,101,770,419,15,7,7,12,5,123,22,Matches
Pepín,gq EQG,"MF,FW",26.0,2.7,177,7,28,87,62,2,177,4,1,25.0,1,25.0,109,423,162,1,3,0,6,1,123,12,Matches
Mirko Marić,hr CRO,FW,28.0,3.2,135,4,9,59,69,20,135,4,1,25.0,3,75.0,71,232,91,2,3,1,10,5,106,30,Matches
Papu Gómez,ar ARG,"MF,FW",35.0,0.5,21,0,1,5,15,1,21,0,0,0.0,0,0.0,13,121,77,2,2,1,0,0,11,1,Matches
Giulio Donati,it ITA,DF,33.0,0.4,51,0,11,25,15,1,51,0,0,0.0,0,0.0,30,120,58,0,2,0,3,0,39,5,Matches
Giorgio Cittadini,it ITA,DF,21.0,0.2,8,2,3,4,1,0,8,0,0,0.0,0,0.0,5,41,18,1,0,0,1,0,5,1,Matches
Andrea Ferraris,it ITA,MF,20.0,0.1,5,0,1,2,2,0,5,0,0,0.0,0,0.0,3,11,9,0,0,0,0,0,3,0,Matches
Davide Bettella,it ITA,MF,23.0,0.0,5,0,2,2,1,0,5,0,0,0.0,0,0.0,3,7,0,0,0,0,0,1,4,0,Matches
Squad Total,0,0,26.8,38.0,23552,2841,8296,10598,4849,712,23547,490,216,44.1,216,44.1,14512,79964,40662,723,556,165,519,265,16564,1236,0
Opponent Total,0,0,26.6,38.0,20885,1886,5562,9965,5570,845,20876,552,218,39.5,266,48.2,12514,72432,39117,818,556,176,493,299,14075,1475,0
