Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Álvaro Vallés,es ESP,GK,26.0,36.3,1546,1926,80.3,33677,24426,495,496,99.8,750,770,97.4,296,641,46.2,0,0.0,0.1,0.0,0,14,0,0,5,Matches
Kirian Rodríguez,es ESP,MF,27.0,35.7,2705,3062,88.3,41188,12239,1478,1587,93.1,1001,1096,91.3,148,224,66.1,2,1.6,2.8,0.4,37,278,41,4,296,Matches
Mika Màrmol,es ESP,DF,21.0,35.3,2282,2586,88.2,35639,14409,1170,1235,94.7,969,1048,92.5,96,218,44.0,1,1.0,1.1,0.0,5,147,5,2,142,Matches
Munir El Haddadi,ma MAR,FW,27.0,27.2,584,760,76.8,8540,2061,335,386,86.8,179,227,78.9,38,76,50.0,2,1.9,2.8,0.1,24,40,22,1,78,Matches
Sergi Cardona,es ESP,DF,24.0,31.3,1727,2150,80.3,25147,9822,1011,1134,89.2,581,704,82.5,81,171,47.4,2,2.8,3.7,-0.8,39,108,39,15,160,Matches
Javier Muñoz,es ESP,MF,28.0,29.3,1018,1285,79.2,14694,3758,596,682,87.4,336,393,85.5,41,98,41.8,3,1.4,1.8,1.6,24,102,24,7,122,Matches
Álex Suárez,es ESP,DF,30.0,28.5,1396,1613,86.5,23196,9326,680,733,92.8,580,649,89.4,96,169,56.8,0,0.2,0.6,-0.2,6,102,8,3,109,Matches
Saúl Coco,gq EQG,DF,24.0,25.5,1257,1422,88.4,20911,8245,587,620,94.7,598,646,92.6,53,116,45.7,0,0.0,0.2,0.0,1,52,0,0,69,Matches
Sandro Ramírez,es ESP,FW,28.0,20.1,516,690,74.8,7912,1872,302,353,85.6,148,178,83.1,47,92,51.1,3,2.6,3.0,0.4,32,18,25,4,54,Matches
Alberto Moleiro,es ESP,"FW,MF",19.0,20.0,581,735,79.0,7847,1868,349,402,86.8,189,225,84.0,12,28,42.9,3,2.7,2.7,0.3,27,44,26,2,87,Matches
Máximo Perrone,ar ARG,MF,20.0,18.0,1181,1311,90.1,16988,5059,678,728,93.1,424,464,91.4,37,55,67.3,0,0.5,1.2,-0.5,9,97,8,0,78,Matches
Enzo Loiodice,fr FRA,MF,22.0,19.9,935,1129,82.8,13041,2865,569,635,89.6,277,323,85.8,40,74,54.1,1,1.3,1.8,-0.3,19,81,7,0,97,Matches
Marvin,es ESP,"FW,DF",23.0,20.6,557,774,72.0,8082,1609,316,378,83.6,203,266,76.3,17,52,32.7,2,2.5,2.0,-0.5,13,16,13,6,36,Matches
Julian Araujo,mx MEX,DF,21.0,16.2,680,831,81.8,11255,3943,328,367,89.4,297,352,84.4,43,75,57.3,0,1.2,0.9,-1.2,16,69,12,4,74,Matches
Sory Kaba,gn GUI,FW,28.0,8.0,111,158,70.3,1644,224,61,82,74.4,31,40,77.5,9,13,69.2,1,0.3,0.4,0.7,6,7,1,0,12,Matches
Jonathan Viera,es ESP,"MF,FW",33.0,6.9,456,513,88.9,5988,1489,278,296,93.9,141,158,89.2,9,18,50.0,1,1.0,1.2,0.0,17,35,16,1,65,Matches
Marc Cardona,es ESP,FW,28.0,8.0,170,227,74.9,1972,280,122,153,79.7,34,43,79.1,3,11,27.3,1,1.1,0.6,-0.1,8,9,6,1,13,Matches
Francisco Jesús Crespo García,es ESP,FW,27.0,5.6,166,232,71.6,2484,625,97,110,88.2,48,72,66.7,14,33,42.4,0,0.6,0.5,-0.6,9,7,6,1,20,Matches
Daley Sinkgraven,nl NED,DF,28.0,4.3,237,276,85.9,3245,930,157,165,95.2,62,77,80.5,8,16,50.0,0,0.0,0.1,0.0,0,19,3,0,17,Matches
Juan Herzog,es ESP,DF,20.0,3.2,195,220,88.6,2675,1152,121,127,95.3,62,68,91.2,5,12,41.7,0,0.0,0.0,0.0,0,2,0,0,3,Matches
Álvaro Lemos,es ESP,DF,30.0,2.8,145,185,78.4,2198,488,89,95,93.7,46,60,76.7,9,23,39.1,0,0.0,0.1,0.0,0,12,2,0,17,Matches
Benito Ramírez,es ESP,"FW,MF",28.0,4.3,136,196,69.4,1861,488,99,109,90.8,23,37,62.2,8,29,27.6,1,0.5,0.4,0.5,2,8,5,3,5,Matches
José Campaña,es ESP,MF,30.0,1.9,135,162,83.3,1965,715,75,83,90.4,48,51,94.1,6,14,42.9,0,0.0,0.1,0.0,0,7,2,0,15,Matches
Cristian Herrera,es ESP,"FW,MF",32.0,1.8,92,101,91.1,1092,323,66,69,95.7,23,25,92.0,1,1,100.0,0,0.0,0.1,0.0,1,6,0,0,8,Matches
Aarón Escandell,es ESP,GK,27.0,1.7,64,86,74.4,1579,1172,15,15,100.0,29,29,100.0,18,39,46.2,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Fabio González,es ESP,MF,26.0,1.4,119,129,92.2,1859,356,70,75,93.3,39,41,95.1,8,9,88.9,0,0.0,0.1,0.0,0,11,0,0,9,Matches
Eric Curbelo,es ESP,"DF,MF",29.0,1.1,57,59,96.6,885,340,30,30,100.0,25,27,92.6,2,2,100.0,0,0.0,0.0,0.0,0,0,0,0,4,Matches
Omenuke Mfulu,cd COD,"MF,FW",29.0,0.9,53,60,88.3,793,301,26,28,92.9,25,26,96.2,0,3,0.0,0,0.0,0.0,0.0,0,3,0,0,1,Matches
Iñaki González,es ESP,MF,19.0,0.1,4,4,100.0,70,7,1,1,100.0,2,2,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,0,0,25.5,38.0,19105,22882,83.5,298427,110392,10201,11174,91.3,7170,8097,88.6,1145,2312,49.5,23,23.3,28.2,-0.3,295,1295,271,54,1596,0
Opponent Total,0,0,27.1,38.0,11893,15778,75.4,213442,85461,5555,6417,86.6,4659,5572,83.6,1355,2736,49.5,33,41.8,36.0,-8.8,327,1019,240,80,1207,0
