Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Enzo Loiodice,fr FRA,MF,22.0,34,1790.0,53.0,52.3,19.9,19,76.0,4,15,23.0,4,1.18,16.0,19.0,-3.0,-0.15,0.46,17.8,24.5,-6.7,-0.34,0.59,Matches
Marvin,es ESP,"FW,DF",23.0,31,1855.0,60.0,54.2,20.6,17,82.0,7,14,33.0,1,1.19,15.0,25.0,-10.0,-0.49,-0.26,17.2,27.0,-9.8,-0.47,0.32,Matches
Julian Araujo,mx MEX,DF,21.0,25,1462.0,58.0,42.7,16.2,15,81.0,9,10,25.0,1,1.08,11.0,18.0,-7.0,-0.43,-0.11,13.5,23.2,-9.8,-0.6,0.03,Matches
Sory Kaba,gn GUI,FW,28.0,17,720.0,42.0,21.1,8.0,9,67.0,2,8,15.0,19,1.06,3.0,11.0,-8.0,-1.0,-0.8,5.7,13.3,-7.6,-0.95,-0.41,Matches
Jonathan Viera,es ESP,"MF,FW",33.0,9,617.0,69.0,18.0,6.9,7,82.0,3,2,22.0,0,1.22,3.0,7.0,-4.0,-0.58,-0.26,6.4,8.6,-2.2,-0.32,0.37,Matches
Marc Cardona,es ESP,FW,28.0,25,723.0,29.0,21.1,8.0,6,64.0,0,19,18.0,11,1.08,11.0,7.0,4.0,0.5,1.1,12.1,10.4,1.7,0.21,1.06,Matches
Francisco Jesús Crespo García,es ESP,FW,27.0,17,504.0,30.0,14.7,5.6,6,60.0,0,11,13.0,15,0.76,4.0,5.0,-1.0,-0.18,0.22,6.6,8.4,-1.8,-0.32,0.35,Matches
Daley Sinkgraven,nl NED,DF,28.0,11,388.0,35.0,11.3,4.3,6,57.0,1,5,10.0,17,0.73,4.0,7.0,-3.0,-0.7,-0.37,3.7,7.8,-4.1,-0.99,-0.41,Matches
Juan Herzog,es ESP,DF,20.0,4,292.0,73.0,8.5,3.2,3,90.0,3,1,22.0,17,1.5,6.0,5.0,1.0,0.31,0.74,2.5,7.7,-5.3,-1.63,-1.1,Matches
Álvaro Lemos,es ESP,DF,30.0,4,251.0,63.0,7.3,2.8,3,64.0,1,1,59.0,18,1.25,3.0,3.0,0.0,0.0,0.4,3.1,5.5,-2.4,-0.87,-0.27,Matches
Benito Ramírez,es ESP,"FW,MF",28.0,20,384.0,19.0,11.2,4.3,2,60.0,0,18,15.0,10,1.0,3.0,7.0,-4.0,-0.94,-0.64,3.9,5.9,-1.9,-0.45,0.19,Matches
José Campaña,es ESP,MF,30.0,8,171.0,21.0,5.0,1.9,1,55.0,0,7,17.0,4,0.5,0.0,2.0,-2.0,-1.05,-0.72,1.2,3.6,-2.4,-1.27,-0.69,Matches
Cristian Herrera,es ESP,"FW,MF",32.0,8,166.0,21.0,4.9,1.8,1,90.0,1,7,11.0,23,1.88,3.0,4.0,-1.0,-0.54,-0.18,2.1,3.8,-1.7,-0.94,-0.34,Matches
Aarón Escandell,es ESP,GK,27.0,2,153.0,77.0,4.5,1.7,1,90.0,1,1,63.0,33,0.33,1.0,4.0,-3.0,-1.76,-1.46,0.3,3.7,-3.5,-2.04,-1.49,Matches
Fabio González,es ESP,MF,26.0,6,123.0,21.0,3.6,1.4,1,78.0,0,5,9.0,11,0.83,2.0,1.0,1.0,0.73,1.14,2.6,2.7,-0.1,-0.06,0.58,Matches
Eric Curbelo,es ESP,"DF,MF",29.0,2,102.0,51.0,3.0,1.1,1,90.0,1,1,12.0,20,0.5,0.0,2.0,-2.0,-1.76,-1.44,0.8,1.9,-1.0,-0.92,-0.31,Matches
Omenuke Mfulu,cd COD,"MF,FW",29.0,5,82.0,16.0,2.4,0.9,1,45.0,0,4,9.0,17,0.83,1.0,3.0,-2.0,-2.2,-1.87,0.3,2.9,-2.6,-2.94,-2.38,Matches
Iñaki González,es ESP,MF,19.0,1,5.0,5.0,0.1,0.1,0,0.0,0,1,5.0,7,3.0,0.0,0.0,0.0,0.0,0.37,0.2,0.1,0.1,2.2,2.82,Matches
Pau Ferrer,es ESP,FW,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ale Gorrin,es ESP,GK,20.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Álvaro Killane,es ESP,GK,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,25.5,38,3420.0,90.0,100.0,38.0,418,81.0,238,177,20.0,266,1.05,33.0,47.0,-14.0,-0.37,0.0,33.2,56.6,-23.5,-0.62,0.0,0
Opponent Total,0,0,27.1,38,3420.0,90.0,100.0,38.0,418,81.0,230,183,22.0,238,1.68,47.0,33.0,14.0,0.37,0.0,56.6,33.2,23.5,0.62,0.0,0
