Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Adam Marušić,me MNE,DF,30.0,37,3100.0,84.0,90.6,34.4,37,84.0,29,0,0.0,0,1.65,47.0,34.0,13.0,0.38,1.22,42.2,37.9,4.3,0.12,0.07,Matches
Felipe Anderson,br BRA,"FW,MF",30.0,38,2770.0,73.0,81.0,30.8,33,79.0,14,5,32.0,0,1.61,38.0,31.0,7.0,0.23,-0.19,36.2,33.0,3.3,0.11,-0.07,Matches
Ivan Provedel,it ITA,GK,29.0,30,2699.0,90.0,78.9,30.0,30,90.0,29,0,0.0,2,1.4,35.0,33.0,2.0,0.07,-0.93,35.0,34.0,1.0,0.03,-0.41,Matches
Luis Alberto,es ESP,MF,30.0,33,2311.0,70.0,67.6,25.7,29,77.0,13,4,18.0,1,1.55,32.0,26.0,6.0,0.23,-0.09,29.7,28.2,1.5,0.06,-0.19,Matches
Mattéo Guendouzi,fr FRA,MF,24.0,33,2367.0,72.0,69.2,26.3,27,83.0,17,6,22.0,0,1.67,34.0,28.0,6.0,0.23,-0.11,32.2,30.7,1.5,0.06,-0.2,Matches
Alessio Romagnoli,it ITA,DF,28.0,29,2411.0,83.0,70.5,26.8,26,88.0,25,3,39.0,0,1.62,33.0,28.0,5.0,0.19,-0.26,31.8,30.4,1.4,0.05,-0.23,Matches
Mattia Zaccagni,it ITA,"FW,MF",28.0,28,1956.0,70.0,57.2,21.7,24,75.0,3,4,37.0,0,1.57,27.0,21.0,6.0,0.28,0.03,27.1,26.5,0.6,0.03,-0.21,Matches
Mario Gila,es ESP,DF,22.0,21,1809.0,86.0,52.9,20.1,21,86.0,16,0,0.0,13,1.62,25.0,18.0,7.0,0.35,0.18,24.5,20.3,4.1,0.2,0.18,Matches
Ciro Immobile,it ITA,FW,33.0,31,1652.0,53.0,48.3,18.4,21,69.0,5,10,20.0,1,1.42,22.0,24.0,-2.0,-0.11,-0.72,23.7,23.4,0.3,0.02,-0.2,Matches
Manuel Lazzari,it ITA,DF,29.0,24,1671.0,70.0,48.9,18.6,19,80.0,11,5,32.0,10,1.54,23.0,15.0,8.0,0.43,0.33,25.3,19.7,5.6,0.3,0.35,Matches
Patric,es ESP,DF,30.0,20,1608.0,80.0,47.0,17.9,19,82.0,17,1,45.0,8,1.85,25.0,12.0,13.0,0.73,0.88,24.2,16.0,8.2,0.46,0.64,Matches
