Player,Nation,Pos,Age,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,Performance W,Performance D,Performance L,Performance CS,Performance CS%,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Matches
Ivan Provedel,it ITA,GK,29.0,30,30,2699,30.0,33,1.1,119,86,73.9,12,6,12,9,30.0,3,2,0,1,0.0,Matches
Christos Mandas,gr GRE,GK,21.0,9,8,721,8.0,6,0.75,29,23,79.3,6,1,1,4,50.0,0,0,0,0,0.0,Matches
Squad Total,0,0,28.2,38,38,3420,38.0,39,1.03,148,109,75.0,18,7,13,13,34.2,3,2,0,1,0.0,0
Opponent Total,0,0,26.5,38,38,3420,38.0,49,1.29,139,93,67.6,13,7,18,8,21.1,4,4,0,0,0.0,0
