Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Adam Marušić,me MNE,DF,30.0,34.4,1,8,3,37.5,0.23,0.09,0.13,0.33,19.9,0,0,0,0.4,0.4,0.05,0.6,0.6,Matches
Felipe Anderson,br BRA,"FW,MF",30.0,30.8,5,43,11,25.6,1.4,0.36,0.12,0.45,17.3,1,0,0,4.4,4.4,0.1,0.6,0.6,Matches
Ivan Provedel,it ITA,GK,29.0,30.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Luis Alberto,es ESP,MF,30.0,25.7,5,56,15,26.8,2.18,0.58,0.09,0.33,22.0,4,0,0,4.7,4.7,0.08,0.3,0.3,Matches
Mattéo Guendouzi,fr FRA,MF,24.0,26.3,2,26,6,23.1,0.99,0.23,0.08,0.33,19.2,0,0,0,1.6,1.6,0.06,0.4,0.4,Matches
Alessio Romagnoli,it ITA,DF,28.0,26.8,0,11,5,45.5,0.41,0.19,0.0,0.0,12.0,0,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
Mattia Zaccagni,it ITA,"FW,MF",28.0,21.7,6,42,13,31.0,1.93,0.6,0.14,0.46,17.6,3,0,0,4.7,4.7,0.12,1.3,1.3,Matches
Mario Gila,es ESP,DF,22.0,20.1,0,8,2,25.0,0.4,0.1,0.0,0.0,16.2,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
Ciro Immobile,it ITA,FW,33.0,18.4,7,45,19,42.2,2.45,1.04,0.07,0.16,13.5,0,4,4,9.7,6.6,0.15,-2.7,-3.6,Matches
Manuel Lazzari,it ITA,DF,29.0,18.6,0,8,2,25.0,0.43,0.11,0.0,0.0,22.1,0,0,0,1.0,1.0,0.13,-1.0,-1.0,Matches
Patric,es ESP,DF,30.0,17.9,2,6,2,33.3,0.34,0.11,0.33,1.0,19.5,0,0,0,1.4,1.4,0.23,0.6,0.6,Matches
Daichi Kamada,jp JPN,MF,26.0,17.2,2,29,8,27.6,1.69,0.47,0.07,0.25,20.7,0,0,0,1.8,1.8,0.06,0.2,0.2,Matches
Valentín Castellanos,ar ARG,FW,24.0,18.7,4,54,19,35.2,2.89,1.02,0.07,0.21,13.3,1,0,0,7.3,7.3,0.14,-3.3,-3.3,Matches
Nicolò Casale,it ITA,DF,25.0,17.3,0,7,1,14.3,0.4,0.06,0.0,0.0,16.4,0,0,0,0.9,0.9,0.12,-0.9,-0.9,Matches
Nicolò Rovella,it ITA,MF,21.0,14.6,0,5,1,20.0,0.34,0.07,0.0,0.0,26.4,1,0,0,0.6,0.6,0.12,-0.6,-0.6,Matches
Danilo Cataldi,it ITA,MF,28.0,15.1,1,12,2,16.7,0.79,0.13,0.08,0.5,27.8,0,0,0,0.4,0.4,0.03,0.6,0.6,Matches
Gustav Isaksen,dk DEN,FW,22.0,11.9,3,23,9,39.1,1.93,0.75,0.13,0.33,20.0,3,0,0,1.6,1.6,0.07,1.4,1.4,Matches
Elseid Hysaj,al ALB,DF,29.0,13.3,0,2,1,50.0,0.15,0.08,0.0,0.0,18.1,0,0,0,0.2,0.2,0.12,-0.2,-0.2,Matches
Matías Vecino,uy URU,MF,31.0,12.8,6,33,11,33.3,2.58,0.86,0.18,0.55,15.7,0,0,0,3.7,3.7,0.11,2.3,2.3,Matches
Luca Pellegrini,it ITA,DF,24.0,8.7,1,7,1,14.3,0.8,0.11,0.14,1.0,26.6,1,0,0,0.2,0.2,0.03,0.8,0.8,Matches
Christos Mandas,gr GRE,GK,21.0,8.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Pedro,es ESP,"FW,MF",36.0,9.1,1,11,4,36.4,1.21,0.44,0.09,0.25,20.0,1,0,0,1.5,1.5,0.14,-0.5,-0.5,Matches
Squad Total,0,0,28.2,38.0,46,436,135,31.0,11.47,3.55,0.1,0.31,18.0,15,4,4,46.5,43.4,0.1,-0.5,-1.4,0
Opponent Total,0,0,26.5,38.0,39,483,146,30.2,12.71,3.84,0.08,0.25,18.1,20,2,3,42.0,39.6,0.08,-3.0,-2.6,0
