Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Ivan Provedel,it ITA,GK,29.0,30.0,33,2,0,1,0,31.3,0.24,-1.7,-0.06,101,252,40.1,841,103,22.6,30.8,176,35.2,37.0,377,15,4.0,18,0.6,13.0,Matches
Christos Mandas,gr GRE,GK,21.0,8.0,6,0,0,2,0,7.0,0.25,1.0,0.12,38,114,33.3,240,29,42.5,37.7,29,41.4,37.9,99,6,6.1,5,0.62,13.1,Matches
Squad Total,0,0,28.2,38.0,39,2,0,3,0,38.3,0.24,-0.7,-0.02,139,366,38.0,985,132,29.5,0.0,301,24.9,28.1,476,21,4.4,23,0.61,0.0,0
Opponent Total,0,0,26.5,38.0,49,4,2,4,3,46.7,0.31,0.7,0.02,219,486,45.1,1206,185,30.1,30.7,281,43.8,38.8,490,21,4.3,30,0.79,13.1,0
