Player,Nation,Pos,Age,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,Performance W,Performance D,Performance L,Performance CS,Performance CS%,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Matches
Nick Olij,nl NED,GK,27.0,34,34,3060,34.0,48,1.41,161,113,72.0,14,7,13,8,23.5,5,3,1,1,25.0,Matches
Squad Total,0,0,25.7,34,34,3060,34.0,48,1.41,161,113,72.0,14,7,13,8,23.5,5,3,1,1,25.0,0
Opponent Total,0,0,25.0,34,34,3060,34.0,51,1.5,168,119,72.6,13,7,14,7,20.6,5,5,0,0,0.0,0
