Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Nick Olij,nl NED,GK,27.0,34,3060.0,90.0,100.0,34.0,34,90.0,34,0,0.0,0,1.4,51.0,48.0,3.0,0.09,0.0,46.2,52.5,-6.3,-0.18,0.0,Matches
Saïd Bakari,km COM,DF,28.0,33,2849.0,86.0,93.1,31.7,32,87.0,24,1,66.0,0,1.35,45.0,43.0,2.0,0.06,-0.36,41.0,44.4,-3.4,-0.11,1.13,Matches
Tobias Lauritsen,no NOR,FW,25.0,31,2485.0,80.0,81.2,27.6,29,85.0,19,2,16.0,0,1.5,43.0,39.0,4.0,0.14,0.3,35.7,41.7,-6.0,-0.22,-0.18,Matches
Djevencio van der Kust,sr SUR,DF,22.0,30,2504.0,83.0,81.8,27.8,27,90.0,26,3,27.0,4,1.32,43.0,37.0,6.0,0.22,0.7,38.0,42.2,-4.2,-0.15,0.18,Matches
Arno Verschueren,be BEL,MF,26.0,27,2364.0,88.0,77.3,26.3,27,88.0,21,0,0.0,0,1.37,41.0,37.0,4.0,0.15,0.28,36.6,41.6,-5.0,-0.19,-0.02,Matches
Bart Vriends,nl NED,DF,32.0,26,2205.0,85.0,72.1,24.5,26,85.0,20,0,0.0,1,1.48,38.0,37.0,1.0,0.04,-0.17,33.6,33.0,0.7,0.03,0.76,Matches
Jonathan de Guzmán,nl NED,MF,35.0,31,1927.0,62.0,63.0,21.4,25,75.0,6,6,10.0,1,1.5,32.0,28.0,4.0,0.19,0.27,27.4,32.7,-5.3,-0.25,-0.17,Matches
Joshua Kitolano,no NOR,MF,21.0,24,2106.0,88.0,68.8,23.4,24,88.0,18,0,0.0,0,1.25,30.0,32.0,-2.0,-0.09,-0.56,33.9,37.6,-3.6,-0.16,0.09,Matches
Pelle Clement,nl NED,"MF,FW",27.0,29,1900.0,66.0,62.1,21.1,21,84.0,13,8,18.0,0,1.4,31.0,27.0,4.0,0.19,0.27,25.7,29.3,-3.6,-0.17,0.04,Matches
Koki Saito,jp JPN,FW,21.0,21,1658.0,79.0,54.2,18.4,20,82.0,7,1,26.0,0,1.45,32.0,25.0,7.0,0.38,0.64,23.7,25.3,-1.6,-0.09,0.21,Matches
Tijs Velthuis,nl NED,DF,21.0,25,1762.0,70.0,57.6,19.6,19,90.0,19,6,9.0,6,1.32,27.0,26.0,1.0,0.05,-0.09,27.1,32.3,-5.2,-0.27,-0.19,Matches
Mike Eerdhuijzen,nl NED,DF,23.0,19,1319.0,69.0,43.1,14.7,15,87.0,10,4,5.0,2,1.25,24.0,23.0,1.0,0.07,-0.04,18.6,22.0,-3.4,-0.23,-0.08,Matches
Shunsuke Mito,jp JPN,"FW,MF",20.0,18,1017.0,57.0,33.2,11.3,14,66.0,1,4,23.0,0,1.42,14.0,18.0,-4.0,-0.35,-0.66,16.0,15.6,0.4,0.04,0.33,Matches
