Player,Nation,Pos,Age,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,Matches
Nick Olij,nl NED,GK,27.0,34.0,0,0,0,1,3,0,0,0,1,0,1,0,41,7,1,87.5,Matches
Saïd Bakari,km COM,DF,28.0,31.7,3,1,0,19,11,0,71,28,63,0,1,0,168,19,27,41.3,Matches
Tobias Lauritsen,no NOR,FW,25.0,27.6,2,0,0,24,40,12,8,3,4,0,0,0,58,219,127,63.3,Matches
Djevencio van der Kust,sr SUR,DF,22.0,27.8,4,0,0,27,18,7,71,35,36,0,1,0,141,20,32,38.5,Matches
Arno Verschueren,be BEL,MF,26.0,26.3,3,1,0,46,21,1,43,18,35,1,0,1,109,37,56,39.8,Matches
Bart Vriends,nl NED,DF,32.0,24.5,3,0,0,21,13,0,1,30,18,0,0,0,112,88,43,67.2,Matches
Jonathan de Guzmán,nl NED,MF,35.0,21.4,6,0,0,27,16,1,56,23,9,0,0,0,152,22,23,48.9,Matches
Joshua Kitolano,no NOR,MF,21.0,23.4,2,0,0,14,29,2,12,6,19,0,0,0,114,9,25,26.5,Matches
Pelle Clement,nl NED,"MF,FW",27.0,21.1,4,0,0,18,27,0,69,18,17,1,0,0,116,30,29,50.8,Matches
Koki Saito,jp JPN,FW,21.0,18.4,0,0,0,13,34,6,67,5,11,0,0,0,77,10,18,35.7,Matches
Tijs Velthuis,nl NED,DF,21.0,19.6,2,0,0,13,4,0,2,6,18,0,0,0,77,47,42,52.8,Matches
Mike Eerdhuijzen,nl NED,DF,23.0,14.7,1,0,0,9,4,1,11,22,10,0,1,0,46,38,20,65.5,Matches
Shunsuke Mito,jp JPN,"FW,MF",20.0,11.3,0,0,0,3,18,3,21,7,9,0,0,0,57,5,14,26.3,Matches
Camiel Neghli,nl NED,FW,21.0,15.0,1,0,0,4,4,1,107,9,14,1,0,0,68,3,18,14.3,Matches
Metinho,br BRA,MF,20.0,14.1,3,0,0,17,38,2,3,20,34,0,0,0,87,19,14,57.6,Matches
Charles-Andréas Brym,ca CAN,"FW,MF",24.0,15.3,1,0,0,15,26,4,41,4,12,0,0,0,75,23,50,31.5,Matches
Django Warmerdam,nl NED,"DF,FW",27.0,9.9,1,0,0,5,8,1,34,12,13,1,1,0,41,8,13,38.1,Matches
Rick Meijssen,nl NED,DF,21.0,9.8,0,0,0,4,7,0,0,10,5,0,0,0,32,14,12,53.8,Matches
Vito van Crooy,nl NED,FW,27.0,2.9,1,0,0,1,4,0,16,2,1,0,0,0,11,8,7,53.3,Matches
Augustin Anello,be BEL,"FW,MF",21.0,2.5,0,0,0,2,3,1,16,0,3,0,0,0,14,0,2,0.0,Matches
Jeremy van Mullem,nl NED,MF,24.0,0.8,1,0,0,1,1,0,0,0,0,0,0,0,3,2,3,40.0,Matches
Rayvien Rosario,cw CUW,"FW,DF",19.0,0.5,0,0,0,1,2,1,0,0,3,0,0,0,4,1,3,25.0,Matches
Hamza el Dahri,nl NED,"MF,FW",18.0,0.4,1,0,0,1,0,0,0,0,2,0,0,0,3,1,2,33.3,Matches
Mehmet Yuksel,nl NED,"DF,FW",21.0,0.1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0.0,Matches
Jesse Bal,nl NED,MF,16.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Matches
Sergi Rosanas,es ESP,DF,22.0,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,Matches
Squad Total,0,0,25.7,34.0,39,2,0,286,331,43,652,258,339,4,5,1,1606,630,581,52.0,0
Opponent Total,0,0,25.0,34.0,53,3,0,349,276,18,802,231,320,5,5,2,1721,581,630,48.0,0
