Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Alexandre Oukidja,dz ALG,GK,35.0,33.2,1112,908,1105,7,0,0,1112,3,3,100.0,0,0.0,613,4392,2557,1,0,0,0,0,306,0,Matches
Matthieu Udol,fr FRA,DF,27.0,30.0,1655,131,607,747,319,38,1655,40,20,50.0,18,45.0,942,5354,2508,46,40,2,27,11,819,86,Matches
Danley Jean-Jacques,ht HAI,MF,23.0,29.8,1029,66,262,578,205,29,1029,27,14,51.9,12,44.4,666,3763,1481,35,28,8,31,13,577,53,Matches
Lamine Camara,sn SEN,MF,19.0,25.1,1308,52,278,744,321,10,1307,58,23,39.7,31,53.4,864,5917,2315,23,35,3,56,28,742,69,Matches
Ismaël Traoré,ci CIV,DF,36.0,24.7,986,157,573,399,22,12,986,6,4,66.7,2,33.3,667,3070,1079,1,2,0,9,3,577,1,Matches
Maxime Colin,fr FRA,DF,31.0,20.4,1130,83,360,543,237,8,1130,23,11,47.8,11,47.8,559,3364,1353,23,13,3,18,12,494,22,Matches
Kévin Van Den Kerkhof,dz ALG,"FW,MF",27.0,21.3,782,33,156,274,381,42,782,72,31,43.1,40,55.6,525,4446,1886,65,62,11,52,35,476,145,Matches
Fali Candé,gw GNB,DF,25.0,20.5,1036,172,583,404,58,9,1036,11,7,63.6,3,27.3,667,3640,1619,4,12,1,9,2,593,3,Matches
Georges Mikautadze,ge GEO,FW,22.0,19.4,669,4,44,343,304,78,666,98,42,42.9,52,53.1,467,3591,1583,52,35,24,44,25,441,95,Matches
Christophe Hérelle,mq MTQ,DF,30.0,18.0,776,105,377,388,20,4,776,9,5,55.6,3,33.3,504,2734,1397,1,3,0,9,1,436,1,Matches
Kévin N'Doram,fr FRA,MF,27.0,17.8,771,48,226,470,83,8,771,12,4,33.3,6,50.0,482,2462,1006,12,11,0,15,8,445,3,Matches
Cheikh Tidiane Sabaly,sn SEN,"FW,MF",24.0,15.3,571,23,117,258,215,45,571,69,31,44.9,36,52.2,411,3102,1300,37,32,14,34,19,357,75,Matches
Arthur Atta,fr FRA,"MF,FW",20.0,10.3,544,33,138,291,121,16,544,29,12,41.4,16,55.2,364,2198,921,16,15,2,17,16,340,22,Matches
Ablie Jallow,gm GAM,"MF,FW",24.0,10.2,419,4,56,226,151,15,418,38,16,42.1,21,55.3,324,2436,1153,29,27,3,21,14,304,53,Matches
Koffi Kouao,ci CIV,DF,25.0,9.6,511,52,188,231,100,8,511,10,8,80.0,2,20.0,293,1742,705,10,11,3,17,3,252,29,Matches
Joel Asoro,se SWE,"FW,MF",24.0,9.4,263,7,59,111,101,11,263,35,12,34.3,19,54.3,178,1286,475,14,13,0,26,17,167,43,Matches
Papa Amadou Diallo,sn SEN,FW,19.0,9.9,405,18,97,177,146,24,405,43,16,37.2,25,58.1,259,1839,806,25,18,5,28,9,236,65,Matches
Sadibou Sané,sn SEN,DF,19.0,9.4,441,79,238,172,34,9,441,3,3,100.0,0,0.0,248,1652,829,8,3,1,4,0,224,8,Matches
Simon Elisor,fr FRA,FW,24.0,8.5,260,9,28,121,117,33,259,18,5,27.8,12,66.7,167,1041,193,9,8,5,28,23,194,43,Matches
Joseph Nduquidi,fr FRA,"MF,DF",18.0,8.3,289,21,82,172,43,7,289,5,1,20.0,4,80.0,177,1094,542,6,12,1,12,4,153,4,Matches
Didier Lamkel Zé,cm CMR,"FW,MF",26.0,6.1,262,15,45,134,89,15,262,17,6,35.3,11,64.7,192,1239,542,15,19,4,11,7,190,23,Matches
Oscar Estupiñan,co COL,FW,26.0,2.9,88,0,6,52,30,9,88,2,1,50.0,1,50.0,54,312,105,5,3,0,3,4,62,8,Matches
Abou Lô,sn SEN,"MF,DF",23.0,2.2,99,15,49,42,8,2,99,3,2,66.7,1,33.3,66,377,79,0,2,0,2,0,58,2,Matches
Youssef Maziz,fr FRA,"FW,MF",25.0,1.4,53,2,9,30,15,2,53,3,2,66.7,1,33.3,40,238,102,2,3,0,3,1,37,2,Matches
Benjamin Tetteh,gh GHA,"FW,MF",26.0,3.1,112,1,11,68,34,7,112,9,4,44.4,5,55.6,75,466,118,3,4,1,15,2,79,13,Matches
Malick Mbaye,sn SEN,"MF,FW",19.0,1.7,78,2,5,40,37,4,78,1,1,100.0,0,0.0,57,432,159,8,5,2,5,2,55,20,Matches
