Player,Nation,Pos,Age,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,Performance W,Performance D,Performance L,Performance CS,Performance CS%,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Matches
Alexandre Oukidja,dz ALG,GK,35.0,34,34,2987,33.2,57,1.72,185,128,72.4,8,5,21,6,17.6,6,6,0,0,0.0,Matches
Guillaume Dietsch,fr FRA,GK,22.0,1,0,73,0.8,1,1.23,3,2,66.7,0,0,0,0,0.0,0,0,0,0,0.0,Matches
Squad Total,0,0,26.5,34,34,3060,34.0,58,1.71,188,130,72.3,8,5,21,6,17.6,6,6,0,0,0.0,0
Opponent Total,0,0,25.6,34,34,3060,34.0,35,1.03,112,75,72.3,21,5,8,11,32.4,6,4,2,0,33.3,0
