D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-12-03,17:05,Ligue 1,Matchweek 14,Sun,Away,L,0,2,Lille,1.9,2.9,35,38065,Matthieu Udol,4-2-3-1,Gaël Angoula,Match Report,0
2023-12-10,15:00,Ligue 1,Matchweek 15,Sun,Home,L,0,1,Brest,0.2,0.3,33,20157,Matthieu Udol,4-2-3-1,Romain Lissorgue,Match Report,0
2023-12-17,15:00,Ligue 1,Matchweek 16,Sun,Home,L,0,1,Montpellier,0.8,0.5,52,23473,Matthieu Udol,4-3-3,Marc Bollengier,Match Report,0
2023-12-20,21:00,Ligue 1,Matchweek 17,Wed,Away,L,1,3,Paris S-G,0.1,2.4,26,48229,Matthieu Udol,4-3-3,Ruddy Buquet,Match Report,0
2024-01-05,20:45,Coupe de France,Round of 64,Fri,Home,D,1 (1),1 (3),Clermont Foot,0.0,0.0,33,14787,Ismaël Traoré,4-2-3-1,Jérémie Pignard,Match Report,Clermont Foot won on penalty kicks following normal time
2024-01-14,15:00,Ligue 1,Matchweek 18,Sun,Home,L,0,1,Toulouse,0.7,1.0,40,21065,Matthieu Udol,4-3-3,Florent Batta,Match Report,0
2024-01-27,17:00,Ligue 1,Matchweek 19,Sat,Away,L,0,1,Nice,0.1,2.2,34,20137,Matthieu Udol,4-1-4-1,Stéphanie Frappart,Match Report,0
2024-02-04,15:00,Ligue 1,Matchweek 20,Sun,Home,L,1,2,Lorient,1.1,1.4,44,21044,Matthieu Udol,4-1-4-1,Romain Lissorgue,Match Report,0
2024-02-09,21:00,Ligue 1,Matchweek 21,Fri,Away,D,1,1,Marseille,0.8,1.8,34,62686,Matthieu Udol,5-3-2,Hakim Ben El Hadj Salem,Match Report,0
2024-02-18,15:00,Ligue 1,Matchweek 22,Sun,Away,L,0,3,Montpellier,1.3,3.0,46,12532,Matthieu Udol,5-3-2,Jeremy Stinat,Match Report,0
2024-02-23,21:00,Ligue 1,Matchweek 23,Fri,Home,L,1,2,Lyon,1.6,1.6,38,27560,Matthieu Udol,4-4-2,Marc Bollengier,Match Report,0
2024-03-03,15:00,Ligue 1,Matchweek 24,Sun,Away,W,2,0,Nantes,2.0,0.9,53,27132,Matthieu Udol,4-3-3,Eric Wattellier,Match Report,0
2024-03-10,15:00,Ligue 1,Matchweek 25,Sun,Home,W,1,0,Clermont Foot,1.7,0.8,34,22673,Matthieu Udol,4-4-2,Gaël Angoula,Match Report,0
2024-03-17,15:00,Ligue 1,Matchweek 26,Sun,Away,L,1,2,Reims,0.9,2.2,34,14335,Matthieu Udol,4-5-1,Hakim Ben El Hadj Salem,Match Report,0
2024-03-30,17:00,Ligue 1,Matchweek 27,Sat,Home,L,2,5,Monaco,2.1,2.4,36,26661,Matthieu Udol,4-5-1,Eric Wattellier,Match Report,0
2024-04-07,13:00,Ligue 1,Matchweek 28,Sun,Away,L,3,4,Brest,2.2,3.2,34,14656,Matthieu Udol,4-3-3,Benoît Millot,Match Report,0
2024-04-12,21:00,Ligue 1,Matchweek 29,Fri,Home,W,2,1,Lens,0.8,1.5,30,23002,Matthieu Udol,4-5-1,Romain Lissorgue,Match Report,0
2024-04-21,15:00,Ligue 1,Matchweek 30,Sun,Away,W,1,0,Le Havre,1.3,0.7,36,21250,Matthieu Udol,4-5-1,Marc Bollengier,Match Report,0
2024-04-28,13:00,Ligue 1,Matchweek 31,Sun,Home,L,1,2,Lille,1.1,0.8,30,24728,Matthieu Udol,4-5-1,Stéphanie Frappart,Match Report,0
2024-05-04,19:00,Ligue 1,Matchweek 32,Sat,Home,L,2,3,Rennes,0.6,2.1,36,23290,Ismaël Traoré,4-3-3,Ruddy Buquet,Match Report,0
2024-05-12,21:00,Ligue 1,Matchweek 33,Sun,Away,L,1,2,Strasbourg,1.1,1.3,30,25686,Ismaël Traoré,4-5-1,François Letexier,Match Report,0
2024-05-19,21:00,Ligue 1,Matchweek 34,Sun,Home,L,0,2,Paris S-G,0.9,2.0,24,28455,Matthieu Udol,4-3-3,Gaël Angoula,Match Report,0
