Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Alexandre Oukidja,dz ALG,GK,35.0,33.2,57,6,1,7,0,52.3,0.26,-4.7,-0.14,209,666,31.4,708,125,57.3,42.4,292,89.0,59.0,569,46,8.1,22,0.66,10.3,Matches
Guillaume Dietsch,fr FRA,GK,22.0,0.8,1,0,0,0,0,0.8,0.31,-0.2,-0.21,6,16,37.5,19,3,47.4,36.4,7,100.0,63.0,14,1,7.1,0,0.0,3.0,Matches
Squad Total,0,0,26.5,34.0,58,6,1,7,0,53.1,0.26,-4.9,-0.14,215,682,31.5,727,128,57.1,0.0,299,89.3,59.1,583,47,8.1,22,0.65,0.0,0
Opponent Total,0,0,25.6,34.0,35,4,0,5,0,34.2,0.26,-0.8,-0.02,116,263,44.1,884,115,23.8,28.6,214,24.8,29.1,420,17,4.0,31,0.91,14.7,0
