Player,Nation,Pos,Age,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,Matches
Brendan Chardonnet,fr FRA,DF,28.0,33.0,4,0,0,35,23,0,13,53,34,0,0,0,174,86,54,61.4,Matches
Kenny Lala,mg MAD,DF,31.0,33.0,7,0,0,24,25,0,143,28,51,0,0,0,221,7,14,33.3,Matches
Bradley Locko,fr FRA,DF,21.0,32.9,5,0,0,26,42,1,94,40,55,0,0,0,213,30,25,54.5,Matches
Marco Bizot,nl NED,GK,32.0,32.0,3,1,0,1,0,0,0,0,0,0,1,0,35,3,1,75.0,Matches
Lilian Brassier,fr FRA,DF,23.0,29.7,11,1,1,34,23,1,5,41,18,0,1,0,180,55,35,61.1,Matches
Romain Del Castillo,fr FRA,FW,27.0,27.7,4,0,0,21,58,3,251,9,29,0,0,0,137,22,30,42.3,Matches
Hugo Magnetti,fr FRA,MF,25.0,26.0,6,0,0,21,17,2,20,18,27,0,0,0,156,13,23,36.1,Matches
Pierre Lees-Melou,fr FRA,MF,30.0,28.0,12,1,1,47,57,1,31,43,67,0,0,0,270,20,12,62.5,Matches
Mahdi Camara,fr FRA,MF,25.0,22.4,7,0,0,37,38,3,45,27,39,1,0,0,77,32,30,51.6,Matches
Martin Satriano,uy URU,FW,22.0,20.7,4,0,0,18,26,2,11,7,16,0,0,0,63,62,60,50.8,Matches
Steve Mounié,bj BEN,FW,28.0,19.7,2,1,0,43,25,8,11,2,7,0,0,0,43,137,94,59.3,Matches
Jérémy Le Douaron,fr FRA,FW,25.0,18.0,3,0,0,29,31,3,44,2,10,1,1,0,64,48,46,51.1,Matches
Mathias Pereira Lage,pt POR,"FW,MF",26.0,13.2,3,0,0,18,22,6,66,10,15,0,0,0,39,30,37,44.8,Matches
Jonas Martin,fr FRA,MF,33.0,13.4,5,0,0,27,11,1,7,9,27,0,0,0,109,25,15,62.5,Matches
Kamory Doumbia,ml MLI,MF,20.0,9.8,1,0,0,15,10,1,8,9,18,0,0,0,68,10,13,43.5,Matches
Julien Le Cardinal,fr FRA,DF,25.0,5.3,3,0,0,7,5,0,5,13,11,0,0,0,20,11,9,55.0,Matches
Grégoire Coudert,fr FRA,GK,24.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,Matches
Bilal Brahimi,dz ALG,"FW,MF",23.0,2.5,1,1,0,3,4,2,32,0,0,0,0,0,14,1,1,50.0,Matches
Achraf Dari,ma MAR,"DF,FW",24.0,1.3,0,0,0,2,1,0,0,5,1,0,0,0,9,4,0,100.0,Matches
Jordan Amavi,fr FRA,DF,29.0,1.0,1,0,0,2,0,0,1,3,1,0,0,0,7,1,0,100.0,Matches
Axel Camblan,fr FRA,FW,19.0,1.0,2,0,0,3,1,0,1,0,1,0,0,0,4,1,6,14.3,Matches
Adrien Lebeau,fr FRA,"MF,FW",24.0,0.6,0,0,0,1,2,0,3,0,0,0,0,0,5,0,3,0.0,Matches
Karamoko Dembele,sct SCO,"MF,FW",20.0,0.2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,Matches
Luc Zogbé,ci CIV,DF,18.0,0.1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,Matches
Hianga Mananga Mbock,fr FRA,"MF,FW",23.0,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,Matches
Squad Total,0,0,27.0,34.0,84,5,2,414,422,34,792,321,427,2,3,0,1910,598,509,54.0,0
Opponent Total,0,0,25.8,34.0,63,6,2,445,389,64,534,305,344,3,4,2,1735,509,598,46.0,0
