D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-08-13,13:00,Ligue 1,Matchweek 1,Sun,Home,W,3,2,Lens,2.5,0.7,48,15085,Brendan Chardonnet,4-2-3-1,Jérémie Pignard,Match Report,0.0
2023-08-20,15:00,Ligue 1,Matchweek 2,Sun,Away,W,2,1,Le Havre,1.1,1.2,44,19574,Brendan Chardonnet,4-3-3,Florent Batta,Match Report,0.0
2023-08-26,19:00,Ligue 1,Matchweek 3,Sat,Away,L,0,2,Marseille,1.5,2.9,56,63592,Brendan Chardonnet,4-3-3,Jeremy Stinat,Match Report,0.0
2023-09-02,17:00,Ligue 1,Matchweek 4,Sat,Home,D,0,0,Rennes,1.4,0.3,48,15021,Brendan Chardonnet,4-2-3-1,Hakim Ben El Hadj Salem,Match Report,0.0
2023-09-17,15:00,Ligue 1,Matchweek 5,Sun,Away,W,2,1,Reims,1.5,1.7,48,12948,Brendan Chardonnet,4-3-3,Gaël Angoula,Match Report,0.0
2023-09-23,21:00,Ligue 1,Matchweek 6,Sat,Home,W,1,0,Lyon,2.4,0.4,57,14636,Brendan Chardonnet,4-2-3-1,Thomas Léonard,Match Report,0.0
2023-10-01,15:00,Ligue 1,Matchweek 7,Sun,Away,D,0,0,Nice,0.2,1.1,46,32044,Brendan Chardonnet,4-2-3-1,Romain Lissorgue,Match Report,0.0
2023-10-08,15:00,Ligue 1,Matchweek 8,Sun,Home,D,1,1,Toulouse,1.5,1.2,55,13549,Brendan Chardonnet,4-2-3-1,Pierre Gaillouste,Match Report,0.0
2023-10-22,15:00,Ligue 1,Matchweek 9,Sun,Away,L,0,1,Lille,0.8,1.6,57,34358,Brendan Chardonnet,4-3-3,Hakim Ben El Hadj Salem,Match Report,0.0
2023-10-29,13:00,Ligue 1,Matchweek 10,Sun,Home,L,2,3,Paris S-G,1.8,2.1,44,15183,Brendan Chardonnet,4-2-3-1,Jérôme Brisard,Match Report,0.0
