Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Brendan Chardonnet,fr FRA,DF,28.0,33,2970.0,90.0,97.1,33.0,33,90.0,33,0,0.0,1,1.82,52.0,33.0,19.0,0.58,0.58,47.2,37.7,9.5,0.29,0.69,Matches
Kenny Lala,mg MAD,DF,31.0,33,2970.0,90.0,97.1,33.0,33,90.0,33,0,0.0,0,1.85,50.0,30.0,20.0,0.61,1.61,46.5,37.1,9.5,0.29,0.7,Matches
Bradley Locko,fr FRA,DF,21.0,33,2959.0,90.0,96.7,32.9,33,90.0,31,0,0.0,0,1.76,50.0,34.0,16.0,0.49,-2.19,46.6,38.2,8.4,0.26,-0.36,Matches
Marco Bizot,nl NED,GK,32.0,32,2876.0,90.0,94.0,32.0,32,90.0,31,0,0.0,0,1.72,49.0,34.0,15.0,0.47,-1.49,44.2,38.5,5.8,0.18,-1.45,Matches
Lilian Brassier,fr FRA,DF,23.0,30,2677.0,89.0,87.5,29.7,30,89.0,28,0,0.0,0,1.9,49.0,29.0,20.0,0.67,0.91,43.5,33.7,9.8,0.33,0.5,Matches
Romain Del Castillo,fr FRA,FW,27.0,33,2497.0,76.0,81.6,27.7,30,81.0,3,3,22.0,0,1.82,46.0,31.0,15.0,0.54,-0.1,41.1,32.2,8.9,0.32,0.3,Matches
Hugo Magnetti,fr FRA,MF,25.0,33,2340.0,71.0,76.5,26.0,30,76.0,8,3,23.0,0,1.76,34.0,29.0,5.0,0.19,-1.56,33.7,31.2,2.5,0.1,-0.72,Matches
Pierre Lees-Melou,fr FRA,MF,30.0,29,2517.0,87.0,82.3,28.0,29,87.0,25,0,0.0,0,1.83,47.0,29.0,18.0,0.64,0.48,42.8,31.8,11.0,0.39,0.72,Matches
Mahdi Camara,fr FRA,MF,25.0,32,2020.0,63.0,66.0,22.4,26,72.0,1,6,24.0,0,1.81,30.0,24.0,6.0,0.27,-0.86,31.0,26.8,4.2,0.19,-0.24,Matches
Martin Satriano,uy URU,FW,22.0,33,1864.0,56.0,60.9,20.7,21,77.0,4,12,20.0,0,1.82,36.0,19.0,17.0,0.82,0.67,29.8,22.3,7.4,0.36,0.23,Matches
Steve Mounié,bj BEN,FW,28.0,32,1769.0,55.0,57.8,19.7,20,76.0,5,12,21.0,0,1.72,33.0,24.0,9.0,0.46,-0.24,28.3,22.5,5.8,0.29,0.06,Matches
Jérémy Le Douaron,fr FRA,FW,25.0,33,1618.0,49.0,52.9,18.0,19,72.0,2,14,18.0,0,1.82,24.0,19.0,5.0,0.28,-0.6,23.5,23.1,0.4,0.02,-0.52,Matches
Mathias Pereira Lage,pt POR,"FW,MF",26.0,30,1187.0,40.0,38.8,13.2,12,73.0,0,18,18.0,1,1.77,18.0,9.0,9.0,0.68,0.2,18.9,14.4,4.5,0.34,0.12,Matches
Jonas Martin,fr FRA,MF,33.0,31,1208.0,39.0,39.5,13.4,9,80.0,3,22,22.0,0,1.87,23.0,10.0,13.0,0.97,0.68,18.6,15.6,3.0,0.22,-0.07,Matches
Kamory Doumbia,ml MLI,MF,20.0,25,879.0,35.0,28.7,9.8,7,69.0,1,18,22.0,0,1.8,22.0,7.0,15.0,1.54,1.37,15.4,8.2,7.2,0.74,0.66,Matches
Julien Le Cardinal,fr FRA,DF,25.0,12,473.0,39.0,15.5,5.3,5,88.0,4,7,5.0,13,1.83,9.0,8.0,1.0,0.19,-0.44,6.9,6.3,0.6,0.11,-0.19,Matches
Grégoire Coudert,fr FRA,GK,24.0,3,181.0,60.0,5.9,2.0,2,90.0,2,1,1.0,31,2.33,4.0,0.0,4.0,1.99,1.52,4.0,0.7,3.3,1.65,1.47,Matches
Bilal Brahimi,dz ALG,"FW,MF",23.0,18,221.0,12.0,7.2,2.5,1,59.0,0,17,10.0,8,1.56,2.0,0.0,2.0,0.81,0.28,2.8,1.4,1.4,0.55,0.31,Matches
Achraf Dari,ma MAR,"DF,FW",24.0,4,121.0,30.0,4.0,1.3,1,90.0,1,3,10.0,11,1.0,0.0,2.0,-2.0,-1.49,-2.13,0.9,2.6,-1.7,-1.23,-1.56,Matches
Jordan Amavi,fr FRA,DF,29.0,2,91.0,46.0,3.0,1.0,1,90.0,1,1,1.0,12,2.0,3.0,0.0,3.0,2.97,2.48,1.7,0.9,0.8,0.8,0.55,Matches
Axel Camblan,fr FRA,FW,19.0,7,90.0,13.0,2.9,1.0,0,0.0,0,7,13.0,15,1.57,0.0,1.0,-1.0,-1.0,-1.61,1.1,0.5,0.6,0.63,0.37,Matches
Adrien Lebeau,fr FRA,"MF,FW",24.0,7,54.0,8.0,1.8,0.6,0,0.0,0,7,8.0,20,2.43,1.0,0.0,1.0,1.67,1.13,0.8,0.5,0.2,0.4,0.13,Matches
Karamoko Dembele,sct SCO,"MF,FW",20.0,1,16.0,16.0,0.5,0.2,0,0.0,0,1,16.0,2,0.0,0.0,0.0,0.0,0.0,-0.56,0.3,1.3,-1.0,-5.07,-5.37,Matches
Luc Zogbé,ci CIV,DF,18.0,1,11.0,11.0,0.4,0.1,0,0.0,0,1,11.0,13,0.0,0.0,1.0,-1.0,-8.18,-8.77,0.1,1.6,-1.5,-12.31,-12.62,Matches
Hianga Mananga Mbock,fr FRA,"MF,FW",23.0,2,9.0,5.0,0.3,0.1,0,0.0,0,2,5.0,1,1.5,0.0,0.0,0.0,0.0,-0.56,0.3,0.8,-0.5,-5.23,-5.51,Matches
Antonin Cartillier,fr FRA,DF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Christophe Hérelle,mq MTQ,DF,30.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Djibrili Konté,fr FRA,FW,20.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Tommy Le Verge,fr FRA,DF,17.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Yan Marillat,fr FRA,GK,28.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,27.0,34,3060.0,90.0,100.0,34.0,374,83.0,216,155,17.0,145,1.79,53.0,34.0,19.0,0.56,0.0,48.3,39.2,9.1,0.27,0.0,0
