Player,Nation,Pos,Age,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Matches
Brendan Chardonnet,fr FRA,DF,28.0,33.0,57,34,33,22,2,32,63,50.8,31,58,34,24,53,110,139,3,Matches
Kenny Lala,mg MAD,DF,31.0,33.0,78,51,39,28,11,30,56,53.6,26,27,6,21,28,106,75,1,Matches
Bradley Locko,fr FRA,DF,21.0,32.9,97,55,57,34,6,47,80,58.8,33,28,1,27,40,137,69,0,Matches
Marco Bizot,nl NED,GK,32.0,32.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,18,3,Matches
Lilian Brassier,fr FRA,DF,23.0,29.7,31,18,18,13,0,12,24,50.0,12,28,21,7,41,72,93,0,Matches
Romain Del Castillo,fr FRA,FW,27.0,27.7,46,29,14,18,14,18,70,25.7,52,33,1,32,9,55,8,0,Matches
Hugo Magnetti,fr FRA,MF,25.0,26.0,49,27,18,26,5,24,58,41.4,34,19,1,18,18,67,18,0,Matches
Pierre Lees-Melou,fr FRA,MF,30.0,28.0,96,67,51,41,4,49,129,38.0,80,61,11,50,43,139,64,3,Matches
Mahdi Camara,fr FRA,MF,25.0,22.4,55,39,8,40,7,20,49,40.8,29,24,1,23,27,82,19,0,Matches
Martin Satriano,uy URU,FW,22.0,20.7,24,16,6,13,5,10,25,40.0,15,19,7,12,7,31,28,0,Matches
Steve Mounié,bj BEN,FW,28.0,19.7,8,7,0,3,5,3,11,27.3,8,13,3,10,2,10,18,0,Matches
Jérémy Le Douaron,fr FRA,FW,25.0,18.0,21,10,7,9,5,11,26,42.3,15,14,1,13,2,23,10,0,Matches
Mathias Pereira Lage,pt POR,"FW,MF",26.0,13.2,21,15,7,8,6,7,28,25.0,21,14,5,9,10,31,13,0,Matches
Jonas Martin,fr FRA,MF,33.0,13.4,43,27,17,24,2,21,36,58.3,15,16,2,14,9,52,28,2,Matches
Kamory Doumbia,ml MLI,MF,20.0,9.8,28,18,8,10,10,10,29,34.5,19,14,0,14,9,37,6,0,Matches
Julien Le Cardinal,fr FRA,DF,25.0,5.3,19,11,11,7,1,8,12,66.7,4,6,3,3,13,32,26,0,Matches
Grégoire Coudert,fr FRA,GK,24.0,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Matches
Bilal Brahimi,dz ALG,"FW,MF",23.0,2.5,0,0,0,0,0,0,3,0.0,3,3,0,3,0,0,0,0,Matches
Achraf Dari,ma MAR,"DF,FW",24.0,1.3,1,1,1,0,0,0,2,0.0,2,2,0,2,5,6,9,1,Matches
Jordan Amavi,fr FRA,DF,29.0,1.0,1,1,0,1,0,1,3,33.3,2,2,1,1,3,4,2,0,Matches
Axel Camblan,fr FRA,FW,19.0,1.0,3,1,0,2,1,2,4,50.0,2,2,0,2,0,3,0,0,Matches
Adrien Lebeau,fr FRA,"MF,FW",24.0,0.6,0,0,0,0,0,0,3,0.0,3,2,1,1,0,0,1,0,Matches
Karamoko Dembele,sct SCO,"MF,FW",20.0,0.2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Matches
Luc Zogbé,ci CIV,DF,18.0,0.1,0,0,0,0,0,0,1,0.0,1,1,1,0,1,1,0,0,Matches
Hianga Mananga Mbock,fr FRA,"MF,FW",23.0,0.1,1,0,0,0,1,1,2,50.0,1,0,0,0,1,2,0,0,Matches
Squad Total,0,0,27.0,34.0,679,427,295,299,85,306,715,42.8,409,386,100,286,321,1000,644,13,0
Opponent Total,0,0,25.8,34.0,585,344,280,238,67,320,646,49.5,326,394,116,278,305,890,783,13,0
