Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Brendan Chardonnet,fr FRA,DF,28.0,33.0,2188,242,1105,1017,81,30,2188,8,2,25.0,4,50.0,1524,9116,5074,25,14,0,15,4,1388,8,Matches
Kenny Lala,mg MAD,DF,31.0,33.0,2471,130,687,1276,545,14,2471,38,19,50.0,18,47.4,1617,9146,3750,45,51,3,21,12,1461,98,Matches
Bradley Locko,fr FRA,DF,21.0,32.9,2269,112,666,1101,544,21,2269,118,56,47.5,52,44.1,1466,8974,4389,83,62,4,68,28,1308,162,Matches
Marco Bizot,nl NED,GK,32.0,32.0,1185,988,1177,8,0,0,1185,0,0,0.0,0,0.0,838,4115,1789,0,0,0,1,0,632,0,Matches
Lilian Brassier,fr FRA,DF,23.0,29.7,2062,254,1054,966,56,21,2062,16,12,75.0,4,25.0,1582,10262,5302,20,12,2,15,2,1431,5,Matches
Romain Del Castillo,fr FRA,FW,27.0,27.7,1800,5,122,780,936,71,1797,160,75,46.9,77,48.1,1306,7721,3294,101,95,21,65,52,1240,287,Matches
Hugo Magnetti,fr FRA,MF,25.0,26.0,1366,27,240,812,333,23,1366,39,26,66.7,11,28.2,1005,5373,2046,36,43,5,31,18,907,61,Matches
Pierre Lees-Melou,fr FRA,MF,30.0,28.0,2091,125,606,1158,368,43,2091,44,29,65.9,14,31.8,1529,9024,3989,51,56,13,43,12,1328,43,Matches
Mahdi Camara,fr FRA,MF,25.0,22.4,1116,23,141,614,372,72,1115,43,17,39.5,21,48.8,774,4230,1756,37,39,7,39,23,722,129,Matches
Martin Satriano,uy URU,FW,22.0,20.7,714,32,79,297,347,99,714,45,21,46.7,24,53.3,490,2665,889,28,22,12,67,16,507,121,Matches
Steve Mounié,bj BEN,FW,28.0,19.7,673,22,39,322,316,119,673,18,11,61.1,7,38.9,415,2462,717,22,23,6,58,17,537,111,Matches
Jérémy Le Douaron,fr FRA,FW,25.0,18.0,626,14,72,227,334,83,626,60,16,26.7,35,58.3,453,3288,1227,48,31,15,53,24,460,130,Matches
Mathias Pereira Lage,pt POR,"FW,MF",26.0,13.2,564,15,70,215,285,45,564,28,8,28.6,16,57.1,354,2261,727,19,14,3,28,13,351,95,Matches
Jonas Martin,fr FRA,MF,33.0,13.4,1099,49,221,719,170,17,1099,11,5,45.5,6,54.5,809,4190,1930,28,23,2,13,12,747,32,Matches
Kamory Doumbia,ml MLI,MF,20.0,9.8,641,10,76,357,220,37,641,29,13,44.8,15,51.7,482,2648,1049,22,22,6,32,18,449,43,Matches
Julien Le Cardinal,fr FRA,DF,25.0,5.3,343,39,160,157,28,7,343,5,3,60.0,2,40.0,201,1334,646,3,4,0,5,1,180,4,Matches
Grégoire Coudert,fr FRA,GK,24.0,2.0,81,63,81,0,0,0,81,0,0,0.0,0,0.0,61,363,203,0,0,0,0,0,43,0,Matches
Bilal Brahimi,dz ALG,"FW,MF",23.0,2.5,158,1,16,45,100,13,158,16,9,56.3,6,37.5,121,1097,441,15,10,5,5,7,116,39,Matches
Achraf Dari,ma MAR,"DF,FW",24.0,1.3,103,12,54,46,3,1,103,0,0,0.0,0,0.0,71,330,155,0,0,0,2,0,63,0,Matches
Jordan Amavi,fr FRA,DF,29.0,1.0,67,4,18,42,8,0,67,2,1,50.0,1,50.0,43,290,75,0,1,0,1,1,35,1,Matches
Axel Camblan,fr FRA,FW,19.0,1.0,43,0,4,12,28,3,43,8,3,37.5,5,62.5,28,290,117,5,4,0,3,2,26,8,Matches
Adrien Lebeau,fr FRA,"MF,FW",24.0,0.6,42,1,8,19,16,2,42,1,0,0.0,1,100.0,30,138,54,1,2,1,2,1,28,5,Matches
Karamoko Dembele,sct SCO,"MF,FW",20.0,0.2,13,0,0,3,10,1,13,0,0,0.0,0,0.0,12,75,32,0,2,0,2,2,12,3,Matches
Luc Zogbé,ci CIV,DF,18.0,0.1,10,2,8,2,0,0,10,1,0,0.0,1,100.0,6,32,18,0,0,0,0,0,5,0,Matches
Hianga Mananga Mbock,fr FRA,"MF,FW",23.0,0.1,10,0,0,5,5,1,10,0,0,0.0,0,0.0,7,78,65,1,2,0,0,0,7,0,Matches
Squad Total,0,0,27.0,34.0,21735,2170,6704,10200,5105,723,21731,690,326,47.2,320,46.4,15224,89502,39734,590,532,105,569,265,13983,1385,0
Opponent Total,0,0,25.8,34.0,19138,2227,6465,8820,4099,626,19135,762,409,53.7,306,40.2,12854,78100,37002,578,466,139,578,373,11598,1322,0
