Player,Nation,Pos,Age,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Matches
Brendan Chardonnet,fr FRA,DF,28.0,33.0,28,0.85,24,1,0,2,1,0,4,0.12,2,0,0,1,1,0,Matches
Kenny Lala,mg MAD,DF,31.0,33.0,98,2.97,74,18,2,3,1,0,9,0.27,7,2,0,0,0,0,Matches
Bradley Locko,fr FRA,DF,21.0,32.9,63,1.92,49,2,6,2,3,1,7,0.21,6,0,1,0,0,0,Matches
Marco Bizot,nl NED,GK,32.0,32.0,5,0.16,4,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Lilian Brassier,fr FRA,DF,23.0,29.7,18,0.61,14,0,1,0,1,2,2,0.07,1,0,0,0,1,0,Matches
Romain Del Castillo,fr FRA,FW,27.0,27.7,166,5.98,101,38,9,4,12,2,14,0.5,9,4,0,1,0,0,Matches
Hugo Magnetti,fr FRA,MF,25.0,26.0,60,2.31,47,0,5,6,1,1,5,0.19,2,0,1,2,0,0,Matches
Pierre Lees-Melou,fr FRA,MF,30.0,28.0,84,3.0,60,0,5,9,3,7,5,0.18,3,0,1,0,0,1,Matches
Mahdi Camara,fr FRA,MF,25.0,22.4,73,3.25,50,0,2,7,10,4,7,0.31,4,0,0,1,2,0,Matches
Martin Satriano,uy URU,FW,22.0,20.7,57,2.75,39,1,5,7,3,2,6,0.29,5,0,0,1,0,0,Matches
Steve Mounié,bj BEN,FW,28.0,19.7,32,1.63,20,0,0,9,3,0,6,0.31,2,0,0,3,1,0,Matches
Jérémy Le Douaron,fr FRA,FW,25.0,18.0,32,1.78,21,0,4,3,4,0,4,0.22,2,0,0,1,1,0,Matches
Mathias Pereira Lage,pt POR,"FW,MF",26.0,13.2,37,2.81,19,9,2,1,4,2,5,0.38,2,2,0,0,0,1,Matches
Jonas Martin,fr FRA,MF,33.0,13.4,25,1.86,23,0,1,0,0,1,1,0.07,1,0,0,0,0,0,Matches
Kamory Doumbia,ml MLI,MF,20.0,9.8,27,2.76,22,0,2,3,0,0,7,0.72,7,0,0,0,0,0,Matches
Julien Le Cardinal,fr FRA,DF,25.0,5.3,9,1.71,4,1,1,1,1,1,2,0.38,1,0,0,0,1,0,Matches
Grégoire Coudert,fr FRA,GK,24.0,2.0,1,0.5,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Bilal Brahimi,dz ALG,"FW,MF",23.0,2.5,13,5.29,11,0,0,2,0,0,0,0.0,0,0,0,0,0,0,Matches
Achraf Dari,ma MAR,"DF,FW",24.0,1.3,1,0.74,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jordan Amavi,fr FRA,DF,29.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Axel Camblan,fr FRA,FW,19.0,1.0,2,2.02,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Adrien Lebeau,fr FRA,"MF,FW",24.0,0.6,4,6.67,3,1,0,0,0,0,1,1.67,1,0,0,0,0,0,Matches
Karamoko Dembele,sct SCO,"MF,FW",20.0,0.2,1,5.29,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Luc Zogbé,ci CIV,DF,18.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Hianga Mananga Mbock,fr FRA,"MF,FW",23.0,0.1,1,10.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,0,0,27.0,34.0,837,24.62,590,73,45,59,47,23,85,2.5,55,8,3,10,7,2,0
Opponent Total,0,0,25.8,34.0,615,18.09,446,47,49,36,29,8,61,1.79,42,5,5,5,4,0,0
