Player,Nation,Pos,Age,90s,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,Matches
Sander Berge,no NOR,MF,25.0,33.4,1562,1529,31,21,7,10,12,1,0,0,0,0,1376,2,14,Matches
Dara O'Shea,ie IRL,DF,24.0,32.1,1759,1705,47,34,3,10,11,9,0,0,0,0,1393,7,19,Matches
James Trafford,eng ENG,GK,20.0,28.0,1541,1203,327,129,1,5,0,0,0,0,0,0,1009,11,5,Matches
Zeki Amdouni,ch SUI,FW,22.0,21.7,500,445,51,2,7,1,8,0,3,0,0,0,396,4,19,Matches
Vitinho,br BRA,"DF,MF",24.0,25.7,994,804,186,8,4,1,56,178,0,0,0,0,715,4,28,Matches
Charlie Taylor,eng ENG,DF,29.0,25.9,1312,1099,206,14,0,7,71,192,0,0,0,0,995,7,28,Matches
Wilson Odobert,fr FRA,"MF,FW",18.0,23.3,584,567,15,0,3,2,35,2,1,0,1,0,446,2,33,Matches
Josh Brownhill,eng ENG,MF,27.0,25.0,1106,998,103,29,4,3,57,16,50,23,8,2,850,5,18,Matches
Josh Cullen,ie IRL,MF,27.0,22.9,1373,1311,57,42,5,2,26,1,14,5,6,0,1173,5,19,Matches
Lyle Foster,za RSA,"FW,MF",22.0,21.1,461,430,29,2,3,5,3,4,0,0,0,0,312,2,16,Matches
Jacob Bruun Larsen,dk DEN,"MF,FW",24.0,13.9,526,455,69,15,1,3,62,5,46,14,17,2,378,2,18,Matches
Maxime Estève,fr FRA,DF,21.0,14.5,821,754,66,13,1,3,5,5,0,0,0,0,690,1,10,Matches
Lorenz Assignon,tg TOG,DF,23.0,13.7,485,378,104,3,0,0,29,101,0,0,0,0,352,3,19,Matches
Jordan Beyer,de GER,DF,23.0,13.7,861,840,19,14,1,5,0,4,0,0,0,0,766,2,9,Matches
Luca Koleosho,it ITA,"MF,FW",18.0,10.8,274,267,6,2,0,0,23,4,0,0,0,0,192,1,16,Matches
Jóhann Berg Guðmundsson,is ISL,"MF,FW",32.0,13.2,544,465,77,28,4,5,70,7,39,18,12,5,396,2,14,Matches
Ameen Al-Dakhil,be BEL,DF,21.0,11.7,637,590,45,11,2,2,3,34,0,0,0,0,537,2,6,Matches
Arijanet Muric,xk KVX,GK,24.0,10.0,585,495,85,52,0,4,0,0,0,0,0,0,404,5,0,Matches
David Datro Fofana,ci CIV,FW,20.0,9.8,173,167,4,0,1,0,3,0,0,0,0,0,117,2,8,Matches
Connor Roberts,wls WAL,DF,27.0,9.1,495,406,87,13,0,2,10,74,0,0,0,0,395,2,9,Matches
Jay Rodriguez,eng ENG,FW,34.0,9.1,216,216,0,0,1,4,1,0,0,0,0,0,142,0,4,Matches
Hannes Delcroix,be BEL,DF,24.0,6.5,350,320,29,3,0,0,5,26,0,0,0,0,300,1,2,Matches
Aaron Ramsey,eng ENG,"MF,FW",20.0,5.9,151,141,9,1,1,0,2,2,0,0,0,0,118,1,9,Matches
Hjalmar Ekdal,se SWE,DF,24.0,4.9,217,213,4,4,0,2,0,0,0,0,0,0,191,0,1,Matches
Mike Trésor,be BEL,"FW,MF",24.0,4.7,180,156,24,3,0,0,32,2,19,5,11,0,120,0,9,Matches
Anass Zaroury,ma MAR,"FW,MF",22.0,1.7,70,65,5,0,0,0,11,0,4,2,2,0,43,0,4,Matches
Benson Manuel,ao ANG,"MF,FW",26.0,1.3,59,52,6,0,0,0,9,2,4,0,1,0,48,1,3,Matches
Nathan Redmond,eng ENG,"FW,MF",29.0,1.6,73,71,0,0,0,1,3,0,0,0,0,0,48,2,1,Matches
Jack Cork,eng ENG,MF,34.0,0.3,33,31,2,2,0,0,1,0,0,0,0,0,25,0,2,Matches
Michael Obafemi,ie IRL,"FW,MF",23.0,0.2,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
Han-Noah Massengo,fr FRA,"MF,DF",22.0,0.2,12,11,1,0,0,0,2,1,0,0,0,0,6,0,1,Matches
Squad Total,0,0,24.5,38.0,17959,16189,1694,445,49,77,550,670,180,67,58,9,13937,76,344,0
Opponent Total,0,0,26.3,38.0,20216,18373,1748,470,76,98,700,696,242,139,57,5,16155,95,344,0
