Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Sander Berge,no NOR,MF,25.0,33.4,1,25,3,12.0,0.75,0.09,0.04,0.33,17.6,0,0,0,1.9,1.9,0.08,-0.9,-0.9,Matches
Dara O'Shea,ie IRL,DF,24.0,32.1,3,19,5,26.3,0.59,0.16,0.16,0.6,10.6,0,0,0,0.7,0.7,0.04,2.3,2.3,Matches
James Trafford,eng ENG,GK,20.0,28.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Zeki Amdouni,ch SUI,FW,22.0,21.7,5,48,21,43.8,2.21,0.97,0.08,0.19,17.8,0,1,1,5.8,5.0,0.1,-0.8,-1.0,Matches
Vitinho,br BRA,"DF,MF",24.0,25.7,0,25,4,16.0,0.97,0.16,0.0,0.0,18.0,0,0,0,1.6,1.6,0.06,-1.6,-1.6,Matches
Charlie Taylor,eng ENG,DF,29.0,25.9,1,10,1,10.0,0.39,0.04,0.1,1.0,25.8,0,0,0,0.2,0.2,0.02,0.8,0.8,Matches
Wilson Odobert,fr FRA,"MF,FW",18.0,23.3,3,49,14,28.6,2.1,0.6,0.06,0.21,19.4,0,0,0,2.8,2.8,0.06,0.2,0.2,Matches
Josh Brownhill,eng ENG,MF,27.0,25.0,4,28,11,39.3,1.12,0.44,0.14,0.36,21.8,0,0,0,1.9,1.9,0.07,2.1,2.1,Matches
Josh Cullen,ie IRL,MF,27.0,22.9,2,16,5,31.3,0.7,0.22,0.13,0.4,22.8,0,0,0,0.6,0.6,0.04,1.4,1.4,Matches
Lyle Foster,za RSA,"FW,MF",22.0,21.1,5,34,16,47.1,1.61,0.76,0.15,0.31,14.6,0,0,0,4.5,4.5,0.13,0.5,0.5,Matches
Jacob Bruun Larsen,dk DEN,"MF,FW",24.0,13.9,6,43,14,32.6,3.1,1.01,0.12,0.36,19.2,11,1,1,5.0,4.2,0.1,1.0,0.8,Matches
Maxime Estève,fr FRA,DF,21.0,14.5,0,7,0,0.0,0.48,0.0,0.0,0.0,19.1,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Lorenz Assignon,tg TOG,DF,23.0,13.7,1,9,4,44.4,0.66,0.29,0.11,0.25,22.1,0,0,0,0.4,0.4,0.04,0.6,0.6,Matches
Jordan Beyer,de GER,DF,23.0,13.7,0,5,0,0.0,0.36,0.0,0.0,0.0,8.2,0,0,0,0.5,0.5,0.1,-0.5,-0.5,Matches
