Player,Nation,Pos,Age,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Matches
Sander Berge,no NOR,MF,25.0,33.4,76,46,35,36,5,34,58,58.6,24,49,20,29,23,99,60,2,Matches
Dara O'Shea,ie IRL,DF,24.0,32.1,39,20,22,14,3,11,26,42.3,15,41,30,11,35,74,158,2,Matches
James Trafford,eng ENG,GK,20.0,28.0,2,1,2,0,0,2,2,100.0,0,0,0,0,1,3,18,1,Matches
Zeki Amdouni,ch SUI,FW,22.0,21.7,27,18,1,15,11,7,25,28.0,18,23,10,13,9,36,10,0,Matches
Vitinho,br BRA,"DF,MF",24.0,25.7,64,34,36,22,6,43,86,50.0,43,44,6,38,12,76,47,4,Matches
Charlie Taylor,eng ENG,DF,29.0,25.9,35,20,19,14,2,17,35,48.6,18,27,11,16,19,54,78,0,Matches
Wilson Odobert,fr FRA,"MF,FW",18.0,23.3,17,13,8,5,4,6,22,27.3,16,26,2,24,6,23,14,0,Matches
Josh Brownhill,eng ENG,MF,27.0,25.0,61,35,23,28,10,27,37,73.0,10,33,8,25,34,95,40,1,Matches
Josh Cullen,ie IRL,MF,27.0,22.9,42,29,15,22,5,26,46,56.5,20,31,19,12,15,57,26,1,Matches
Lyle Foster,za RSA,"FW,MF",22.0,21.1,19,10,5,6,8,6,17,35.3,11,13,3,10,3,22,34,0,Matches
Jacob Bruun Larsen,dk DEN,"MF,FW",24.0,13.9,9,4,4,3,2,7,21,33.3,14,16,2,14,7,16,23,0,Matches
Maxime Estève,fr FRA,DF,21.0,14.5,27,10,15,12,0,18,32,56.3,14,21,10,11,27,54,56,0,Matches
Lorenz Assignon,tg TOG,DF,23.0,13.7,35,17,18,13,4,14,27,51.9,13,22,7,15,19,54,43,1,Matches
Jordan Beyer,de GER,DF,23.0,13.7,35,20,22,12,1,14,24,58.3,10,22,15,7,16,51,68,1,Matches
Luca Koleosho,it ITA,"MF,FW",18.0,10.8,7,4,2,5,0,2,10,20.0,8,13,0,13,2,9,0,0,Matches
Jóhann Berg Guðmundsson,is ISL,"MF,FW",32.0,13.2,13,4,6,5,2,7,16,43.8,9,14,0,14,16,29,16,0,Matches
Ameen Al-Dakhil,be BEL,DF,21.0,11.7,12,5,4,7,1,1,10,10.0,9,13,6,7,12,24,38,2,Matches
Arijanet Muric,xk KVX,GK,24.0,10.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,10,4,Matches
David Datro Fofana,ci CIV,FW,20.0,9.8,10,5,3,5,2,3,6,50.0,3,9,3,6,1,11,2,0,Matches
Connor Roberts,wls WAL,DF,27.0,9.1,12,5,6,4,2,8,17,47.1,9,8,6,2,4,16,25,2,Matches
Jay Rodriguez,eng ENG,FW,34.0,9.1,14,9,7,4,3,7,13,53.8,6,11,1,10,1,15,8,0,Matches
Hannes Delcroix,be BEL,DF,24.0,6.5,10,6,6,4,0,3,4,75.0,1,9,3,6,9,19,26,0,Matches
Aaron Ramsey,eng ENG,"MF,FW",20.0,5.9,17,14,7,5,5,8,16,50.0,8,11,2,9,1,18,10,0,Matches
Hjalmar Ekdal,se SWE,DF,24.0,4.9,4,2,2,2,0,2,4,50.0,2,10,5,5,6,10,21,0,Matches
Mike Trésor,be BEL,"FW,MF",24.0,4.7,10,6,9,1,0,8,18,44.4,10,5,0,5,1,11,1,0,Matches
Anass Zaroury,ma MAR,"FW,MF",22.0,1.7,1,0,1,0,0,0,4,0.0,4,2,0,2,0,1,1,1,Matches
Benson Manuel,ao ANG,"MF,FW",26.0,1.3,3,2,2,1,0,0,0,0.0,0,1,0,1,0,3,0,0,Matches
Nathan Redmond,eng ENG,"FW,MF",29.0,1.6,2,1,0,0,2,1,4,25.0,3,1,0,1,0,2,3,0,Matches
Jack Cork,eng ENG,MF,34.0,0.3,2,0,0,2,0,1,3,33.3,2,0,0,0,1,3,1,0,Matches
Michael Obafemi,ie IRL,"FW,MF",23.0,0.2,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0,Matches
Han-Noah Massengo,fr FRA,"MF,DF",22.0,0.2,1,1,1,0,0,0,0,0.0,0,1,0,1,0,1,0,0,Matches
Squad Total,0,0,24.5,38.0,607,342,282,247,78,284,584,48.6,300,477,169,308,280,887,837,22,0
Opponent Total,0,0,26.3,38.0,625,387,310,222,93,329,629,52.3,300,413,111,302,292,917,691,12,0
