Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Luca Koleosho,it ITA,"MF,FW",18.0,10.8,192,274,70.1,2509,475,126,153,82.4,56,79,70.9,2,9,22.2,1,1.3,1.1,-0.3,11,9,6,2,19,Matches
Jóhann Berg Guðmundsson,is ISL,"MF,FW",32.0,13.2,396,544,72.8,7505,2234,164,184,89.1,159,203,78.3,61,124,49.2,3,2.7,2.5,0.3,35,36,18,6,59,Matches
Ameen Al-Dakhil,be BEL,DF,21.0,11.7,537,637,84.3,9642,2939,208,220,94.5,280,321,87.2,42,77,54.5,0,0.1,0.6,-0.1,2,13,2,0,35,Matches
Arijanet Muric,xk KVX,GK,24.0,10.0,404,585,69.1,11273,8376,67,68,98.5,196,207,94.7,140,302,46.4,0,0.2,0.1,-0.2,4,16,1,0,1,Matches
David Datro Fofana,ci CIV,FW,20.0,9.8,117,173,67.6,1574,343,67,94,71.3,36,49,73.5,5,6,83.3,1,1.8,0.3,-0.8,8,9,5,1,15,Matches
Connor Roberts,wls WAL,DF,27.0,9.1,395,495,79.8,6987,2370,162,182,89.0,194,222,87.4,34,67,50.7,1,0.2,0.4,0.8,7,32,8,2,38,Matches
Jay Rodriguez,eng ENG,FW,34.0,9.1,142,216,65.7,1958,396,89,119,74.8,36,52,69.2,9,27,33.3,1,0.2,0.1,0.8,4,16,2,0,17,Matches
Hannes Delcroix,be BEL,DF,24.0,6.5,300,350,85.7,4932,1666,145,155,93.5,135,154,87.7,16,31,51.6,0,0.2,0.1,-0.2,4,24,3,2,18,Matches
Aaron Ramsey,eng ENG,"MF,FW",20.0,5.9,118,151,78.1,1856,224,71,84,84.5,37,46,80.4,9,10,90.0,0,0.4,0.5,-0.4,1,7,2,0,8,Matches
Hjalmar Ekdal,se SWE,DF,24.0,4.9,191,217,88.0,3404,938,66,71,93.0,109,120,90.8,12,17,70.6,0,0.1,0.0,-0.1,1,8,0,0,11,Matches
Mike Trésor,be BEL,"FW,MF",24.0,4.7,120,180,66.7,1614,462,73,86,84.9,32,52,61.5,4,19,21.1,0,0.4,0.5,-0.4,7,6,2,0,10,Matches
Anass Zaroury,ma MAR,"FW,MF",22.0,1.7,43,70,61.4,714,120,23,31,74.2,13,21,61.9,6,11,54.5,0,0.0,0.1,0.0,2,2,2,1,2,Matches
Benson Manuel,ao ANG,"MF,FW",26.0,1.3,48,59,81.4,693,153,27,27,100.0,16,22,72.7,3,4,75.0,0,0.0,0.2,0.0,1,2,3,2,2,Matches
Nathan Redmond,eng ENG,"FW,MF",29.0,1.6,48,73,65.8,723,137,30,36,83.3,11,19,57.9,4,9,44.4,0,0.3,0.4,-0.3,3,3,4,1,8,Matches
Jack Cork,eng ENG,MF,34.0,0.3,25,33,75.8,370,77,13,16,81.3,10,10,100.0,1,3,33.3,0,0.0,0.0,0.0,0,5,0,0,4,Matches
Michael Obafemi,ie IRL,"FW,MF",23.0,0.2,4,5,80.0,55,2,3,3,100.0,1,1,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Han-Noah Massengo,fr FRA,"MF,DF",22.0,0.2,6,12,50.0,74,42,5,7,71.4,1,4,25.0,0,0,0.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Squad Total,0,0,24.5,38.0,13937,17959,77.6,246047,83556,6311,7267,86.8,6017,7042,85.4,1324,2755,48.1,30,29.7,26.6,0.3,326,976,216,54,1181,0
Opponent Total,0,0,26.3,38.0,16155,20216,79.9,276756,96023,7590,8614,88.1,6753,7790,86.7,1384,2735,50.6,54,52.0,43.6,2.0,474,1107,413,88,1501,0
