Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Lucas Arcanjo,br BRA,GK,25-317,9,810.0,90.0,100.0,9.0,9,90.0,9,0,0.0,0,0.67,8.0,15.0,-7.0,-0.78,0.0,8.7,12.6,-3.9,-0.43,0.0,Matches
Matheusinho,br BRA,"MF,FW",26-246,9,680.0,76.0,84.0,7.6,9,76.0,2,0,0.0,0,0.67,6.0,13.0,-7.0,-0.93,-0.93,6.0,10.8,-4.8,-0.64,-1.3,Matches
Willian,br BRA,MF,31-035,8,688.0,86.0,84.9,7.6,8,86.0,7,0,0.0,1,0.75,7.0,12.0,-5.0,-0.65,0.82,6.9,10.8,-3.9,-0.51,-0.57,Matches
Wagner,br BRA,DF,24-333,8,636.0,80.0,78.5,7.1,8,80.0,7,0,0.0,0,0.75,6.0,10.0,-4.0,-0.57,0.99,6.8,8.0,-1.2,-0.17,1.21,Matches
Alerrandro,br BRA,FW,24-160,8,519.0,65.0,64.1,5.8,8,65.0,0,0,0.0,1,0.75,5.0,8.0,-3.0,-0.52,0.72,5.4,6.3,-0.9,-0.16,0.74,Matches
Osvaldo,br BRA,"MF,FW",37-070,7,409.0,58.0,50.5,4.5,7,58.0,0,0,0.0,1,0.86,5.0,7.0,-2.0,-0.44,0.68,4.6,6.4,-1.9,-0.41,0.04,Matches
Lucas Esteves,br BRA,DF,23-362,8,611.0,76.0,75.4,6.8,6,86.0,4,2,48.0,1,0.75,6.0,11.0,-5.0,-0.74,0.17,5.9,8.4,-2.5,-0.37,0.23,Matches
Willean Lepo,br BRA,DF,27-156,7,434.0,62.0,53.6,4.8,6,70.0,4,1,17.0,1,0.86,3.0,4.0,-1.0,-0.21,1.23,3.9,4.1,-0.2,-0.05,0.82,Matches
Camutanga,br BRA,DF,30-267,5,449.0,90.0,55.4,5.0,5,90.0,4,0,0.0,0,1.0,4.0,5.0,-1.0,-0.2,1.3,5.9,4.7,1.2,0.23,1.49,Matches
Luan Silva,br BRA,MF,25-037,6,317.0,53.0,39.1,3.5,5,61.0,0,1,13.0,2,1.0,3.0,5.0,-2.0,-0.57,0.34,2.3,3.7,-1.4,-0.39,0.06,Matches
Zeca,br BRA,DF,30-035,5,388.0,78.0,47.9,4.3,4,86.0,3,1,45.0,0,0.2,5.0,11.0,-6.0,-1.39,-1.18,4.8,8.5,-3.7,-0.85,-0.81,Matches
Bruno Uvini,br BRA,DF,33-017,4,333.0,83.0,41.1,3.7,4,83.0,3,0,0.0,2,0.25,4.0,9.0,-5.0,-1.35,-0.97,2.5,7.6,-5.1,-1.38,-1.62,Matches
Dudu,br BRA,MF,25-015,4,293.0,73.0,36.2,3.3,4,73.0,2,0,0.0,0,0.0,2.0,8.0,-6.0,-1.84,-1.67,2.9,6.0,-3.1,-0.95,-0.82,Matches
Janderson,br BRA,"MF,FW",25-045,5,296.0,59.0,36.5,3.3,3,79.0,1,2,30.0,2,0.2,1.0,7.0,-6.0,-1.82,-1.65,1.7,4.8,-3.1,-0.95,-0.82,Matches
Rodrigo Andrade,br BRA,"MF,FW",27-016,3,233.0,78.0,28.8,2.6,3,78.0,1,0,0.0,0,0.33,3.0,5.0,-2.0,-0.77,0.01,4.6,4.3,0.2,0.09,0.72,Matches
Patric Calmon PK,br BRA,DF,29-351,4,203.0,51.0,25.1,2.3,3,58.0,1,1,30.0,2,0.75,2.0,4.0,-2.0,-0.89,-0.15,2.8,4.0,-1.1,-0.51,-0.11,Matches
Léo Naldi,br BRA,MF,22-307,5,236.0,47.0,29.1,2.6,2,68.0,1,3,34.0,4,1.2,3.0,2.0,1.0,0.38,1.64,2.4,2.2,0.3,0.11,0.75,Matches
Caio Vinícius,br BRA,MF,25-161,3,147.0,49.0,18.1,1.6,2,58.0,0,1,32.0,5,0.67,1.0,2.0,-1.0,-0.61,0.2,1.2,1.0,0.2,0.15,0.71,Matches
