Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Pau López,es ESP,GK,28.0,33,33,2939.0,32.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
Pierre-Emerick Aubameyang,ga GAB,FW,34.0,34,30,2622.0,29.1,17.0,8.0,25.0,13.0,4.0,4.0,4.0,0.0,20.5,17.3,5.6,23.0,68.0,58.0,235.0,0.58,0.27,0.86,0.45,0.72,0.7,0.19,0.9,0.59,0.79,Matches
Leonardo Balerdi,ar ARG,DF,24.0,27,26,2271.0,25.2,2.0,0.0,2.0,2.0,0.0,0.0,6.0,1.0,0.9,0.9,0.2,1.0,19.0,122.0,6.0,0.08,0.0,0.08,0.08,0.08,0.03,0.01,0.04,0.03,0.04,Matches
Chancel Mbemba,cd COD,DF,28.0,25,25,2207.0,24.5,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,1.8,1.8,1.0,2.8,16.0,131.0,10.0,0.08,0.08,0.16,0.08,0.16,0.07,0.04,0.12,0.07,0.12,Matches
Jonathan Clauss,fr FRA,DF,30.0,27,25,2068.0,23.0,3.0,4.0,7.0,3.0,0.0,0.0,2.0,1.0,1.3,1.3,4.6,5.9,59.0,137.0,172.0,0.13,0.17,0.3,0.13,0.3,0.06,0.2,0.26,0.06,0.26,Matches
Jordan Veretout,fr FRA,MF,30.0,29,24,2183.0,24.3,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,2.9,2.9,5.0,7.9,53.0,194.0,81.0,0.04,0.08,0.12,0.04,0.12,0.12,0.21,0.33,0.12,0.33,Matches
Amine Harit,ma MAR,"MF,FW",26.0,28,21,1821.0,20.2,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,3.7,3.7,3.7,7.4,84.0,127.0,112.0,0.05,0.1,0.15,0.05,0.15,0.18,0.18,0.37,0.18,0.37,Matches
Samuel Gigot,fr FRA,DF,29.0,21,20,1726.0,19.2,3.0,0.0,3.0,3.0,0.0,0.0,7.0,1.0,2.4,2.4,0.9,3.3,10.0,54.0,8.0,0.16,0.0,0.16,0.16,0.16,0.12,0.04,0.17,0.12,0.17,Matches
Iliman Ndiaye,sn SEN,"FW,MF",23.0,30,19,1618.0,18.0,3.0,3.0,6.0,3.0,0.0,0.0,0.0,1.0,4.5,4.5,2.6,7.1,51.0,62.0,152.0,0.17,0.17,0.33,0.17,0.33,0.25,0.15,0.39,0.25,0.39,Matches
Geoffrey Kondogbia,cf CTA,MF,30.0,26,15,1463.0,16.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.5,0.9,7.0,93.0,25.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.06,0.02,0.06,Matches
Ismaila Sarr,sn SEN,"FW,MF",25.0,23,15,1447.0,16.1,3.0,4.0,7.0,3.0,0.0,0.0,1.0,0.0,3.2,3.2,2.5,5.7,49.0,36.0,152.0,0.19,0.25,0.44,0.19,0.44,0.2,0.15,0.35,0.2,0.35,Matches
Azzedine Ounahi,ma MAR,MF,23.0,21,15,1209.0,13.4,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,1.4,2.4,32.0,98.0,70.0,0.15,0.0,0.15,0.15,0.15,0.07,0.11,0.18,0.07,0.18,Matches
Renan Lodi,br BRA,DF,25.0,14,14,1235.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.3,0.3,1.3,1.6,25.0,51.0,77.0,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.12,0.02,0.12,Matches
Michael Amir Murillo,pa PAN,DF,27.0,16,10,997.0,11.1,3.0,2.0,5.0,3.0,0.0,0.0,3.0,0.0,0.8,0.8,1.2,2.0,6.0,35.0,52.0,0.27,0.18,0.45,0.27,0.45,0.07,0.11,0.18,0.07,0.18,Matches
Vitinha,pt POR,FW,23.0,18,10,923.0,10.3,3.0,2.0,5.0,3.0,0.0,0.0,1.0,0.0,5.1,5.1,2.9,8.0,15.0,23.0,84.0,0.29,0.2,0.49,0.29,0.49,0.5,0.28,0.78,0.5,0.78,Matches
Ulisses Garcia,ch SUI,DF,27.0,13,10,906.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.9,1.4,21.0,52.0,66.0,0.0,0.0,0.0,0.0,0.0,0.05,0.09,0.14,0.05,0.14,Matches
Valentin Rongier,fr FRA,MF,28.0,10,10,851.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6,0.6,0.8,1.4,19.0,73.0,10.0,0.0,0.0,0.0,0.0,0.0,0.06,0.09,0.15,0.06,0.15,Matches
Pape Gueye,sn SEN,"MF,DF",24.0,15,9,765.0,8.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.4,0.4,0.8,1.2,8.0,61.0,18.0,0.12,0.0,0.12,0.12,0.12,0.05,0.09,0.14,0.05,0.14,Matches
