Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Pau López,es ESP,GK,28.0,32.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Pierre-Emerick Aubameyang,ga GAB,FW,34.0,29.1,17,112,47,42.0,3.84,1.61,0.12,0.28,15.8,5,4,4,20.5,17.3,0.16,-3.5,-4.3,Matches
Leonardo Balerdi,ar ARG,DF,24.0,25.2,2,14,4,28.6,0.55,0.16,0.14,0.5,17.4,0,0,0,0.9,0.9,0.06,1.1,1.1,Matches
Chancel Mbemba,cd COD,DF,28.0,24.5,2,19,2,10.5,0.77,0.08,0.11,1.0,10.3,0,0,0,1.8,1.8,0.1,0.2,0.2,Matches
Jonathan Clauss,fr FRA,DF,30.0,23.0,3,28,8,28.6,1.22,0.35,0.11,0.38,23.0,3,0,0,1.3,1.3,0.05,1.7,1.7,Matches
Jordan Veretout,fr FRA,MF,30.0,24.3,1,36,8,22.2,1.48,0.33,0.03,0.13,22.9,6,0,0,2.9,2.9,0.08,-1.9,-1.9,Matches
Amine Harit,ma MAR,"MF,FW",26.0,20.2,1,33,8,24.2,1.63,0.4,0.03,0.13,17.7,1,0,0,3.7,3.7,0.11,-2.7,-2.7,Matches
Samuel Gigot,fr FRA,DF,29.0,19.2,3,19,9,47.4,0.99,0.47,0.16,0.33,9.6,0,0,0,2.4,2.4,0.13,0.6,0.6,Matches
Iliman Ndiaye,sn SEN,"FW,MF",23.0,18.0,3,35,9,25.7,1.95,0.5,0.09,0.33,15.6,0,0,0,4.5,4.5,0.13,-1.5,-1.5,Matches
Geoffrey Kondogbia,cf CTA,MF,30.0,16.3,0,8,1,12.5,0.49,0.06,0.0,0.0,18.4,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
Ismaila Sarr,sn SEN,"FW,MF",25.0,16.1,3,25,10,40.0,1.55,0.62,0.12,0.3,12.7,0,0,0,3.2,3.2,0.13,-0.2,-0.2,Matches
Azzedine Ounahi,ma MAR,MF,23.0,13.4,2,16,4,25.0,1.19,0.3,0.13,0.5,21.0,0,0,0,1.0,1.0,0.06,1.0,1.0,Matches
Renan Lodi,br BRA,DF,25.0,13.7,0,6,2,33.3,0.44,0.15,0.0,0.0,22.5,3,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Michael Amir Murillo,pa PAN,DF,27.0,11.1,3,6,4,66.7,0.54,0.36,0.5,0.75,16.8,0,0,0,0.8,0.8,0.14,2.2,2.2,Matches
Vitinha,pt POR,FW,23.0,10.3,3,37,9,24.3,3.61,0.88,0.08,0.33,12.1,0,0,0,5.1,5.1,0.14,-2.1,-2.1,Matches
