Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Pau López,es ESP,GK,28.0,33,2939.0,89.0,96.0,32.7,33,89.0,32,0,0.0,0,1.52,52.0,39.0,13.0,0.4,1.89,53.4,33.3,20.1,0.62,1.08,Matches
Pierre-Emerick Aubameyang,ga GAB,FW,34.0,34,2622.0,77.0,85.7,29.1,30,84.0,20,4,24.0,0,1.47,47.0,37.0,10.0,0.34,0.14,50.6,30.5,20.1,0.69,0.81,Matches
Leonardo Balerdi,ar ARG,DF,24.0,27,2271.0,84.0,74.2,25.2,26,87.0,21,1,21.0,3,1.44,39.0,30.0,9.0,0.36,0.13,39.4,25.8,13.6,0.54,-0.14,Matches
Chancel Mbemba,cd COD,DF,28.0,25,2207.0,88.0,72.1,24.5,25,88.0,23,0,0.0,1,1.68,41.0,25.0,16.0,0.65,1.18,40.5,24.4,16.2,0.66,0.31,Matches
Jonathan Clauss,fr FRA,DF,30.0,27,2068.0,77.0,67.6,23.0,25,81.0,16,2,22.0,1,1.37,31.0,25.0,6.0,0.26,-0.19,35.3,22.7,12.6,0.55,-0.07,Matches
Jordan Veretout,fr FRA,MF,30.0,29,2183.0,75.0,71.3,24.3,24,86.0,18,5,24.0,0,1.48,37.0,34.0,3.0,0.12,-0.7,42.7,27.8,14.9,0.61,0.14,Matches
Amine Harit,ma MAR,"MF,FW",26.0,28,1821.0,65.0,59.5,20.2,21,78.0,7,7,27.0,0,1.54,30.0,20.0,10.0,0.49,0.42,29.1,21.5,7.5,0.37,-0.5,Matches
Samuel Gigot,fr FRA,DF,29.0,21,1726.0,82.0,56.4,19.2,20,84.0,15,1,40.0,2,1.57,32.0,26.0,6.0,0.31,-0.02,32.4,21.2,11.3,0.59,0.03,Matches
Iliman Ndiaye,sn SEN,"FW,MF",23.0,30,1618.0,54.0,52.9,18.0,19,70.0,2,11,27.0,0,1.4,26.0,23.0,3.0,0.17,-0.33,27.0,19.8,7.2,0.4,-0.36,Matches
Geoffrey Kondogbia,cf CTA,MF,30.0,26,1463.0,56.0,47.8,16.3,15,81.0,9,11,22.0,0,1.5,26.0,19.0,7.0,0.43,0.21,25.1,14.8,10.3,0.63,0.12,Matches
Ismaila Sarr,sn SEN,"FW,MF",25.0,23,1447.0,63.0,47.3,16.1,15,82.0,7,8,26.0,2,1.78,26.0,11.0,15.0,0.93,1.16,26.1,13.1,13.0,0.81,0.45,Matches
Azzedine Ounahi,ma MAR,MF,23.0,21,1209.0,58.0,39.5,13.4,15,75.0,4,6,13.0,6,1.38,22.0,16.0,6.0,0.45,0.2,18.6,13.8,4.8,0.35,-0.36,Matches
Renan Lodi,br BRA,DF,25.0,14,1235.0,88.0,40.4,13.7,14,88.0,12,0,0.0,1,1.64,19.0,14.0,5.0,0.36,0.07,22.6,12.5,10.1,0.74,0.28,Matches
Michael Amir Murillo,pa PAN,DF,27.0,16,997.0,62.0,32.6,11.1,10,86.0,8,6,24.0,3,1.75,20.0,12.0,8.0,0.72,0.59,19.8,10.0,9.8,0.89,0.47,Matches
Vitinha,pt POR,FW,23.0,18,923.0,51.0,30.2,10.3,10,79.0,4,8,17.0,1,1.61,17.0,10.0,7.0,0.68,0.51,20.6,9.6,10.9,1.07,0.71,Matches
Ulisses Garcia,ch SUI,DF,27.0,13,906.0,70.0,29.6,10.1,10,85.0,8,3,20.0,3,1.46,15.0,14.0,1.0,0.1,-0.32,16.2,12.2,4.0,0.39,-0.25,Matches
Valentin Rongier,fr FRA,MF,28.0,10,851.0,85.0,27.8,9.5,10,85.0,8,0,0.0,0,1.3,11.0,12.0,-1.0,-0.11,-0.59,15.3,7.8,7.5,0.79,0.3,Matches
Pape Gueye,sn SEN,"MF,DF",24.0,15,765.0,51.0,25.0,8.5,9,72.0,2,6,19.0,1,1.93,12.0,11.0,1.0,0.12,-0.27,13.7,9.7,4.0,0.47,-0.13,Matches
Luis Henrique,br BRA,"FW,DF",21.0,15,784.0,52.0,25.6,8.7,8,85.0,5,7,15.0,2,1.27,14.0,12.0,2.0,0.23,-0.13,12.6,10.5,2.1,0.24,-0.45,Matches
Quentin Merlin,fr FRA,DF,21.0,10,703.0,70.0,23.0,7.8,8,81.0,4,2,27.0,2,1.3,12.0,13.0,-1.0,-0.13,-0.59,11.7,11.2,0.5,0.07,-0.66,Matches
Bamo Meïté,ci CIV,DF,21.0,16,638.0,40.0,20.8,7.1,6,77.0,4,10,18.0,9,1.31,6.0,9.0,-3.0,-0.42,-0.94,9.6,8.3,1.4,0.19,-0.48,Matches
Joaquín Correa,ar ARG,"FW,MF",28.0,12,430.0,36.0,14.1,4.8,6,62.0,0,6,10.0,11,0.75,6.0,8.0,-2.0,-0.42,-0.86,6.8,4.6,2.1,0.45,-0.15,Matches
Jean Onana,cm CMR,MF,23.0,13,566.0,44.0,18.5,6.3,5,88.0,2,8,16.0,1,1.77,10.0,10.0,0.0,0.0,-0.4,8.3,7.2,1.0,0.17,-0.5,Matches
Faris Pemi Moumbagna,cm CMR,FW,23.0,13,547.0,42.0,17.9,6.1,5,70.0,1,8,25.0,1,1.15,10.0,9.0,1.0,0.16,-0.19,10.6,7.5,3.0,0.5,-0.09,Matches
François Mughe,cm CMR,"MF,DF",19.0,5,177.0,35.0,5.8,2.0,2,53.0,0,3,24.0,8,2.2,3.0,1.0,2.0,1.02,0.74,4.6,1.3,3.4,1.71,1.21,Matches
Rubén Blanco,es ESP,GK,28.0,2,121.0,61.0,4.0,1.3,1,90.0,1,1,31.0,30,0.0,0.0,2.0,-2.0,-1.49,-1.89,1.5,2.1,-0.6,-0.46,-1.08,Matches
Bilal Nadir,fr FRA,"MF,FW",19.0,5,113.0,23.0,3.7,1.3,1,89.0,0,4,6.0,12,1.6,1.0,1.0,0.0,0.0,-0.34,1.6,1.6,-0.1,-0.07,-0.67,Matches
Emran Soglo,eng ENG,"MF,DF",18.0,3,109.0,36.0,3.6,1.2,1,66.0,0,2,22.0,19,1.67,3.0,2.0,1.0,0.83,0.52,2.6,0.6,2.0,1.63,1.1,Matches
Raimane Daou,km COM,"DF,MF",18.0,1,25.0,25.0,0.8,0.3,0,0.0,0,1,25.0,2,1.0,1.0,1.0,0.0,0.0,-0.33,0.2,0.2,0.1,0.19,-0.39,Matches
Mattéo Guendouzi,fr FRA,MF,24.0,2,19.0,10.0,0.6,0.2,0,0.0,0,2,10.0,1,3.0,0.0,0.0,0.0,0.0,-0.33,1.2,0.2,1.0,4.52,3.97,Matches
Sofiane Sidi Ali,fr FRA,MF,28.0,2,18.0,9.0,0.6,0.2,0,0.0,0,2,9.0,5,2.0,0.0,1.0,-1.0,-5.0,-5.36,0.5,0.9,-0.5,-2.34,-2.93,Matches
Keyliane Abdallah,fr FRA,FW,17.0,1,4.0,4.0,0.1,0.0,0,0.0,0,1,4.0,1,1.0,1.0,0.0,1.0,22.5,22.21,0.2,0.0,0.2,4.03,3.46,Matches
Noam Mayoka-Tika,be BEL,MF,19.0,1,1.0,1.0,0.0,0.0,0,0.0,0,1,1.0,11,1.0,0.0,1.0,-1.0,-90.0,-90.35,0.0,0.3,-0.3,-25.32,-25.9,Matches
Darryl Bakola,fr FRA,MF,15.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Léo Jousselin,fr FRA,MF,21.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Brice Negouai,fr FRA,DF,21.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Simon Ngapandouetnbu,cm CMR,GK,20.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Roggerio Nyakossi,ch SUI,DF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Yakine Said Mmadi,km COM,DF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Iuri Silva,pt POR,FW,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Stéphane Sparagna,fr FRA,DF,28.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Souleymane Touré,fr FRA,DF,20.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alexandre Tunkadi,fr FRA,FW,17.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jelle Van Neck,be BEL,GK,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,27.3,34,3060.0,90.0,100.0,34.0,374,82.0,233,137,20.0,169,1.47,52.0,41.0,11.0,0.32,0.0,54.9,35.4,19.5,0.57,0.0,0
Opponent Total,0,0,25.9,34,3060.0,90.0,100.0,34.0,374,82.0,211,155,20.0,152,1.21,41.0,52.0,-11.0,-0.32,0.0,35.4,54.9,-19.5,-0.57,0.0,0
