Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Pau López,es ESP,GK,28.0,32.7,1258,780,1216,42,0,0,1258,0,0,0.0,0,0.0,946,5033,3149,0,0,0,1,0,718,0,Matches
Pierre-Emerick Aubameyang,ga GAB,FW,34.0,29.1,960,30,85,377,512,163,956,34,18,52.9,14,41.2,696,4062,1628,68,34,38,42,21,680,235,Matches
Leonardo Balerdi,ar ARG,DF,24.0,25.2,1936,188,845,1036,73,18,1936,18,9,50.0,6,33.3,1412,7846,4056,19,23,0,17,10,1271,6,Matches
Chancel Mbemba,cd COD,DF,28.0,24.5,1631,170,618,925,98,25,1631,11,7,63.6,3,27.3,1221,6994,4035,16,29,2,17,5,1148,10,Matches
Jonathan Clauss,fr FRA,DF,30.0,23.0,1768,64,353,772,663,36,1768,35,19,54.3,14,40.0,1150,6152,2812,59,62,7,37,7,1060,172,Matches
Jordan Veretout,fr FRA,MF,30.0,24.3,1516,39,221,802,515,34,1516,21,9,42.9,12,57.1,1120,6502,2741,53,54,11,24,23,1026,81,Matches
Amine Harit,ma MAR,"MF,FW",26.0,20.2,1184,13,113,573,515,64,1184,75,39,52.0,27,36.0,969,6200,2888,84,69,11,43,37,904,112,Matches
Samuel Gigot,fr FRA,DF,29.0,19.2,1189,192,560,543,90,37,1189,5,3,60.0,2,40.0,776,4252,2452,10,17,2,9,2,710,8,Matches
Iliman Ndiaye,sn SEN,"FW,MF",23.0,18.0,771,12,78,302,411,73,771,79,44,55.7,30,38.0,611,4042,1500,51,32,15,42,41,571,152,Matches
Geoffrey Kondogbia,cf CTA,MF,30.0,16.3,1119,45,229,744,153,13,1119,13,9,69.2,2,15.4,859,3975,1544,7,13,0,20,14,792,25,Matches
Ismaila Sarr,sn SEN,"FW,MF",25.0,16.1,675,24,72,252,357,89,675,45,14,31.1,25,55.6,508,3343,1556,49,33,21,32,25,486,152,Matches
Azzedine Ounahi,ma MAR,MF,23.0,13.4,959,17,142,519,302,23,959,27,8,29.6,18,66.7,807,4646,1963,32,41,9,21,17,769,70,Matches
Renan Lodi,br BRA,DF,25.0,13.7,874,47,247,390,243,19,874,8,2,25.0,5,62.5,575,3148,1376,25,30,2,15,2,522,77,Matches
Michael Amir Murillo,pa PAN,DF,27.0,11.1,703,44,184,359,169,17,703,19,12,63.2,7,36.8,486,2223,805,6,11,3,9,8,448,52,Matches
Vitinha,pt POR,FW,23.0,10.3,366,12,36,128,209,72,366,34,17,50.0,17,50.0,263,1653,543,15,13,9,35,17,248,84,Matches
Ulisses Garcia,ch SUI,DF,27.0,10.1,658,21,140,309,215,8,658,18,10,55.6,6,33.3,423,2330,1157,21,18,2,9,14,394,66,Matches
Valentin Rongier,fr FRA,MF,28.0,9.5,685,27,135,413,143,10,685,10,5,50.0,5,50.0,511,2879,1333,19,14,1,14,8,465,10,Matches
Pape Gueye,sn SEN,"MF,DF",24.0,8.5,602,19,108,389,110,8,602,9,1,11.1,5,55.6,449,2298,1076,8,13,0,11,8,419,18,Matches
Luis Henrique,br BRA,"FW,DF",21.0,8.7,472,9,71,185,227,25,472,25,13,52.0,11,44.0,366,2503,1158,30,26,9,16,9,346,84,Matches
Quentin Merlin,fr FRA,DF,21.0,7.8,525,16,119,268,139,8,525,9,4,44.4,4,44.4,347,2091,796,15,6,4,7,6,318,56,Matches
Bamo Meïté,ci CIV,DF,21.0,7.1,605,60,241,327,42,2,605,9,5,55.6,2,22.2,435,2531,1280,11,14,1,5,4,408,5,Matches
Joaquín Correa,ar ARG,"FW,MF",28.0,4.8,214,1,26,89,100,17,214,15,5,33.3,9,60.0,162,990,370,9,10,2,8,10,153,57,Matches
Jean Onana,cm CMR,MF,23.0,6.3,534,17,122,355,61,2,534,6,2,33.3,3,50.0,410,2413,1123,9,14,0,8,3,391,9,Matches
Faris Pemi Moumbagna,cm CMR,FW,23.0,6.1,168,1,6,75,88,37,168,7,1,14.3,6,85.7,123,506,165,6,4,4,19,7,125,32,Matches
François Mughe,cm CMR,"MF,DF",19.0,2.0,73,1,9,16,48,4,73,8,2,25.0,6,75.0,57,567,232,7,8,1,10,1,53,16,Matches
Rubén Blanco,es ESP,GK,28.0,1.3,54,35,52,2,0,0,54,0,0,0.0,0,0.0,34,173,122,0,0,0,0,0,24,0,Matches
Bilal Nadir,fr FRA,"MF,FW",19.0,1.3,59,0,6,39,15,3,59,2,1,50.0,0,0.0,43,282,122,3,3,1,3,0,44,7,Matches
Emran Soglo,eng ENG,"MF,DF",18.0,1.2,61,3,14,30,18,4,61,2,1,50.0,1,50.0,39,200,57,1,2,1,3,1,31,8,Matches
Raimane Daou,km COM,"DF,MF",18.0,0.3,17,2,8,8,1,0,17,1,0,0.0,1,100.0,12,85,7,0,0,0,0,0,11,1,Matches
Mattéo Guendouzi,fr FRA,MF,24.0,0.2,16,0,3,6,8,2,16,0,0,0.0,0,0.0,12,159,98,2,2,0,0,1,11,1,Matches
Sofiane Sidi Ali,fr FRA,MF,28.0,0.2,17,0,2,8,7,2,17,3,0,0.0,3,100.0,11,61,17,0,0,0,1,2,11,3,Matches
Keyliane Abdallah,fr FRA,FW,17.0,0.0,1,0,0,1,0,0,1,0,0,0.0,0,0.0,1,3,0,0,0,0,0,0,1,0,Matches
Noam Mayoka-Tika,be BEL,MF,19.0,0.0,1,0,0,1,0,0,1,0,0,0.0,0,0.0,1,3,0,0,0,0,0,0,1,0,Matches
Squad Total,0,0,27.3,34.0,21671,1889,6061,10285,5532,815,21667,548,260,47.4,244,44.5,15835,90145,42161,635,595,156,478,303,14559,1609,0
Opponent Total,0,0,25.9,34.0,19426,2302,6719,8712,4262,628,19423,615,295,48.0,292,47.5,13701,81287,38791,630,569,144,564,312,12399,1216,0
