Player,Nation,Pos,Age,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Matches
Eloy Room,cw CUW,GK,34.0,34.0,6,0.18,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Ramon Hendriks,nl NED,DF,22.0,29.4,22,0.75,18,2,0,0,2,0,1,0.03,1,0,0,0,0,0,Matches
Kacper Kozłowski,pl POL,"MF,FW",19.0,22.7,77,3.39,43,11,9,8,6,0,7,0.31,6,0,0,1,0,0,Matches
Melle Meulensteen,nl NED,MF,24.0,22.7,41,1.81,31,2,2,4,0,2,1,0.04,1,0,0,0,0,0,Matches
Carlens Arcus,ht HAI,DF,27.0,24.2,60,2.48,51,4,2,2,0,1,8,0.33,7,0,0,1,0,0,Matches
Nicolas Isimat-Mirin,fr FRA,DF,31.0,24.2,22,0.91,21,0,0,0,1,0,1,0.04,1,0,0,0,0,0,Matches
Marco van Ginkel,nl NED,"MF,FW",30.0,21.8,45,2.06,35,0,1,3,6,0,3,0.14,2,0,0,1,0,0,Matches
Alois Oroz,hr CRO,DF,22.0,21.0,17,0.81,13,2,0,1,1,0,0,0.0,0,0,0,0,0,0,Matches
Michael Pinto,lu LUX,DF,30.0,20.2,47,2.33,38,7,0,2,0,0,4,0.2,3,1,0,0,0,0,Matches
Amine Boutrah,fr FRA,FW,22.0,20.2,60,2.96,47,0,7,3,2,1,5,0.25,4,0,0,1,0,0,Matches
Mathijs Tielemans,nl NED,MF,21.0,18.6,65,3.5,49,10,3,2,0,1,4,0.22,3,0,0,1,0,0,Matches
Million Manhoef,nl NED,FW,21.0,16.2,63,3.88,29,8,15,7,4,0,2,0.12,0,0,1,1,0,0,Matches
Paxten Aaronson,us USA,MF,19.0,13.9,45,3.23,26,9,3,6,1,0,4,0.29,2,0,1,1,0,0,Matches
Gyan de Regt,nl NED,"FW,MF",20.0,13.2,34,2.58,25,0,2,4,3,0,1,0.08,1,0,0,0,0,0,Matches
Enzo Cornelisse,nl NED,"DF,MF",20.0,17.1,27,1.58,16,11,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Anis Hadj Moussa,dz ALG,FW,21.0,9.4,58,6.14,18,17,14,7,1,1,2,0.21,0,2,0,0,0,0,Matches
Saïd Hamulic,ba BIH,FW,22.0,7.9,14,1.76,7,0,2,1,3,1,1,0.13,1,0,0,0,0,0,Matches
Mexx Meerdink,nl NED,FW,20.0,6.6,23,3.51,19,0,2,2,0,0,0,0.0,0,0,0,0,0,0,Matches
Toni Domgjoni,xk KVX,MF,24.0,7.5,10,1.34,9,0,1,0,0,0,1,0.13,1,0,0,0,0,0,Matches
Thomas Buitink,nl NED,FW,23.0,5.3,5,0.94,5,0,0,0,0,0,2,0.37,2,0,0,0,0,0,Matches
Giovanni van Zwam,nl NED,DF,19.0,5.5,10,1.83,6,2,1,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Joel Voelkerling Persson,se SWE,FW,20.0,3.3,6,1.82,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Andy Visser,0,FW,0.0,2.7,3,1.12,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Fodé Fofana,nl NED,FW,20.0,1.1,5,4.64,4,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Maximilian Wittek,de GER,DF,27.0,1.0,4,4.0,3,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Davy Pröpper,nl NED,MF,31.0,0.7,1,1.48,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Miliano Jonathans,nl NED,"MF,FW",19.0,1.0,5,4.89,4,0,0,0,1,0,2,1.96,1,0,0,0,1,0,Matches
Mats Egbring,nl NED,DF,16.0,0.7,2,2.95,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Adrian Mazilu,ro ROU,FW,17.0,0.3,1,3.75,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Jordi Altena,nl NED,MF,19.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Daan Huisman,nl NED,FW,21.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,0,0,24.9,34.0,778,22.88,534,86,64,52,35,7,49,1.44,36,3,2,7,1,0,0
Opponent Total,0,0,25.0,34.0,964,28.35,712,88,62,46,38,18,131,3.85,91,11,14,6,8,1,0
