Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Eloy Room,cw CUW,GK,34.0,34.0,906,1404,64.5,27391,21187,169,169,100.0,390,391,99.7,345,836,41.3,0,0.2,0.3,-0.2,3,32,4,0,0,Matches
Ramon Hendriks,nl NED,DF,22.0,29.4,1339,1619,82.7,25047,9930,502,564,89.0,718,795,90.3,109,211,51.7,0,0.6,0.7,-0.6,8,96,6,0,102,Matches
Kacper Kozłowski,pl POL,"MF,FW",19.0,22.7,461,653,70.6,7647,2415,242,300,80.7,147,202,72.8,50,94,53.2,5,4.6,4.4,0.4,29,46,21,8,62,Matches
Melle Meulensteen,nl NED,MF,24.0,22.7,901,1122,80.3,16384,5120,387,452,85.6,404,467,86.5,94,150,62.7,0,0.7,1.1,-0.7,9,99,11,1,125,Matches
Carlens Arcus,ht HAI,DF,27.0,24.2,1232,1508,81.7,22140,8089,540,594,90.9,524,625,83.8,141,207,68.1,4,3.2,3.7,0.8,30,117,37,19,143,Matches
Nicolas Isimat-Mirin,fr FRA,DF,31.0,24.2,1087,1328,81.9,21641,8134,341,388,87.9,621,692,89.7,117,220,53.2,1,1.4,1.0,-0.4,10,59,4,0,79,Matches
Marco van Ginkel,nl NED,"MF,FW",30.0,21.8,460,676,68.0,6693,1982,258,351,73.5,156,221,70.6,22,39,56.4,2,1.4,1.3,0.6,19,63,10,0,84,Matches
Alois Oroz,hr CRO,DF,22.0,21.0,800,1034,77.4,15495,6243,292,326,89.6,402,470,85.5,90,197,45.7,0,0.4,0.7,-0.4,5,74,4,1,64,Matches
Michael Pinto,lu LUX,DF,30.0,20.2,996,1181,84.3,17493,6442,450,494,91.1,434,485,89.5,93,149,62.4,2,2.1,2.0,-0.1,26,71,14,8,94,Matches
Amine Boutrah,fr FRA,FW,22.0,20.2,587,732,80.2,8685,1590,339,393,86.3,180,218,82.6,38,62,61.3,2,1.5,3.1,0.5,23,49,23,4,63,Matches
Mathijs Tielemans,nl NED,MF,21.0,18.6,839,964,87.0,15028,3571,358,393,91.1,359,399,90.0,93,122,76.2,1,1.7,1.6,-0.7,36,70,10,2,89,Matches
Million Manhoef,nl NED,FW,21.0,16.2,323,452,71.5,5290,1546,164,197,83.2,119,155,76.8,30,55,54.5,0,1.7,2.6,-1.7,26,25,21,7,43,Matches
Paxten Aaronson,us USA,MF,19.0,13.9,339,425,79.8,5532,1298,167,188,88.8,135,155,87.1,26,44,59.1,0,1.7,2.0,-1.7,27,22,6,1,43,Matches
Gyan de Regt,nl NED,"FW,MF",20.0,13.2,206,336,61.3,3122,764,113,147,76.9,69,109,63.3,13,36,36.1,1,2.2,1.2,-1.2,16,9,10,2,21,Matches
Enzo Cornelisse,nl NED,"DF,MF",20.0,17.1,462,659,70.1,8606,3433,206,252,81.7,184,241,76.3,64,134,47.8,0,0.8,1.5,-0.8,17,42,12,3,44,Matches
Anis Hadj Moussa,dz ALG,FW,21.0,9.4,271,419,64.7,5200,1598,130,158,82.3,91,123,74.0,42,106,39.6,2,2.4,3.0,-0.4,23,34,15,4,45,Matches
