D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-08-11,20:00,Eredivisie,Matchweek 1,Fri,Away,W,2,1,Volendam,1.5,0.7,71,6382,Nicolas Isimat-Mirin,4-2-3-1,Dennis Higler,Match Report,0.0
2023-08-19,18:45,Eredivisie,Matchweek 2,Sat,Home,L,1,3,PSV Eindhoven,2.1,2.3,35,14876,Marco van Ginkel,4-2-3-1,Bas Nijhuis,Match Report,0.0
2023-09-03,16:45,Eredivisie,Matchweek 4,Sun,Home,L,0,2,AZ Alkmaar,0.2,2.3,50,15734,Marco van Ginkel,4-2-3-1,Jeroen Manschot,Match Report,0.0
2023-09-16,18:45,Eredivisie,Matchweek 5,Sat,Home,L,0,2,RKC Waalwijk,0.7,1.8,56,16362,Marco van Ginkel,4-2-3-1,Allard Lindhout,Match Report,0.0
2023-09-24,12:15,Eredivisie,Matchweek 6,Sun,Away,L,0,1,Sparta R'dam,0.3,1.5,51,10320,Marco van Ginkel,4-2-3-1,Richard Martens,Match Report,0.0
2023-09-27,20:00,Eredivisie,Matchweek 3,Wed,Away,L,0,1,Twente,1.2,1.8,35,29000,Marco van Ginkel,4-2-3-1,Jannick van der Laan,Match Report,0.0
2023-10-01,12:15,Eredivisie,Matchweek 7,Sun,Away,W,3,1,NEC Nijmegen,1.2,1.1,37,12500,Marco van Ginkel,4-3-3,Sander van der Eijk,Match Report,0.0
2023-10-07,21:00,Eredivisie,Matchweek 8,Sat,Home,D,0,0,Excelsior,1.4,1.0,42,13887,Marco van Ginkel,4-3-3,Joey Kooij,Match Report,0.0
2023-10-21,21:00,Eredivisie,Matchweek 9,Sat,Away,L,0,4,Feyenoord,0.1,3.0,43,47500,Marco van Ginkel,4-2-3-1,Bas Nijhuis,Match Report,0.0
2023-10-27,20:00,Eredivisie,Matchweek 10,Fri,Home,D,1,1,Zwolle,2.3,0.2,63,15023,Marco van Ginkel,4-2-3-1,Robin Hensgens,Match Report,0.0
2023-11-04,21:00,Eredivisie,Matchweek 11,Sat,Away,L,1,5,Go Ahead Eag,0.6,3.2,60,9848,Marco van Ginkel,4-2-3-1,Erwin Blank,Match Report,0.0
2023-11-11,21:00,Eredivisie,Matchweek 12,Sat,Home,L,1,3,Heerenveen,0.5,2.3,40,14973,Marco van Ginkel,5-3-2,Edwin van de Graaf,Match Report,0.0
2023-11-25,21:00,Eredivisie,Matchweek 13,Sat,Away,L,0,5,Ajax,0.5,3.0,37,48250,Nicolas Isimat-Mirin,4-3-3,Dennis Higler,Match Report,0.0
2023-12-02,20:00,Eredivisie,Matchweek 14,Sat,Away,L,1,3,Fortuna Sittard,1.0,2.0,53,10009,Marco van Ginkel,4-3-3,Alex Bos,Match Report,0.0
2023-12-10,16:45,Eredivisie,Matchweek 15,Sun,Home,W,2,0,Heracles Almelo,1.4,1.9,49,17061,Marco van Ginkel,4-2-3-1,Serdar Gözübüyük,Match Report,0.0
2023-12-17,12:15,Eredivisie,Matchweek 16,Sun,Away,L,0,5,Almere City,0.4,1.8,56,4222,Marco van Ginkel,4-2-3-1,Danny Makkelie,Match Report,0.0
