Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Eloy Room,cw CUW,GK,34.0,34.0,74,5,0,11,1,70.2,0.29,-2.8,-0.08,235,698,33.7,1137,153,45.0,36.6,262,71.0,51.2,450,18,4.0,25,0.74,13.2,Matches
Squad Total,0,0,24.9,34.0,74,5,0,11,1,70.2,0.29,-2.8,-0.08,235,698,33.7,1106,153,46.3,0.0,293,63.5,46.9,450,18,4.0,25,0.74,0.0,0
Opponent Total,0,0,25.0,34.0,30,1,0,2,1,38.2,0.26,9.2,0.27,158,545,29.0,946,139,44.1,37.7,267,47.9,40.5,457,29,6.3,32,0.94,14.1,0
