Player,Nation,Pos,Age,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,Performance W,Performance D,Performance L,Performance CS,Performance CS%,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Matches
Eloy Room,cw CUW,GK,34.0,34,34,3060,34.0,74,2.18,225,150,69.3,6,6,22,3,8.8,7,5,2,0,28.6,Matches
Squad Total,0,0,24.9,34,34,3060,34.0,74,2.18,225,150,69.3,6,6,22,3,8.8,7,5,2,0,28.6,0
Opponent Total,0,0,25.0,34,34,3060,34.0,30,0.88,146,117,80.1,22,6,6,15,44.1,1,1,0,0,0.0,0
