Player,Nation,Pos,Age,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,Matches
Eloy Room,cw CUW,GK,34.0,34.0,1,0,0,1,2,0,0,2,0,0,1,0,76,1,1,50.0,Matches
Ramon Hendriks,nl NED,DF,22.0,29.4,7,0,0,29,24,1,6,36,27,0,2,0,160,69,48,59.0,Matches
Kacper Kozłowski,pl POL,"MF,FW",19.0,22.7,4,0,0,34,33,2,61,13,24,0,0,0,99,27,35,43.5,Matches
Melle Meulensteen,nl NED,MF,24.0,22.7,5,1,1,15,27,0,13,31,17,0,1,0,144,26,24,52.0,Matches
Carlens Arcus,ht HAI,DF,27.0,24.2,4,0,0,31,18,1,68,47,39,0,2,0,165,27,20,57.4,Matches
Nicolas Isimat-Mirin,fr FRA,DF,31.0,24.2,3,1,1,28,13,1,0,27,25,0,0,0,141,83,36,69.7,Matches
Marco van Ginkel,nl NED,"MF,FW",30.0,21.8,2,1,0,28,25,4,5,4,8,0,0,0,52,125,83,60.1,Matches
Alois Oroz,hr CRO,DF,22.0,21.0,9,0,0,26,9,0,9,30,22,0,0,1,104,45,36,55.6,Matches
Michael Pinto,lu LUX,DF,30.0,20.2,2,0,0,17,9,0,60,12,27,0,0,0,111,10,13,43.5,Matches
Amine Boutrah,fr FRA,FW,22.0,20.2,3,0,0,15,31,5,37,15,11,0,1,0,109,3,20,13.0,Matches
Mathijs Tielemans,nl NED,MF,21.0,18.6,3,0,0,8,10,0,29,27,21,0,0,0,104,8,11,42.1,Matches
Million Manhoef,nl NED,FW,21.0,16.2,0,1,0,20,31,7,51,2,12,0,0,0,84,9,14,39.1,Matches
Paxten Aaronson,us USA,MF,19.0,13.9,4,0,0,16,14,0,30,9,25,0,0,0,51,11,23,32.4,Matches
Gyan de Regt,nl NED,"FW,MF",20.0,13.2,3,0,0,23,14,6,30,6,14,0,0,0,50,14,30,31.8,Matches
Enzo Cornelisse,nl NED,"DF,MF",20.0,17.1,2,0,0,12,5,0,57,17,16,0,0,0,54,13,16,44.8,Matches
Anis Hadj Moussa,dz ALG,FW,21.0,9.4,3,0,0,10,12,1,93,2,3,0,0,0,30,3,8,27.3,Matches
Saïd Hamulic,ba BIH,FW,22.0,7.9,2,0,0,10,11,8,8,2,4,0,0,0,11,12,23,34.3,Matches
Mexx Meerdink,nl NED,FW,20.0,6.6,0,0,0,14,5,8,7,0,1,0,0,0,5,31,12,72.1,Matches
Toni Domgjoni,xk KVX,MF,24.0,7.5,2,0,0,13,5,0,6,8,8,0,0,0,33,16,3,84.2,Matches
Thomas Buitink,nl NED,FW,23.0,5.3,0,0,0,8,0,4,8,0,1,0,0,0,16,1,13,7.1,Matches
Giovanni van Zwam,nl NED,DF,19.0,5.5,2,1,1,14,2,0,3,6,12,0,0,0,31,13,14,48.1,Matches
Joel Voelkerling Persson,se SWE,FW,20.0,3.3,1,0,0,13,2,0,1,0,1,0,0,0,3,10,9,52.6,Matches
Andy Visser,0,FW,0.0,2.7,0,0,0,4,2,2,0,0,0,0,0,0,4,13,20,39.4,Matches
Fodé Fofana,nl NED,FW,20.0,1.1,0,0,0,3,4,0,0,0,0,0,0,0,3,0,3,0.0,Matches
Maximilian Wittek,de GER,DF,27.0,1.0,0,0,0,2,1,0,11,1,1,0,0,0,5,1,0,100.0,Matches
Davy Pröpper,nl NED,MF,31.0,0.7,0,0,0,2,0,0,2,0,0,0,0,0,5,0,0,0.0,Matches
Miliano Jonathans,nl NED,"MF,FW",19.0,1.0,0,0,0,1,5,0,1,1,1,0,0,0,6,2,2,50.0,Matches
Mats Egbring,nl NED,DF,16.0,0.7,0,0,0,2,2,0,1,4,1,0,0,0,10,2,1,66.7,Matches
Adrian Mazilu,ro ROU,FW,17.0,0.3,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0.0,Matches
Jordi Altena,nl NED,MF,19.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
Daan Huisman,nl NED,FW,21.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Matches
Squad Total,0,0,24.9,34.0,62,5,3,400,318,50,597,302,321,0,7,1,1668,575,519,52.6,0
Opponent Total,0,0,25.0,34.0,46,2,0,343,388,75,565,312,374,6,1,1,1775,519,575,47.4,0
