Player,Nation,Pos,Age,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,Performance W,Performance D,Performance L,Performance CS,Performance CS%,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Matches
Sergio Rochet,uy URU,GK,31-089,5,5,450,5.0,3,0.6,15,12,80.0,3,1,1,2,40.0,0,0,0,0,0.0,Matches
Fabrício,br BRA,GK,38-165,3,3,270,3.0,2,0.67,11,9,90.9,1,1,1,2,66.7,1,1,0,0,0.0,Matches
Squad Total,0,0,29.1,8,8,720,8.0,5,0.62,26,21,84.6,4,2,2,4,50.0,1,1,0,0,0.0,0
Opponent Total,0,0,27.5,8,8,720,8.0,7,0.87,30,23,76.7,2,2,4,2,25.0,1,0,0,1,0.0,0
