Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Vitão,br BRA,DF,24-139,6.5,458.0,29.0,141.0,293.0,25.0,5.0,458.0,1.0,1.0,100.0,0.0,0.0,308.0,1700.0,1260.0,14.0,5.0,0.0,3.0,1.0,359.0,1.0,Matches
Wesley,br BRA,"FW,MF",25-082,6.7,338.0,3.0,30.0,138.0,176.0,26.0,338.0,43.0,19.0,44.2,16.0,37.2,231.0,1611.0,862.0,31.0,12.0,11.0,17.0,5.0,263.0,62.0,Matches
Bruno Henrique,br BRA,MF,34-243,5.8,322.0,10.0,41.0,191.0,92.0,4.0,322.0,6.0,2.0,33.3,4.0,66.7,165.0,648.0,313.0,4.0,3.0,0.0,10.0,3.0,203.0,12.0,Matches
Thiago Maia,br BRA,MF,27-089,5.7,416.0,22.0,90.0,277.0,52.0,7.0,416.0,5.0,4.0,80.0,1.0,20.0,230.0,933.0,414.0,6.0,2.0,0.0,4.0,0.0,273.0,5.0,Matches
Fabricio Bustos,ar ARG,DF,28-053,5.6,395.0,15.0,98.0,168.0,131.0,8.0,395.0,5.0,3.0,60.0,2.0,40.0,209.0,868.0,351.0,6.0,9.0,2.0,9.0,4.0,241.0,35.0,Matches
Renê,br BRA,DF,31-280,5.0,417.0,11.0,95.0,245.0,84.0,3.0,417.0,1.0,0.0,0.0,0.0,0.0,239.0,1519.0,892.0,19.0,16.0,0.0,4.0,4.0,260.0,3.0,Matches
Rafael Borré,co COL,FW,28-279,5.0,152.0,4.0,8.0,50.0,95.0,29.0,151.0,8.0,2.0,25.0,6.0,75.0,75.0,282.0,81.0,3.0,1.0,2.0,15.0,4.0,103.0,34.0,Matches
Sergio Rochet,uy URU,GK,31-089,5.0,160.0,133.0,159.0,1.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,84.0,402.0,222.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,Matches
Mauricio,br BRA,MF,23-029,4.2,174.0,2.0,14.0,74.0,88.0,13.0,174.0,2.0,0.0,0.0,2.0,100.0,100.0,497.0,235.0,7.0,5.0,1.0,6.0,4.0,124.0,34.0,Matches
Wanderson,br BRA,"FW,MF",29-257,3.8,129.0,1.0,15.0,67.0,53.0,7.0,129.0,13.0,9.0,69.2,3.0,23.1,81.0,624.0,304.0,9.0,8.0,2.0,10.0,3.0,92.0,19.0,Matches
Gabriel Mercado,ar ARG,DF,37-094,4.6,308.0,21.0,138.0,157.0,13.0,3.0,308.0,1.0,0.0,0.0,1.0,100.0,194.0,803.0,427.0,0.0,3.0,0.0,2.0,0.0,222.0,0.0,Matches
Robert Renan,br BRA,DF,20-253,4.1,306.0,17.0,109.0,161.0,40.0,4.0,306.0,13.0,7.0,53.8,6.0,46.2,179.0,1036.0,632.0,12.0,5.0,1.0,4.0,5.0,195.0,6.0,Matches
Fernando,br BRA,"DF,MF",36-331,3.1,241.0,19.0,93.0,133.0,16.0,3.0,241.0,2.0,1.0,50.0,1.0,50.0,146.0,820.0,439.0,5.0,2.0,0.0,4.0,0.0,159.0,3.0,Matches
